Election_Type,State_Name,Constituency_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,Age,District_Name,PC_Name,PC_No,CandID,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc
GE,Tamil_Nadu,VIRUDHUNAGAR,16,34,2014,4,0,4,12,KARTHIKAISAMY P,M,CPIM,2249,SC,1010930,1350495,GEN,,26,74.86,0.22,yes,564,0.06,3.45,GETN10909,,2560,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,5th Pass,Agricultural Labour,,,
GE,Tamil_Nadu,VIRUDHUNAGAR,16,34,2014,4,0,4,13,KAMALAVELSELVAN,M,BSP,1685,GEN,1010930,1350495,GEN,,26,74.86,0.17,yes,168,0.02,3.45,GETN10923,,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate Professional,Liberal Profession or Professional,Lawyer,,
GE,Tamil_Nadu,VIRUDHUNAGAR,16,34,2014,4,0,4,14,MOHANRAJ J,M,JJ,1517,GEN,1010930,1350495,GEN,,26,74.86,0.15,yes,362,0.04,3.45,GETN271166,,11062,TRUE,3,JJ,11062,CHENNAI SOUTH,FALSE,TRUE,0,FALSE,FALSE,TRUE,,,,,,Graduate,Retired or Pension,,Politics,Party Worker
GE,Tamil_Nadu,VIRUDHUNAGAR,16,34,2014,4,0,4,15,LAKSHMI KANDHAN S,M,IND,1155,SC,1010930,1350495,GEN,,26,74.86,0.11,yes,22,0,3.45,GETN10904,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate Professional,Education,School Teacher,,
GE,Tamil_Nadu,VIRUDHUNAGAR,16,34,2014,4,0,4,16,KANNAN G,M,IND,1133,GEN,1010930,1350495,GEN,,26,74.86,0.11,yes,65,0.01,3.45,GETN10910,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,5th Pass,Business,,,
GE,Tamil_Nadu,VIRUDHUNAGAR,16,34,2014,4,0,4,17,RADHAKRISHNAN PV,M,IND,1068,GEN,1010930,1350495,GEN,,26,74.86,0.11,yes,51,0.01,3.45,GETN10933,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Business,,Agriculture,
GE,Tamil_Nadu,VIRUDHUNAGAR,16,34,2014,4,0,4,18,MAHALINGAM T,M,DFBL,1017,GEN,1010930,1350495,GEN,,26,74.86,0.1,yes,95,0.01,3.45,GETN10906,,15981,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,5th Pass,Other or Unspecified,,,
GE,Tamil_Nadu,VIRUDHUNAGAR,16,34,2014,4,0,4,19,PANDIARAJAN R,M,IND,922,GEN,1010930,1350495,GEN,,26,74.86,0.09,yes,19,0,3.45,GETN3784,,10809,TRUE,2,IND,10809,SIVAKASI,FALSE,TRUE,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Small Business or Self-employed,,,
GE,Tamil_Nadu,VIRUDHUNAGAR,16,34,2014,4,0,4,20,SATHESH M,M,IND,903,GEN,1010930,1350495,GEN,,26,74.86,0.09,yes,189,0.02,3.45,GETN10936,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Salaried Work or Employed,Managerial Position,,
GE,Tamil_Nadu,VIRUDHUNAGAR,16,34,2014,4,0,4,21,MANMATHAN M,M,IND,714,GEN,1010930,1350495,GEN,,26,74.86,0.07,yes,3,0,3.45,GETN55555,,10809,TRUE,6,IND,10809,SIVAKASI,FALSE,TRUE,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Retired or Pension,,,
GE,Tamil_Nadu,VIRUDHUNAGAR,16,34,2014,4,0,4,22,SURESH GANDHI C,M,IND,711,GEN,1010930,1350495,GEN,,26,74.86,0.07,yes,11,0,3.45,GETN10915,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,12th Pass,Small Business or Self-employed,,,
GE,Tamil_Nadu,VIRUDHUNAGAR,16,34,2014,4,0,4,23,PALANICHAMY MALLAR P,M,IND,700,SC,1010930,1350495,GEN,,26,74.86,0.07,yes,19,0,3.45,GETN10942,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Liberal Profession or Professional,Journalist or Editor,,
GE,Tamil_Nadu,VIRUDHUNAGAR,16,34,2014,4,0,4,24,PRADEEPKUMAR D,M,LSP,681,GEN,1010930,1350495,GEN,,26,74.86,0.07,yes,39,0,3.45,GETN10938,,5107,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Salaried Work or Employed,Qualified Professional,,
GE,Tamil_Nadu,VIRUDHUNAGAR,16,34,2014,4,0,4,25,MADHAVAN P,M,IND,642,GEN,1010930,1350495,GEN,,26,74.86,0.06,yes,13,0,3.45,GETN10937,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,5th Pass,Salaried Work or Employed,Insurance Agent,,
GE,Tamil_Nadu,VIRUDHUNAGAR,16,34,2014,4,0,4,26,MARIMUTHU C,M,IND,629,GEN,1010930,1350495,GEN,,26,74.86,0.06,yes,97,0.01,3.45,GETN10941,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Labourer or Daily Wage,Coolie,,
GE,Tamil_Nadu,VIRUDHUNAGAR,16,34,2014,4,0,4,27,SANKAR A,M,IND,532,GEN,1010930,1350495,GEN,,26,74.86,0.05,yes,0,0,3.45,GETN10940,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Small Business or Self-employed,Self-employed,,
GE,Tamil_Nadu,RAMANATHAPURAM,16,35,2014,4,0,4,1,ANWAR RAAJHAA. A,M,ADMK,405945,GEN,1001048,1455988,GEN,,31,68.75,40.55,no,119324,11.92,3.7,GETN10999,,930,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,Graduate,Education,School Teacher,,
GE,Tamil_Nadu,RAMANATHAPURAM,16,35,2014,4,0,4,2,MOHAMED JALEEL.S,M,DMK,286621,GEN,1001048,1455988,GEN,,31,68.75,28.63,no,115539,11.54,3.7,GETN10981,,10192,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate Professional,Education,Principal or Administrator,,
GE,Tamil_Nadu,RAMANATHAPURAM,16,35,2014,4,0,4,3,KUPPU RAMU.D,M,BJP,171082,GEN,1001048,1455988,GEN,,31,68.75,17.09,no,108922,10.88,3.7,GETN10989,,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate Professional,Liberal Profession or Professional,Lawyer,,
GE,Tamil_Nadu,RAMANATHAPURAM,16,35,2014,4,0,4,4,THIRUNNAVUKKARSAR.Su,M,INC,62160,GEN,1001048,1455988,GEN,,31,68.75,6.21,yes,49619,4.96,3.7,GETN10949,,3482,TRUE,4,BJP,1605,RAMANATHAPURAM,TRUE,FALSE,1,TRUE,FALSE,TRUE,,,,,,Post Graduate,Liberal Profession or Professional,Lawyer,,
GE,Tamil_Nadu,RAMANATHAPURAM,16,35,2014,4,0,4,5,NOOR JIYAVUDEEN.M.I,M,SDPI,12541,GEN,1001048,1455988,GEN,,31,68.75,1.25,yes,229,0.02,3.7,GETN10984,,7985,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Business,Contractor,,
GE,Tamil_Nadu,RAMANATHAPURAM,16,35,2014,4,0,4,6,UMA MAGESWARI.R.T,F,CPI,12312,GEN,1001048,1455988,GEN,,31,68.75,1.23,yes,1367,0.14,3.7,GETN10957,,2444,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,12th Pass,Labourer or Daily Wage,,,
GE,Tamil_Nadu,RAMANATHAPURAM,16,35,2014,4,0,4,7,ARASAKUMAR.B.T,M,DFBL,10945,GEN,1001048,1455988,GEN,,31,68.75,1.09,yes,4666,0.47,3.7,GETN10971,,15981,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Business,,Politics,Party Worker
GE,Tamil_Nadu,RAMANATHAPURAM,16,35,2014,4,0,4,8,None of the Above,NOT,NOTA,6279,GEN,1001048,1455988,GEN,,31,68.75,0.63,yes,2310,0.23,3.7,,,5897,TRUE,,,,,,,,,FALSE,FALSE,,,,,,,,,,
GE,Tamil_Nadu,RAMANATHAPURAM,16,35,2014,4,0,4,9,GOPAL.R,M,IND,3969,GEN,1001048,1455988,GEN,,31,68.75,0.4,yes,498,0.05,3.7,GETN10959,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Salaried Work or Employed,Qualified Professional,,
GE,Tamil_Nadu,RAMANATHAPURAM,16,35,2014,4,0,4,10,GOKILA.K,F,IND,3471,SC,1001048,1455988,GEN,,31,68.75,0.35,yes,346,0.03,3.7,GETN10969,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Education,College Professor or Lecturer,,
GE,Tamil_Nadu,RAMANATHAPURAM,16,35,2014,4,0,4,11,ANNAMALAI.S,M,IND,3125,SC,1001048,1455988,GEN,,31,68.75,0.31,yes,441,0.04,3.7,GETN10963,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Salaried Work or Employed,Qualified Professional,Small Business or Self-employed,Self-employed
GE,Tamil_Nadu,RAMANATHAPURAM,16,35,2014,4,0,4,12,MANIVASAGAM,M,IND,2684,SC,1001048,1455988,GEN,,31,68.75,0.27,yes,561,0.06,3.7,GETN10975,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Liberal Profession or Professional,Journalist or Editor,Small Business or Self-employed,
GE,Tamil_Nadu,RAMANATHAPURAM,16,35,2014,4,0,4,13,SIVAGURUNATHAN.K,M,BSP,2123,SC,1001048,1455988,GEN,,31,68.75,0.21,yes,708,0.07,3.7,GETN10983,,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Salaried Work or Employed,Insurance Agent,,
GE,Tamil_Nadu,RAMANATHAPURAM,16,35,2014,4,0,4,14,KASIRAJAN.N,M,IND,1415,GEN,1001048,1455988,GEN,,31,68.75,0.14,yes,60,0.01,3.7,GETN10976,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,5th Pass,Agriculture,,,
GE,Tamil_Nadu,RAMANATHAPURAM,16,35,2014,4,0,4,15,PALPANDI.C,M,IND,1355,SC,1001048,1455988,GEN,,31,68.75,0.14,yes,34,0,3.7,GETN10958,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Other or Unspecified,,,
GE,Tamil_Nadu,RAMANATHAPURAM,16,35,2014,4,0,4,16,THENNARASU.P,M,IND,1321,SC,1001048,1455988,GEN,,31,68.75,0.13,yes,101,0.01,3.7,GETN10950,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Others,Labourer or Daily Wage,Coolie,,
GE,Tamil_Nadu,RAMANATHAPURAM,16,35,2014,4,0,4,17,SASIKUMAR.S,M,IND,1220,GEN,1001048,1455988,GEN,,31,68.75,0.12,yes,49,0,3.7,GETN10944,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Not Given,Business,,,
GE,Tamil_Nadu,RAMANATHAPURAM,16,35,2014,4,0,4,18,BALAKRISHNAN.S.S,M,IND,1171,SC,1001048,1455988,GEN,,31,68.75,0.12,yes,42,0,3.7,GETN271565,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Not Given,Small Business or Self-employed,,,
GE,Tamil_Nadu,RAMANATHAPURAM,16,35,2014,4,0,4,19,SATHIAH.G,M,IND,1129,GEN,1001048,1455988,GEN,,31,68.75,0.11,yes,92,0.01,3.7,GETN10965,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Labourer or Daily Wage,Coolie,,
GE,Tamil_Nadu,RAMANATHAPURAM,16,35,2014,4,0,4,20,THIYAGARAJAN.R,M,IND,1037,GEN,1001048,1455988,GEN,,31,68.75,0.1,yes,38,0,3.7,GETN10945,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate Professional,Agriculture,,,
GE,Tamil_Nadu,RAMANATHAPURAM,16,35,2014,4,0,4,21,KANNATHASAN.R,M,IND,999,SC,1001048,1455988,GEN,,31,68.75,0.1,yes,14,0,3.7,GETN10955,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Agriculture,,,
GE,Tamil_Nadu,RAMANATHAPURAM,16,35,2014,4,0,4,22,PERIYASAMY.P,M,IND,985,GEN,1001048,1455988,GEN,,31,68.75,0.1,yes,44,0,3.7,GETN10956,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Agriculture,,,
GE,Tamil_Nadu,RAMANATHAPURAM,16,35,2014,4,0,4,23,AMIRTHA LINGAM.U,M,IND,941,GEN,1001048,1455988,GEN,,31,68.75,0.09,yes,27,0,3.7,GETN10947,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Labourer or Daily Wage,Taxi Driver,,
GE,Tamil_Nadu,RAMANATHAPURAM,16,35,2014,4,0,4,24,VETRIVEL.S,M,IND,914,GEN,1001048,1455988,GEN,,31,68.75,0.09,yes,79,0.01,3.7,GETN10980,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Labourer or Daily Wage,,,
GE,Tamil_Nadu,RAMANATHAPURAM,16,35,2014,4,0,4,25,AZHAGU MEENA.A,F,IND,835,GEN,1001048,1455988,GEN,,31,68.75,0.08,yes,21,0,3.7,GETN10979,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Liberal Profession or Professional,Author,,
GE,Tamil_Nadu,RAMANATHAPURAM,16,35,2014,4,0,4,26,MURUGESWARI,F,IND,814,SC,1001048,1455988,GEN,,31,68.75,0.08,yes,29,0,3.7,GETN10974,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Agricultural Labour,Coolie,,
GE,Tamil_Nadu,RAMANATHAPURAM,16,35,2014,4,0,4,27,AYYAPPAN.S,M,IND,785,GEN,1001048,1455988,GEN,,31,68.75,0.08,yes,38,0,3.7,GETN10964,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Not Given,Labourer or Daily Wage,Coolie,,
GE,Tamil_Nadu,RAMANATHAPURAM,16,35,2014,4,0,4,28,ALLA PITCHAI.E,M,IND,747,GEN,1001048,1455988,GEN,,31,68.75,0.07,yes,102,0.01,3.7,GETN77170,,10809,TRUE,2,BSP,16651,RAMANATHAPURAM,TRUE,FALSE,0,FALSE,FALSE,FALSE,,,,,,Graduate,Social Work,,,
GE,Tamil_Nadu,RAMANATHAPURAM,16,35,2014,4,0,4,29,SUBBIAH.M,M,IND,645,GEN,1001048,1455988,GEN,,31,68.75,0.06,yes,68,0.01,3.7,GETN10962,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Agriculture,,,
GE,Tamil_Nadu,RAMANATHAPURAM,16,35,2014,4,0,4,30,VELCHSAMY.R,M,IND,577,GEN,1001048,1455988,GEN,,31,68.75,0.06,yes,99,0.01,3.7,GETN10977,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Agriculture,,,
GE,Tamil_Nadu,RAMANATHAPURAM,16,35,2014,4,0,4,31,RAVI.K,M,IND,478,GEN,1001048,1455988,GEN,,31,68.75,0.05,yes,55,0.01,3.7,GETN270824,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,5th Pass,Agriculture,,,
GE,Tamil_Nadu,RAMANATHAPURAM,16,35,2014,4,0,4,32,MOOKAIYA.S,M,IND,423,GEN,1001048,1455988,GEN,,31,68.75,0.04,yes,0,0,3.7,GETN10951,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,5th Pass,Labourer or Daily Wage,,,
GE,Tamil_Nadu,THOOTHUKKUDI,16,36,2014,4,0,4,1,JEYASINGH THIYAGARAJ NATTERJEE.J,M,ADMK,366052,GEN,916778,1310406,GEN,,14,69.96,39.93,no,124002,13.53,3.7,GETN11017,,930,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,Post Graduate,Liberal Profession or Professional,Lawyer,,
GE,Tamil_Nadu,THOOTHUKKUDI,16,36,2014,4,0,4,2,JEGAN. P,M,DMK,242050,GEN,916778,1310406,GEN,,14,69.96,26.4,no,59859,6.53,3.7,GETN11002,,10192,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Business,,,
GE,Tamil_Nadu,THOOTHUKKUDI,16,36,2014,4,0,4,3,JOEL. S,M,MDMK,182191,GEN,916778,1310406,GEN,,14,69.96,19.87,no,119111,12.99,3.7,GETN10997,,11601,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate Professional,Liberal Profession or Professional,Lawyer,,
GE,Tamil_Nadu,THOOTHUKKUDI,16,36,2014,4,0,4,4,"SHANMUGAM, A.P.C.V.",M,INC,63080,GEN,916778,1310406,GEN,,14,69.96,6.88,yes,36604,3.99,3.7,GETN13002,,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Business,,,
GE,Tamil_Nadu,THOOTHUKKUDI,16,36,2014,4,0,4,5,PUSHPARAYAN.M.,M,AAAP,26476,GEN,916778,1310406,GEN,,14,69.96,2.89,yes,11483,1.25,3.7,GETN11012,,13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Business,,,
GE,Tamil_Nadu,THOOTHUKKUDI,16,36,2014,4,0,4,6,MOHANRAJ. A,M,CPI,14993,GEN,916778,1310406,GEN,,14,69.96,1.64,yes,3546,0.39,3.7,GETN11005,,2444,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate Professional,Liberal Profession or Professional,Lawyer,,
GE,Tamil_Nadu,THOOTHUKKUDI,16,36,2014,4,0,4,7,None of the Above,NOT,NOTA,11447,NULL,916778,1310406,GEN,,14,69.96,1.25,yes,8242,0.9,3.7,,,5897,TRUE,,,,,,,,,FALSE,FALSE,,,,,,,,,,
GE,Tamil_Nadu,THOOTHUKKUDI,16,36,2014,4,0,4,8,AYYADURAI. S,M,BSP,3205,SC,916778,1310406,GEN,,14,69.96,0.35,yes,1478,0.16,3.7,AETN193149,,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Business,Contractor,,
GE,Tamil_Nadu,THOOTHUKKUDI,16,36,2014,4,0,4,9,ALWARSAMY KARTHIKEYAN.L,M,IND,1727,GEN,916778,1310406,GEN,,14,69.96,0.19,yes,570,0.06,3.7,AETN193159,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Liberal Profession or Professional,Lawyer,,
GE,Tamil_Nadu,THOOTHUKKUDI,16,36,2014,4,0,4,10,SAMUEL. A.S.,M,IND,1157,GEN,916778,1310406,GEN,,14,69.96,0.13,yes,28,0,3.7,GETN11014,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Literate,Agriculture,,,
GE,Tamil_Nadu,THOOTHUKKUDI,16,36,2014,4,0,4,11,PANNEERSELVAM.C,M,IND,1129,SC,916778,1310406,GEN,,14,69.96,0.12,yes,146,0.02,3.7,GETN11013,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate Professional,Business,Distributors,,
GE,Tamil_Nadu,THOOTHUKKUDI,16,36,2014,4,0,4,12,VINSTON ANTO. S,M,IND,983,GEN,916778,1310406,GEN,,14,69.96,0.11,yes,199,0.02,3.7,GETN11007,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Business,Agricultural Business,,
GE,Tamil_Nadu,THOOTHUKKUDI,16,36,2014,4,0,4,13,RAMKUMAR. V,M,IND,784,GEN,916778,1310406,GEN,,14,69.96,0.09,yes,19,0,3.7,AETN193161,,10809,TRUE,2,IND,10809,THOOTHUKKUDI,TRUE,TRUE,0,FALSE,FALSE,TRUE,,,,,,10th Pass,Business,Real Estate or Builder or Developer or Construction,,
GE,Tamil_Nadu,THOOTHUKKUDI,16,36,2014,4,0,4,14,SANTHADEVI. S,F,IND,765,GEN,916778,1310406,GEN,,14,69.96,0.08,yes,26,0,3.7,GETN10992,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Other or Unspecified,,,
GE,Tamil_Nadu,THOOTHUKKUDI,16,36,2014,4,0,4,15,"ANANDHARAJ, M.",M,IND,739,GEN,916778,1310406,GEN,,14,69.96,0.08,yes,0,0,3.7,GETN270455,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Others,Business,Real Estate or Builder or Developer or Construction,,
GE,Tamil_Nadu,TENKASI,16,37,2014,4,0,4,1,VASANTHI.M,F,ADMK,424586,SC,1017938,1382081,SC,,18,73.65,41.71,no,161774,15.89,3.7,GETN15854,,930,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,Post Graduate,Other or Unspecified,Household,,
GE,Tamil_Nadu,TENKASI,16,37,2014,4,0,4,2,DR.KRISHNASAMY.K.,M,PT,262812,SC,1017938,1382081,SC,,18,73.65,25.82,no,72579,7.13,3.7,AETN193192,,12001,TRUE,5,PT,12001,TENKASI,TRUE,TRUE,0,FALSE,FALSE,TRUE,,,,,,Post Graduate,Liberal Profession or Professional,Doctor,,
GE,Tamil_Nadu,TENKASI,16,37,2014,4,0,4,3,DR.SADHAN THIRUMALAIKUMAR.T.,M,MDMK,190233,SC,1017938,1382081,SC,,18,73.65,18.69,no,131270,12.9,3.7,GETN47642,,11601,TRUE,2,DMK,10192,TENKASI,TRUE,FALSE,0,TRUE,FALSE,FALSE,,,,,,Graduate Professional,Liberal Profession or Professional,Doctor,,
GE,Tamil_Nadu,TENKASI,16,37,2014,4,0,4,4,DR.JAYAKUMAR.K.,M,INC,58963,SC,1017938,1382081,SC,,18,73.65,5.79,yes,35435,3.48,3.7,GETN63877,,3482,TRUE,3,INC,3482,SRIPERUMBUDUR,FALSE,TRUE,0,FALSE,FALSE,FALSE,,,,,,Doctorate,Agriculture,,,
GE,Tamil_Nadu,TENKASI,16,37,2014,4,0,4,5,LINGAM.P,M,CPI,23528,SC,1017938,1382081,SC,,18,73.65,2.31,yes,9036,0.89,3.7,GETN80953,,2444,TRUE,2,CPI,2444,TENKASI,TRUE,TRUE,1,FALSE,TRUE,TRUE,,,,,,Graduate,Politics,Party Worker,,
GE,Tamil_Nadu,TENKASI,16,37,2014,4,0,4,6,None of the Above,NOT,NOTA,14492,NULL,1017938,1382081,SC,,18,73.65,1.42,yes,2377,0.23,3.7,,,5897,TRUE,,,,,,,,,FALSE,FALSE,,,,,,,,,,
GE,Tamil_Nadu,TENKASI,16,37,2014,4,0,4,7,KRISHNASAMY.A.,M,IND,12115,SC,1017938,1382081,SC,,18,73.65,1.19,yes,4093,0.4,3.7,GETN15856,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Agriculture,,,
GE,Tamil_Nadu,TENKASI,16,37,2014,4,0,4,8,GUNASEKARAN.K.,M,TNMC,8022,SC,1017938,1382081,SC,,18,73.65,0.79,yes,4118,0.4,3.7,GETN15849,,8252,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Agriculture,,,
GE,Tamil_Nadu,TENKASI,16,37,2014,4,0,4,9,RADHAKRISHNAN.S.,M,IND,3904,SC,1017938,1382081,SC,,18,73.65,0.38,yes,573,0.06,3.7,GETN272223,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate Professional,Liberal Profession or Professional,Lawyer,,
GE,Tamil_Nadu,TENKASI,16,37,2014,4,0,4,10,"MANMATHAN,M.",M,IND,3331,SC,1017938,1382081,SC,,18,73.65,0.33,yes,414,0.04,3.7,GETN13048,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Retired or Pension,,,
GE,Tamil_Nadu,TENKASI,16,37,2014,4,0,4,11,KANNAN,M,BSP,2917,SC,1017938,1382081,SC,,18,73.65,0.29,yes,404,0.04,3.7,GETN15857,,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Liberal Profession or Professional,Lawyer,,
GE,Tamil_Nadu,TENKASI,16,37,2014,4,0,4,12,MUNEESWARAN,M,IND,2513,SC,1017938,1382081,SC,,18,73.65,0.25,yes,350,0.03,3.7,GETN15852,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Business,,,
GE,Tamil_Nadu,TENKASI,16,37,2014,4,0,4,13,MAGESH.S.,M,IND,2163,SC,1017938,1382081,SC,,18,73.65,0.21,yes,354,0.03,3.7,GETN15844,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Labourer or Daily Wage,Coolie,,
GE,Tamil_Nadu,TENKASI,16,37,2014,4,0,4,14,GANESAN.S.,M,IND,1809,SC,1017938,1382081,SC,,18,73.65,0.18,yes,32,0,3.7,GETN15842,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Liberal Profession or Professional,Lawyer,,
GE,Tamil_Nadu,TENKASI,16,37,2014,4,0,4,15,JANAGAR RAJA,M,IND,1777,SC,1017938,1382081,SC,,18,73.65,0.17,yes,323,0.03,3.7,GETN15840,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate Professional,Business,Private Company,Salaried Work or Employed,Managerial Position
GE,Tamil_Nadu,TENKASI,16,37,2014,4,0,4,16,POONGANI.J.,F,SAP,1454,SC,1017938,1382081,SC,,18,73.65,0.14,yes,238,0.02,3.7,GETN15853,,7575,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Other or Unspecified,Household,,
GE,Tamil_Nadu,TENKASI,16,37,2014,4,0,4,17,VELLADURAI.P.,M,IND,1216,SC,1017938,1382081,SC,,18,73.65,0.12,yes,1,0,3.7,GETN272397,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Others,Agriculture,,,
GE,Tamil_Nadu,TENKASI,16,37,2014,4,0,4,18,ALAGUMALAI.V.,M,IND,1215,SC,1017938,1382081,SC,,18,73.65,0.12,yes,327,0.03,3.7,GETN15855,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,12th Pass,Business,Contractor,,
GE,Tamil_Nadu,TENKASI,16,37,2014,4,0,4,19,MEENASHISUNDARAVADIVEL.T.,M,CPIM,888,SC,1017938,1382081,SC,,18,73.65,0.09,yes,0,0,3.7,GETN15847,,2560,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Business,,,
GE,Tamil_Nadu,TIRUNELVELI,16,38,2014,4,0,4,1,PRABAKARAN.K.R.P,M,ADMK,398139,GEN,962330,1420435,GEN,,27,67.75,41.37,no,126099,13.1,3.7,GETN11057,,930,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,Graduate Professional,Liberal Profession or Professional,Lawyer,,
