Election_Type,State_Name,Constituency_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,Age,District_Name,PC_Name,PC_No,CandID,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc
GE,Uttar_Pradesh,NAGINA,17,5,2019,4,0,4,2,DR. YASHWANT SINGH,M,BJP,401546,SC,1009456,1586117,SC,RUHELKHAND,8,63.64,39.78,no,381500,37.79,2.08,GEUP11322,,1605,TRUE,2,BJP,1605,NAGINA,TRUE,TRUE,1,FALSE,TRUE,TRUE,,,,,,Post Graduate,Liberal Profession or Professional,Doctor,Politics,MP
GE,Uttar_Pradesh,NAGINA,17,5,2019,4,0,4,3,OMVATI DEVI,F,INC,20046,SC,1009456,1586117,SC,RUHELKHAND,8,63.64,1.99,yes,13518,1.34,2.08,AEUP124721,,3482,TRUE,3,SP,7425,BIJNOR,FALSE,FALSE,1,TRUE,FALSE,FALSE,,,,,,10th Pass,Retired or Pension,,Agriculture,
GE,Uttar_Pradesh,NAGINA,17,5,2019,4,0,4,4,NOTA,,NOTA,6528,,1009456,1586117,SC,RUHELKHAND,8,63.64,0.65,yes,372,0.04,2.08,,,5897,TRUE,,,,,,,,,FALSE,FALSE,,,,,,,,,,
GE,Uttar_Pradesh,NAGINA,17,5,2019,4,0,4,5,AMICHAND,M,RSMD,6156,SC,1009456,1586117,SC,RUHELKHAND,8,63.64,0.61,yes,3275,0.32,2.08,GEUP179516,,6825,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Labourer or Daily Wage,,,
GE,Uttar_Pradesh,NAGINA,17,5,2019,4,0,4,6,CHARAN SINGH,M,IND,2881,SC,1009456,1586117,SC,RUHELKHAND,8,63.64,0.29,yes,712,0.07,2.08,GEUP2024313,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Small Business or Self-employed,,,
GE,Uttar_Pradesh,NAGINA,17,5,2019,4,0,4,7,TEJ SINGH,M,ASP,2169,SC,1009456,1586117,SC,RUHELKHAND,8,63.64,0.21,yes,417,0.04,2.08,GEUP78270,,9011,TRUE,4,ASP,9011,NAGINA,TRUE,TRUE,0,FALSE,FALSE,TRUE,,,,,,Graduate,Retired or Pension,,Agriculture,
GE,Uttar_Pradesh,NAGINA,17,5,2019,4,0,4,8,KAMESH KUMAR,M,PPID,1752,SC,1009456,1586117,SC,RUHELKHAND,8,63.64,0.17,yes,0,0,2.08,GEUP2024387,,6054,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate Professional,Liberal Profession or Professional,Lawyer,,
GE,Uttar_Pradesh,MORADABAD,17,6,2019,4,0,4,1,Dr. S.T. HASAN,M,SP,649416,GEN,1282206,1958939,GEN,RUHELKHAND,14,65.45,50.65,no,97878,7.63,2.27,GEUP11364,,7425,TRUE,2,SP,7425,MORADABAD,TRUE,TRUE,1,FALSE,FALSE,TRUE,,,,,,Post Graduate,Liberal Profession or Professional,Doctor,Agriculture,
GE,Uttar_Pradesh,MORADABAD,17,6,2019,4,0,4,2,KUNWAR SARVESH KUMAR,M,BJP,551538,GEN,1282206,1958939,GEN,RUHELKHAND,14,65.45,43.01,no,492340,38.4,2.27,GEUP11363,,1605,TRUE,2,BJP,1605,MORADABAD,TRUE,TRUE,1,FALSE,TRUE,TRUE,,,,,,10th Pass,Salaried Work or Employed,,Agriculture,
GE,Uttar_Pradesh,MORADABAD,17,6,2019,4,0,4,3,IMRAN PRATAPGARHI,M,INC,59198,,1282206,1958939,GEN,RUHELKHAND,14,65.45,4.62,yes,53441,4.17,2.27,GEUP179523,,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Liberal Profession or Professional,Author,,
GE,Uttar_Pradesh,MORADABAD,17,6,2019,4,0,4,4,NOTA,,NOTA,5757,,1282206,1958939,GEN,RUHELKHAND,14,65.45,0.45,yes,1163,0.09,2.27,,,5897,TRUE,,,,,,,,,FALSE,FALSE,,,,,,,,,,
GE,Uttar_Pradesh,MORADABAD,17,6,2019,4,0,4,5,MOHD. ASLAM URF PASHA,M,JaSD,4594,,1282206,1958939,GEN,RUHELKHAND,14,65.45,0.36,yes,2177,0.17,2.27,GEUP179524,,4175,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Literate,Labourer or Daily Wage,,,
GE,Uttar_Pradesh,MORADABAD,17,6,2019,4,0,4,6,MUSARRAT HUSAIN,M,IND,2417,,1282206,1958939,GEN,RUHELKHAND,14,65.45,0.19,yes,144,0.01,2.27,GEUP2024453,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Agriculture,,,
GE,Uttar_Pradesh,MORADABAD,17,6,2019,4,0,4,7,PRINCE KUMAR SHARMA,M,IND,2273,,1282206,1958939,GEN,RUHELKHAND,14,65.45,0.18,yes,387,0.03,2.27,GEUP179525,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Labourer or Daily Wage,,,
GE,Uttar_Pradesh,MORADABAD,17,6,2019,4,0,4,8,DILERAM,M,BaHaP,1886,,1282206,1958939,GEN,RUHELKHAND,14,65.45,0.15,yes,835,0.07,2.27,GEUP2024330,,1902,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,12th Pass,Retired or Pension,,,
GE,Uttar_Pradesh,MORADABAD,17,6,2019,4,0,4,9,NADIR ALI MANSOORI,M,PECP,1051,,1282206,1958939,GEN,RUHELKHAND,14,65.45,0.08,yes,103,0.01,2.27,GEUP179526,,5995,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Business,,,
GE,Uttar_Pradesh,MORADABAD,17,6,2019,4,0,4,10,ROOPCHAND SINGH,M,BhBSP,948,,1282206,1958939,GEN,RUHELKHAND,14,65.45,0.07,yes,36,0,2.27,GEUP2024548,,24421,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,12th Pass,Agriculture,,,
GE,Uttar_Pradesh,MORADABAD,17,6,2019,4,0,4,11,NARESH KUMAR SAINI,M,IND,912,GEN,1282206,1958939,GEN,RUHELKHAND,14,65.45,0.07,yes,22,0,2.27,GEUP179527,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Literate,Labourer or Daily Wage,,,
GE,Uttar_Pradesh,MORADABAD,17,6,2019,4,0,4,12,AKEEL,M,IND,890,,1282206,1958939,GEN,RUHELKHAND,14,65.45,0.07,yes,128,0.01,2.27,GEUP2024249,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Literate,Business,,,
GE,Uttar_Pradesh,MORADABAD,17,6,2019,4,0,4,13,Tej Singh Seny,M,RSMD,762,,1282206,1958939,GEN,RUHELKHAND,14,65.45,0.06,yes,198,0.02,2.27,GEUP179528,,6825,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Agriculture,,,
GE,Uttar_Pradesh,MORADABAD,17,6,2019,4,0,4,14,BHISHM JIT SINGH,M,FJP,564,,1282206,1958939,GEN,RUHELKHAND,14,65.45,0.04,yes,0,0,2.27,GEUP2024297,,3042,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Others,Labourer or Daily Wage,,,
GE,Uttar_Pradesh,RAMPUR,17,7,2019,4,0,4,1,Mohammad Azam Khan,M,SP,559177,,1060921,1679506,GEN,RUHELKHAND,12,63.17,52.71,no,109997,10.37,2.17,AEUP147287,,7425,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,Graduate Professional,Business,,Social Work,
GE,Uttar_Pradesh,RAMPUR,17,7,2019,4,0,4,2,Jayaprada Nahata,F,BJP,449180,GEN,1060921,1679506,GEN,RUHELKHAND,12,63.17,42.34,no,414171,39.04,2.17,GEUP77316,,1605,TRUE,4,RLD,12169,BIJNOR,FALSE,FALSE,2,TRUE,FALSE,TRUE,,,,,,12th Pass,Liberal Profession or Professional,Actor,Social Work,
GE,Uttar_Pradesh,RAMPUR,17,7,2019,4,0,4,3,Sanjay Kapoor,M,INC,35009,GEN,1060921,1679506,GEN,RUHELKHAND,12,63.17,3.3,yes,28432,2.68,2.17,GEUP11909,,3482,TRUE,2,INC,3482,PILIBHIT,FALSE,TRUE,0,FALSE,FALSE,TRUE,,,,,,Graduate Professional,Business,,Agriculture,
GE,Uttar_Pradesh,RAMPUR,17,7,2019,4,0,4,4,NOTA,,NOTA,6577,,1060921,1679506,GEN,RUHELKHAND,12,63.17,0.62,yes,3874,0.37,2.17,,,5897,TRUE,,,,,,,,,FALSE,FALSE,,,,,,,,,,
GE,Uttar_Pradesh,RAMPUR,17,7,2019,4,0,4,5,Haneef Khan,M,IND,2703,,1060921,1679506,GEN,RUHELKHAND,12,63.17,0.25,yes,581,0.05,2.17,GEUP179529,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Labourer or Daily Wage,,,
GE,Uttar_Pradesh,RAMPUR,17,7,2019,4,0,4,6,Sameena Begum,F,IND,2122,,1060921,1679506,GEN,RUHELKHAND,12,63.17,0.2,yes,159,0.01,2.17,GEUP2024555,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Others,Salaried Work or Employed,Medical Professional,,
GE,Uttar_Pradesh,RAMPUR,17,7,2019,4,0,4,7,Javed Khan,M,IND,1963,,1060921,1679506,GEN,RUHELKHAND,12,63.17,0.19,yes,445,0.04,2.17,GEUP179530,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Illiterate,Other or Unspecified,,,
GE,Uttar_Pradesh,RAMPUR,17,7,2019,4,0,4,8,Naim,M,IND,1518,,1060921,1679506,GEN,RUHELKHAND,12,63.17,0.14,yes,448,0.04,2.17,GEUP2024456,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Illiterate,Labourer or Daily Wage,,,
GE,Uttar_Pradesh,RAMPUR,17,7,2019,4,0,4,9,Arshad Warsi,M,MNDP,1070,,1060921,1679506,GEN,RUHELKHAND,12,63.17,0.1,yes,418,0.04,2.17,GEUP179531,,5421,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Literate,Other or Unspecified,,,
GE,Uttar_Pradesh,RAMPUR,17,7,2019,4,0,4,10,Saroj,F,PPID,652,,1060921,1679506,GEN,RUHELKHAND,12,63.17,0.06,yes,153,0.01,2.17,GEUP2024571,,6054,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Agriculture,,Education,School Teacher
GE,Uttar_Pradesh,RAMPUR,17,7,2019,4,0,4,11,Ishrat Khan,M,AIMF,499,,1060921,1679506,GEN,RUHELKHAND,12,63.17,0.05,yes,48,0,2.17,GEUP179532,,726,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Liberal Profession or Professional,Lawyer,,
GE,Uttar_Pradesh,RAMPUR,17,7,2019,4,0,4,12,Mohd. Khushi,M,UDFS,451,,1060921,1679506,GEN,RUHELKHAND,12,63.17,0.04,yes,0,0,2.17,GEUP2024445,,8376,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Labourer or Daily Wage,,,
GE,Uttar_Pradesh,SAMBHAL,17,8,2019,4,0,4,1,DR. SHAFIQUR REHMAN BARQ,M,SP,658006,GEN,1183469,1828764,GEN,RUHELKHAND,13,64.71,55.6,no,174826,14.77,2.08,AEUP118782,,7425,TRUE,7,SP,7425,SAMBHAL,TRUE,TRUE,5,FALSE,FALSE,TRUE,,,,,,Graduate,Retired or Pension,,,
GE,Uttar_Pradesh,SAMBHAL,17,8,2019,4,0,4,2,PARAMESHVAR LAL SAINI,M,BJP,483180,GEN,1183469,1828764,GEN,RUHELKHAND,13,64.71,40.83,no,471075,39.8,2.08,GEUP2024473,,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Retired or Pension,,,
GE,Uttar_Pradesh,SAMBHAL,17,8,2019,4,0,4,3,MAJOR JAGAT PAL SINGH,M,INC,12105,GEN,1183469,1828764,GEN,RUHELKHAND,13,64.71,1.02,yes,4875,0.41,2.08,GEUP179533,,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Retired or Pension,,,
GE,Uttar_Pradesh,SAMBHAL,17,8,2019,4,0,4,4,NOTA,,NOTA,7230,,1183469,1828764,GEN,RUHELKHAND,13,64.71,0.61,yes,2589,0.22,2.08,,,5897,TRUE,,,,,,,,,FALSE,FALSE,,,,,,,,,,
GE,Uttar_Pradesh,SAMBHAL,17,8,2019,4,0,4,5,VIRENDRA KUMAR PRAJAPATI,M,IND,4641,GEN,1183469,1828764,GEN,RUHELKHAND,13,64.71,0.39,yes,443,0.04,2.08,GEUP179534,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,
GE,Uttar_Pradesh,SAMBHAL,17,8,2019,4,0,4,6,KARAN SINGH YADAV,M,PSPL,4198,GEN,1183469,1828764,GEN,RUHELKHAND,13,64.71,0.35,yes,117,0.01,2.08,GEUP2024393,,17283,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,12th Pass,Business,Rent,Agriculture,
GE,Uttar_Pradesh,SAMBHAL,17,8,2019,4,0,4,7,ILYAS,M,BHHF,4081,,1183469,1828764,GEN,RUHELKHAND,13,64.71,0.34,yes,453,0.04,2.08,GEUP179535,,24422,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Literate,Business,Contractor,,
GE,Uttar_Pradesh,SAMBHAL,17,8,2019,4,0,4,8,MOHD. MASROOR,M,IND,3628,,1183469,1828764,GEN,RUHELKHAND,13,64.71,0.31,yes,894,0.08,2.08,GEUP2024446,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Not Given,Labourer or Daily Wage,,,
GE,Uttar_Pradesh,SAMBHAL,17,8,2019,4,0,4,9,FIROZ KHAN,M,IND,2734,,1183469,1828764,GEN,RUHELKHAND,13,64.71,0.23,yes,1507,0.13,2.08,GEUP179536,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Literate,Salaried Work or Employed,Managerial Position,,
GE,Uttar_Pradesh,SAMBHAL,17,8,2019,4,0,4,10,HASAN RAZA,M,RUC,1227,,1183469,1828764,GEN,RUHELKHAND,13,64.71,0.1,yes,179,0.02,2.08,GEUP2024364,,6870,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Small Business or Self-employed,,,
GE,Uttar_Pradesh,SAMBHAL,17,8,2019,4,0,4,11,SHAHLA WAJID,F,ASP,1048,,1183469,1828764,GEN,RUHELKHAND,13,64.71,0.09,yes,302,0.03,2.08,GEUP179537,,9011,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,12th Pass,Social Work,,,
GE,Uttar_Pradesh,SAMBHAL,17,8,2019,4,0,4,12,BHOJRAJ,M,SWAJANPA,746,,1183469,1828764,GEN,RUHELKHAND,13,64.71,0.06,yes,101,0.01,2.08,GEUP2024298,,8202,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Retired or Pension,,Agriculture,
GE,Uttar_Pradesh,SAMBHAL,17,8,2019,4,0,4,13,RAM CHANDRA,M,BHAPRAP,645,,1183469,1828764,GEN,RUHELKHAND,13,64.71,0.05,yes,0,0,2.08,GEUP179538,,18101,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Labourer or Daily Wage,,,
GE,Uttar_Pradesh,AMROHA,17,9,2019,4,0,4,1,KUNWAR DANISH ALI,M,BSP,601082,GEN,1169182,1646435,GEN,RUHELKHAND,11,71.01,51.41,no,63248,5.41,2.13,GEUP2024401,,16651,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,Graduate,Agriculture,,,
GE,Uttar_Pradesh,AMROHA,17,9,2019,4,0,4,2,KANWAR SINGH TANWAR,M,BJP,537834,GEN,1169182,1646435,GEN,RUHELKHAND,11,71.01,46,no,525324,44.93,2.13,GEUP11445,,1605,TRUE,2,BJP,1605,AMROHA,TRUE,TRUE,1,FALSE,TRUE,TRUE,,,,,,8th Pass,Business,"Real Estate or Builder or Developer or Construction, Rent",,
GE,Uttar_Pradesh,AMROHA,17,9,2019,4,0,4,3,SACHIN CHOUDHARY,M,INC,12510,GEN,1169182,1646435,GEN,RUHELKHAND,11,71.01,1.07,yes,5893,0.5,2.13,GEUP2024552,,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,12th Pass,Agriculture,,,
GE,Uttar_Pradesh,AMROHA,17,9,2019,4,0,4,4,NOTA,,NOTA,6617,,1169182,1646435,GEN,RUHELKHAND,11,71.01,0.57,yes,2968,0.25,2.13,,,5897,TRUE,,,,,,,,,FALSE,FALSE,,,,,,,,,,
GE,Uttar_Pradesh,AMROHA,17,9,2019,4,0,4,5,VIKAR AHMAD,M,IND,3649,,1169182,1646435,GEN,RUHELKHAND,11,71.01,0.31,yes,1593,0.14,2.13,GEUP2024640,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Literate,Agriculture,,,
GE,Uttar_Pradesh,AMROHA,17,9,2019,4,0,4,6,(KUNWAR) ROBIN TYAGI,M,IND,2056,GEN,1169182,1646435,GEN,RUHELKHAND,11,71.01,0.18,yes,664,0.06,2.13,GEUP179539,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,
GE,Uttar_Pradesh,AMROHA,17,9,2019,4,0,4,7,RAJPAL SINGH,M,IND,1392,,1169182,1646435,GEN,RUHELKHAND,11,71.01,0.12,yes,228,0.02,2.13,GEUP2024515,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Literate,Small Business or Self-employed,Shop Keeper,,
GE,Uttar_Pradesh,AMROHA,17,9,2019,4,0,4,8,RAJPAL SINGH SAINI,M,JaSD,1164,GEN,1169182,1646435,GEN,RUHELKHAND,11,71.01,0.1,yes,185,0.02,2.13,GEUP179540,,4175,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate Professional,Retired or Pension,,,
GE,Uttar_Pradesh,AMROHA,17,9,2019,4,0,4,9,AKHTAR,M,IND,979,,1169182,1646435,GEN,RUHELKHAND,11,71.01,0.08,yes,25,0,2.13,GEUP2024250,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Literate,Agriculture,,,
GE,Uttar_Pradesh,AMROHA,17,9,2019,4,0,4,10,MATLOOB AHMAD,M,PSPL,954,GEN,1169182,1646435,GEN,RUHELKHAND,11,71.01,0.08,yes,9,0,2.13,GEUP179541,,17283,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Agriculture,,,
GE,Uttar_Pradesh,AMROHA,17,9,2019,4,0,4,11,NARESH KUMAR,M,IND,945,GEN,1169182,1646435,GEN,RUHELKHAND,11,71.01,0.08,yes,0,0,2.13,GEUP11421,,10809,TRUE,2,IND,10809,AMROHA,TRUE,TRUE,0,FALSE,FALSE,TRUE,,,,,,Post Graduate,Agriculture,,,
GE,Uttar_Pradesh,MEERUT,17,10,2019,4,0,4,1,RAJENDRA AGARWAL,M,BJP,586184,GEN,1216413,1892931,GEN,WEST,12,64.26,48.19,no,4729,0.39,2.17,GEUP77835,,1605,TRUE,4,BJP,1605,MEERUT,TRUE,TRUE,3,FALSE,TRUE,TRUE,,,,,,Post Graduate,Politics,MP,,
GE,Uttar_Pradesh,MEERUT,17,10,2019,4,0,4,2,HAJI MOHAMMAD YAQOOB,M,BSP,581455,GEN,1216413,1892931,GEN,WEST,12,64.26,47.8,no,546976,44.97,2.17,GEUP2024358,,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Small Business or Self-employed,,,
GE,Uttar_Pradesh,MEERUT,17,10,2019,4,0,4,3,HARENDRA AGARWAL,M,INC,34479,GEN,1216413,1892931,GEN,WEST,12,64.26,2.83,yes,28163,2.32,2.17,GEUP179542,,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Liberal Profession or Professional,Lawyer,Education,College Professor or Lecturer
GE,Uttar_Pradesh,MEERUT,17,10,2019,4,0,4,4,NOTA,,NOTA,6316,,1216413,1892931,GEN,WEST,12,64.26,0.52,yes,4101,0.34,2.17,,,5897,TRUE,,,,,,,,,FALSE,FALSE,,,,,,,,,,
GE,Uttar_Pradesh,MEERUT,17,10,2019,4,0,4,5,SAHANSAR PAL SINGH,M,IND,2215,,1216413,1892931,GEN,WEST,12,64.26,0.18,yes,1190,0.1,2.17,GEUP179543,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate Professional,Retired or Pension,,Liberal Profession or Professional,Author
GE,Uttar_Pradesh,MEERUT,17,10,2019,4,0,4,6,SHRAVAN KUMAR AGARWAL,M,IND,1025,GEN,1216413,1892931,GEN,WEST,12,64.26,0.08,yes,47,0,2.17,GEUP2024596,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Business,,,
GE,Uttar_Pradesh,MEERUT,17,10,2019,4,0,4,7,RAJESH GIRI,M,SABHP,978,GEN,1216413,1892931,GEN,WEST,12,64.26,0.08,yes,21,0,2.17,GEUP179544,,7712,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Small Business or Self-employed,,,
GE,Uttar_Pradesh,MEERUT,17,10,2019,4,0,4,8,ARTI AGARWAL,F,SHS,957,GEN,1216413,1892931,GEN,WEST,12,64.26,0.08,yes,36,0,2.17,GEUP2024269,,18691,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Salaried Work or Employed,,,
GE,Uttar_Pradesh,MEERUT,17,10,2019,4,0,4,9,NASIR ALI KHAN,M,PSPL,921,,1216413,1892931,GEN,WEST,12,64.26,0.08,yes,39,0,2.17,GEUP179545,,17283,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Others,Liberal Profession or Professional,Doctor,,
GE,Uttar_Pradesh,MEERUT,17,10,2019,4,0,4,10,AFZAL,M,BAHUMP,882,,1216413,1892931,GEN,WEST,12,64.26,0.07,yes,370,0.03,2.17,GEUP2024244,,1060,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Labourer or Daily Wage,Mechanic,,
GE,Uttar_Pradesh,MEERUT,17,10,2019,4,0,4,11,KIRAN R. C. JATAV,F,KARASP,512,SC,1216413,1892931,GEN,WEST,12,64.26,0.04,yes,23,0,2.17,GEUP179546,,24423,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Education,Home Teacher or Tuition,,
GE,Uttar_Pradesh,MEERUT,17,10,2019,4,0,4,12,DHARMENDRA,M,BaJD,489,,1216413,1892931,GEN,WEST,12,64.26,0.04,yes,0,0,2.17,GEUP2024326,,1640,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate Professional,Liberal Profession or Professional,Lawyer,,
GE,Uttar_Pradesh,BAGHPAT,17,11,2019,4,0,4,1,Dr. SATYAPAL SINGH,M,BJP,525789,GEN,1044894,1616476,GEN,WEST,14,64.64,50.32,no,23502,2.25,2.08,GEUP11522,,1605,TRUE,2,BJP,1605,BAGHPAT,TRUE,TRUE,2,FALSE,TRUE,TRUE,,,,,,Post Graduate,Former Government,Ex Civil Service,,
GE,Uttar_Pradesh,BAGHPAT,17,11,2019,4,0,4,2,JAYANT CHAUDHARY,M,RLD,502287,GEN,1044894,1616476,GEN,WEST,14,64.64,48.07,no,497246,47.59,2.08,GEUP11663,,12169,TRUE,3,RLD,12169,MATHURA,FALSE,TRUE,1,FALSE,FALSE,TRUE,,,,,,Post Graduate,Retired or Pension,,Salaried Work or Employed,Qualified Professional
GE,Uttar_Pradesh,BAGHPAT,17,11,2019,4,0,4,3,NOTA,,NOTA,5041,,1044894,1616476,GEN,WEST,14,64.64,0.48,yes,2581,0.25,2.08,,,5897,TRUE,,,,,,,,,FALSE,FALSE,,,,,,,,,,
GE,Uttar_Pradesh,BAGHPAT,17,11,2019,4,0,4,4,SUBHASH,M,IND,2460,,1044894,1616476,GEN,WEST,14,64.64,0.24,yes,832,0.08,2.08,GEUP2024610,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Literate,Small Business or Self-employed,Shop Keeper,,
GE,Uttar_Pradesh,BAGHPAT,17,11,2019,4,0,4,5,ISTAKAR ALI,M,NaLP,1628,,1044894,1616476,GEN,WEST,14,64.64,0.16,yes,228,0.02,2.08,GEUP179547,,5625,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Labourer or Daily Wage,,,
GE,Uttar_Pradesh,BAGHPAT,17,11,2019,4,0,4,6,JAFAR,M,IND,1400,,1044894,1616476,GEN,WEST,14,64.64,0.13,yes,150,0.01,2.08,GEUP2024375,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,5th Pass,Other or Unspecified,,,
GE,Uttar_Pradesh,BAGHPAT,17,11,2019,4,0,4,7,RAMKUMAR,M,svjn,1250,,1044894,1616476,GEN,WEST,14,64.64,0.12,yes,203,0.02,2.08,GEUP179548,,24553,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Small Business or Self-employed,,,
GE,Uttar_Pradesh,BAGHPAT,17,11,2019,4,0,4,8,PARVEEN YOGI,M,BND,1047,,1044894,1616476,GEN,WEST,14,64.64,0.1,yes,115,0.01,2.08,GEUP2024477,,9440,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,12th Pass,Social Work,,,
GE,Uttar_Pradesh,BAGHPAT,17,11,2019,4,0,4,9,UTTAR KUMAR JINDAL,M,BNIP,932,GEN,1044894,1616476,GEN,WEST,14,64.64,0.09,yes,225,0.02,2.08,GEUP179549,,1746,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Business,,,
GE,Uttar_Pradesh,BAGHPAT,17,11,2019,4,0,4,10,CHAUDHARY MOHKAM,M,PSPL,707,,1044894,1616476,GEN,WEST,14,64.64,0.07,yes,46,0,2.08,GEUP2024315,,17283,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Agriculture,,,
GE,Uttar_Pradesh,BAGHPAT,17,11,2019,4,0,4,11,DEVENDER,M,AAPP,661,,1044894,1616476,GEN,WEST,14,64.64,0.06,yes,28,0,2.08,GEUP179550,,18403,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Small Business or Self-employed,Shop Keeper,,
GE,Uttar_Pradesh,BAGHPAT,17,11,2019,4,0,4,12,RUBY KASHYAP,F,HND,633,GEN,1044894,1616476,GEN,WEST,14,64.64,0.06,yes,77,0.01,2.08,GEUP2024549,,3288,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Small Business or Self-employed,,,
GE,Uttar_Pradesh,BAGHPAT,17,11,2019,4,0,4,13,Dr. SALEEM AHMAD,M,SACP,556,,1044894,1616476,GEN,WEST,14,64.64,0.05,yes,53,0.01,2.08,GEUP179551,,24424,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Liberal Profession or Professional,Doctor,Traditional Occupation,Traditional Medicine
