,Candidate,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,State,Constituency,Year,Candidate_Type,Votes,Valid_Votes,Vote_Share_Percentage,Party_ID
3722,omvatidevi,INC,0,10th Pass,69,37158570.0,0,0,uttar_pradesh,nagina,2019,SC,20046,1009456,1.99,3482
2541,kesharidevipatel,BJP,2,Post Graduate,62,172707104.0,6505194,1,uttar_pradesh,phulpur,2019,GEN,544701,978236,55.68,1605
673,atulkumardwivedi,Lok Gathbandhan Party,0,Graduate Professional,35,45209588.0,754229,0,uttar_pradesh,phulpur,2019,GEN,1406,978236,0.14,5013
1266,dakkhiniprasadkushwaha,Rashtriya Garib Dal,0,Graduate,68,20723709.0,0,0,uttar_pradesh,phulpur,2019,GEN,975,978236,0.1,12084
1601,drneeraj,IND,0,Graduate Professional,51,40610028.0,0,0,uttar_pradesh,phulpur,2019,,2972,978236,0.3,10809
1620,drramlakhanchaurasiya,Moulik Adhikar Party,0,Literate,56,41000.0,0,0,uttar_pradesh,phulpur,2019,,1966,978236,0.2,11563
3757,pandhariyadav,SP,0,Graduate,58,9986599.0,0,0,uttar_pradesh,phulpur,2019,GEN,372733,978236,38.1,7425
3778,pankajpatel,INC,1,Graduate,38,38223599.0,0,0,uttar_pradesh,phulpur,2019,GEN,32761,978236,3.35,3482
4128,priyasinghpaulaliaspriyadarshinigandhi,Pragatishil Samajwadi Party (Lohia),0,Post Graduate,50,18258000.0,0,0,uttar_pradesh,phulpur,2019,,1607,978236,0.16,17283
4794,rishabhpandey,IND,1,Graduate Professional,29,730000.0,200000,0,uttar_pradesh,phulpur,2019,GEN,1945,978236,0.2,10809
5034,sanjeevkumarmishra,Yuva Vikas Party,0,Post Graduate,41,3780483.0,500000,0,uttar_pradesh,phulpur,2019,GEN,2858,978236,0.29,8610
1731,ferozevarungandhi,BJP,0,Post Graduate,39,603200539.0,28952800,1,uttar_pradesh,pilibhit,2019,GEN,704549,1186589,59.38,1605
412,anitatripathi,SHS,0,12th Pass,58,10559842.0,5000000,0,uttar_pradesh,pilibhit,2019,GEN,3974,1186589,0.33,18691
1544,drbharat,JD(U),0,Graduate Professional,45,47676000.0,4380000,0,uttar_pradesh,pilibhit,2019,,1624,1186589,0.14,11002
1639,drsitaramrajput,Sabka Dal United,0,Doctorate,40,7760000.0,0,0,uttar_pradesh,pilibhit,2019,GEN,1098,1186589,0.09,7293
2066,hemrajverma,SP,1,Graduate,43,10931313.0,645587,0,uttar_pradesh,pilibhit,2019,GEN,448922,1186589,37.83,7425
2153,jafribegum,IND,0,8th Pass,42,16059000.0,3250000,0,uttar_pradesh,pilibhit,2019,,1633,1186589,0.14,10809
2364,kaifrazakhan,IND,0,Graduate,29,30000.0,0,0,uttar_pradesh,pilibhit,2019,,926,1186589,0.08,10809
3408,muneshsingh,IND,0,8th Pass,46,2260371.0,0,0,uttar_pradesh,pilibhit,2019,GEN,2129,1186589,0.18,10809
5004,sanjaykumarbharti,Naitik Party,0,8th Pass,50,1606000.0,72000,0,uttar_pradesh,pilibhit,2019,GEN,696,1186589,0.06,5560
4972,sangamlalgupta,BJP,2,8th Pass,48,248789514.0,8895225,1,uttar_pradesh,pratapgarh,2019,GEN,436291,914665,47.7,1605
633,ashoktripathi,BSP,1,Graduate,45,3746721.0,7260000,0,uttar_pradesh,pratapgarh,2019,GEN,318539,914665,34.83,16651
1548,drblverma,IND,2,Graduate Professional,56,65197958.0,1800000,0,uttar_pradesh,pratapgarh,2019,,7952,914665,0.87,10809
4382,rajkumariratnasingh,INC,6,Graduate,57,362051733.0,1008000,0,uttar_pradesh,pratapgarh,2019,GEN,77096,914665,8.43,3482
4493,rambahadursharma,Moulik Adhikar Party,0,Post Graduate,69,2051985.0,0,0,uttar_pradesh,pratapgarh,2019,,5578,914665,0.61,11563
621,ashokpratapmaurya,Aajad Bharat Party (Democratic),2,Post Graduate,53,4355882.0,290000,0,uttar_pradesh,rae_bareli,2019,GEN,9459,958556,0.99,11
1484,dineshpratapsingh,BJP,3,Graduate,51,29676192.0,972748,0,uttar_pradesh,rae_bareli,2019,GEN,367740,958556,38.36,1605
2083,horilal,Pragatisheel Samaj Party,0,Graduate Professional,61,1078500.0,150000,0,uttar_pradesh,rae_bareli,2019,,3296,958556,0.34,16357
2567,kiranchaudhary,Bahujan Mukti Party,0,Graduate,42,2421740.0,2498227,0,uttar_pradesh,rae_bareli,2019,GEN,2651,958556,0.28,1074
3484,naimishpratapnarayansingh,IND,0,Graduate,41,5378564.0,29708,0,uttar_pradesh,rae_bareli,2019,,1765,958556,0.18,10809
4034,pramendrakumar,IND,0,Post Graduate,40,5795853.0,0,0,uttar_pradesh,rae_bareli,2019,,2888,958556,0.3,10809
4050,pramodkureel,IND,0,Post Graduate,52,645000.0,250000,0,uttar_pradesh,rae_bareli,2019,GEN,3459,958556,0.36,10809
4603,ramnarayan,Voters Party International,0,Graduate,56,7795000.0,200000,0,uttar_pradesh,rae_bareli,2019,,1728,958556,0.18,8516
5118,sartajkhan,IND,0,8th Pass,46,4685105.0,0,0,uttar_pradesh,rae_bareli,2019,,3333,958556,0.35,10809
3256,mohammadazamkhan,SP,10,Graduate Professional,64,46124814.0,0,1,uttar_pradesh,rampur,2019,,559177,1060921,52.71,7425
517,arshadwarsi,Minorities Democratic Party,3,Literate,37,1735000.0,0,0,uttar_pradesh,rampur,2019,,1070,1060921,0.1,5421
1976,haneefkhan,IND,0,10th Pass,65,847312.0,0,0,uttar_pradesh,rampur,2019,,2703,1060921,0.25,10809
2134,ishratkhan,All India Minorities Front,0,Post Graduate,42,41000.0,0,0,uttar_pradesh,rampur,2019,,499,1060921,0.05,726
2243,javedkhan,IND,1,Illiterate,43,620608.0,0,0,uttar_pradesh,rampur,2019,,1963,1060921,0.19,10809
2260,jayapradanahata,BJP,0,12th Pass,57,279273009.0,16204374,0,uttar_pradesh,rampur,2019,GEN,449180,1060921,42.34,1605
3312,mohdkhushi,United Democratic Front Secular,4,10th Pass,30,85000.0,0,0,uttar_pradesh,rampur,2019,,451,1060921,0.04,8376
3483,naim,IND,0,Illiterate,51,321961.0,0,0,uttar_pradesh,rampur,2019,,1518,1060921,0.14,10809
4926,sameenabegum,IND,1,Others,43,325000.0,0,0,uttar_pradesh,rampur,2019,,2122,1060921,0.2,10809
4998,sanjaykapoor,INC,0,Graduate Professional,56,97199000.0,5525000,0,uttar_pradesh,rampur,2019,GEN,35009,1060921,3.3,3482
5113,saroj,Peoples Party of India (Democratic),0,Post Graduate,38,1679000.0,8500,0,uttar_pradesh,rampur,2019,,652,1060921,0.06,6054
456,anujkumar,Bhartiya Lokmat Rashtrwadi Party,0,Post Graduate,28,1696772.0,0,0,uttar_pradesh,robertsganj,2019,,838,999607,0.08,24995
611,ashokkumarkanaujiya,CPI,0,Graduate Professional,55,2925000.0,0,0,uttar_pradesh,robertsganj,2019,SC,17466,988287,1.77,2444
895,bhailal,SP,1,10th Pass,67,20813273.0,640631,0,uttar_pradesh,robertsganj,2019,SC,393578,988287,39.82,7425
2370,kailashnath,Suheldev Bhartiya Samaj Party,0,8th Pass,40,6685000.0,0,0,uttar_pradesh,robertsganj,2019,SC,4817,988287,0.49,18721
3968,prabhudayal,IND,0,12th Pass,65,1860000.0,0,0,uttar_pradesh,robertsganj,2019,SC,8358,988287,0.85,10809
4840,rubyprasad,Pragatishil Samajwadi Party (Lohia),0,Graduate,45,22512234.0,4803492,0,uttar_pradesh,robertsganj,2019,SC,9130,988287,0.92,17283
1969,hajifazlurrehman,BSP,0,Graduate,62,46146135.0,60000,1,uttar_pradesh,saharanpur,2019,GEN,514139,1231746,41.74,16651
260,amarbahadur,IND,0,5th Pass,54,7722000.0,885528,0,uttar_pradesh,saharanpur,2019,,1091,1231746,0.09,10809
2105,imranmasood,INC,8,12th Pass,48,50597337.0,0,0,uttar_pradesh,saharanpur,2019,GEN,207068,1231746,16.81,3482
2120,indudevi,IND,0,8th Pass,47,3058900.0,0,0,uttar_pradesh,saharanpur,2019,,2199,1231746,0.18,10809
3320,mohduvais,Pragatishil Samajwadi Party (Lohia),0,10th Pass,54,2816921.0,0,0,uttar_pradesh,saharanpur,2019,GEN,2438,1231746,0.2,17283
3873,pawankumar,Aapki Apni Party (Peoples),0,10th Pass,50,53400.0,0,0,uttar_pradesh,saharanpur,2019,,1281,1446509,0.09,18691
4206,raghavlakhanpal,BJP,2,Post Graduate,44,47543994.0,0,0,uttar_pradesh,saharanpur,2019,GEN,491722,1231746,39.92,1605
5235,shabnam,IND,0,12th Pass,28,1061500.0,0,0,uttar_pradesh,saharanpur,2019,,4686,1231746,0.38,10809
4729,ravinder,BJP,0,12th Pass,55,27031724.0,249400,1,uttar_pradesh,salempur,2019,GEN,467940,922518,50.72,1605
183,ajimullah,Peace Party,0,Post Graduate,64,2305000.0,0,0,uttar_pradesh,salempur,2019,,2207,922518,0.24,5995
1199,chhotelal,IND,0,Post Graduate,55,1356000.0,0,0,uttar_pradesh,salempur,2019,GEN,12747,1034549,1.23,17283
2366,kailashchauhan,Janta Kranti Party (Rashtravadi),0,Literate,50,5719229.0,1330000,0,uttar_pradesh,salempur,2019,,2420,922518,0.26,24461
2645,kripashankarprasad,Bharatiya Samta Samaj Party,0,Graduate Professional,39,2213000.0,0,0,uttar_pradesh,salempur,2019,,1301,922518,0.14,9671
3318,mohdsaroorali,Janata Congress,0,Graduate,40,201000.0,400000,0,uttar_pradesh,salempur,2019,,1566,922518,0.17,4196
4147,pujapandey,Pragatishil Samajwadi Party (Lohia),0,12th Pass,33,230000.0,0,0,uttar_pradesh,salempur,2019,,1757,922518,0.19,17283
4249,rajaram,Suheldev Bhartiya Samaj Party,0,10th Pass,54,6310007.0,0,0,uttar_pradesh,salempur,2019,,33568,922518,3.64,18721
4325,rajeshkumarmishra,INC,1,Doctorate,61,13088751.0,903849,0,uttar_pradesh,salempur,2019,GEN,27363,922518,2.97,3482
4575,ramjipratapjigyasu,Hindusthan Nirman Dal,1,12th Pass,44,229850.0,0,0,uttar_pradesh,salempur,2019,,1598,922518,0.17,3288
4832,rskushwaha,BSP,0,Others,62,115246002.0,265057,0,uttar_pradesh,salempur,2019,GEN,355325,922518,38.52,16651
1631,drshafiqurrehmanbarq,SP,0,Graduate,86,13296671.0,0,1,uttar_pradesh,sambhal,2019,GEN,658006,1183469,55.6,7425
957,bhojraj,Swatantra Jantaraj Party,0,Post Graduate,63,6245326.0,0,0,uttar_pradesh,sambhal,2019,,746,1183469,0.06,8202
1734,firozkhan,IND,0,Literate,37,588000.0,0,0,uttar_pradesh,sambhal,2019,,2734,1183469,0.23,10809
2045,hasanraza,Rashtriya Ulama Council,0,Graduate,45,418000.0,0,0,uttar_pradesh,sambhal,2019,,1227,1183469,0.1,6870
2098,ilyas,Bhartiya Hind Fauj,0,Literate,45,3476532.0,0,0,uttar_pradesh,sambhal,2019,,4081,1183469,0.34,24422
2472,karansingh,Pragatishil Samajwadi Party (Lohia),0,12th Pass,61,58417903.0,0,0,uttar_pradesh,sambhal,2019,,1162,1129532,0.1,10809
2948,majorjagatpalsingh,INC,0,Graduate,78,27137444.0,0,0,uttar_pradesh,sambhal,2019,GEN,12105,1183469,1.02,3482
3314,mohdmasroor,IND,0,Not Given,39,120000.0,185000,0,uttar_pradesh,sambhal,2019,,3628,1183469,0.31,10809
4501,ramchandra,Bharat Prabhat Party,0,Graduate,27,25100.0,0,0,uttar_pradesh,sambhal,2019,SC,1130,1057558,0.11,1982
5243,shahlawajid,Ambedkar Samaj Party,0,12th Pass,42,4172000.0,0,0,uttar_pradesh,sambhal,2019,,1048,1183469,0.09,9011
4087,praveenkumarnishad,BJP,0,Graduate Professional,30,4300614.0,2326248,1,uttar_pradesh,sant_kabir_nagar,2019,GEN,467543,1063390,43.97,1605
206,akhileshkumar,Moulik Adhikar Party,0,Graduate,46,4301046.0,709201,0,uttar_pradesh,sant_kabir_nagar,2019,,8025,1063390,0.75,11563
330,anandkumargautam,Bahujan Mukti Party,0,Graduate,29,81000.0,0,0,uttar_pradesh,sant_kabir_nagar,2019,,3987,1063390,0.37,1074
903,bhalchandrayadav,INC,2,Graduate,60,15341651.0,10068345,0,uttar_pradesh,sant_kabir_nagar,2019,GEN,128506,1063390,12.08,3482
4301,rajendrayadav,IND,0,Post Graduate,57,35138400.0,0,0,uttar_pradesh,sant_kabir_nagar,2019,GEN,6932,1063390,0.65,10809
541,arunkumarsagar,BJP,1,12th Pass,42,43448049.0,1179697,1,uttar_pradesh,shahjahanpur,2019,SC,688990,1186157,58.09,1605
261,amarchandrajauhar,BSP,5,Post Graduate,48,15755445.0,1200128,0,uttar_pradesh,shahjahanpur,2019,SC,420572,1186157,35.46,16651
534,arunkumar,IND,0,10th Pass,30,208562.0,0,0,uttar_pradesh,shahjahanpur,2019,GEN,34558,822065,4.2,24356
1058,brahmswaroopsagar,INC,0,Graduate,47,52249560.0,2159156,0,uttar_pradesh,shahjahanpur,2019,SC,35283,1186157,2.97,3482
1433,dharmvirbalmiki,Bhartiya Bhaichara Party,0,12th Pass,27,100000.0,0,0,uttar_pradesh,shahjahanpur,2019,SC,1159,1186157,0.1,1890
2583,kishanlal,Sanyukt Vikas Party,0,8th Pass,59,1690000.0,0,0,uttar_pradesh,shahjahanpur,2019,SC,2289,1155341,0.2,10809
3021,manishchandrakori,CPI,0,Graduate,32,1762720.0,0,0,uttar_pradesh,shahjahanpur,2019,SC,9464,1186157,0.8,2444
3064,manoharlalsaroj,Netaji Subhash Chander Bose Rashtriya Azad Pa,4,10th Pass,45,2055000.0,0,0,uttar_pradesh,shahjahanpur,2019,SC,2342,1186157,0.2,18275
4639,ramshiromani,BSP,0,Graduate Professional,49,19108216.0,350000,1,uttar_pradesh,shrawasti,2019,,441771,997007,44.31,16651
495,arjun,IND,0,8th Pass,51,148940.0,0,0,uttar_pradesh,shrawasti,2019,,3509,997007,0.35,10809
794,balmukund,IND,0,Graduate,26,315398.0,94873,0,uttar_pradesh,shrawasti,2019,,5431,997007,0.54,10809
1264,daddanmishra,BJP,0,Post Graduate,52,28788083.0,155755,0,uttar_pradesh,shrawasti,2019,GEN,436451,997007,43.78,1605
1443,dhirendrapratapsingh,INC,8,Post Graduate,54,110455296.0,1671408,0,uttar_pradesh,shrawasti,2019,,58042,997007,5.82,3482
3454,nabbankhan,CPI,0,Literate,63,2395000.0,0,0,uttar_pradesh,shrawasti,2019,,12662,997007,1.27,2444
4427,rajwantsingh,SHS,1,Graduate Professional,47,7600000.0,300600,0,uttar_pradesh,shrawasti,2019,,7479,997007,0.75,18691
4595,ramkumarpandey,Hindusthan Nirman Dal,0,Graduate Professional,36,5898888.0,0,0,uttar_pradesh,shrawasti,2019,,4325,997007,0.43,3288
4347,rajeshverma,BJP,1,Post Graduate,58,73129716.0,108148,1,uttar_pradesh,sitapur,2019,GEN,514528,1064521,48.33,1605
399,anilsingh,Aam Janta Party (India),0,Literate,30,3762806.0,0,0,uttar_pradesh,sitapur,2019,GEN,7532,1064521,0.71,17584
1825,geetadevi,Bahujan Awam Party,0,5th Pass,39,31000.0,0,0,uttar_pradesh,sitapur,2019,,1441,1064521,0.14,18340
2914,mahendrakumar,Awami Samta Party,0,12th Pass,48,31000.0,0,0,uttar_pradesh,sitapur,2019,,2332,1064521,0.22,15725
3489,nakuldubey,BSP,1,Graduate Professional,53,34286356.0,0,0,uttar_pradesh,sitapur,2019,GEN,413695,1064521,38.86,16651
4176,qaiserjahan,INC,1,8th Pass,45,12560808.0,4284514,0,uttar_pradesh,sitapur,2019,GEN,96018,1064521,9.02,3482
67,abuumaima,IND,0,Graduate Professional,32,2616000.0,0,0,uttar_pradesh,sultanpur,2019,,1577,1000316,0.16,10809
1627,drsanjaysinh,INC,0,Doctorate,67,411199451.0,0,0,uttar_pradesh,sultanpur,2019,GEN,41681,1000316,4.17,3482
1733,firojahamad,Kanshiram Bahujan Dal,0,8th Pass,40,859968.0,0,0,uttar_pradesh,sultanpur,2019,,1592,1000316,0.16,24442
2005,harilal,Rastriya Insaaf Party,0,10th Pass,38,497224.0,0,0,uttar_pradesh,sultanpur,2019,SC,3265,1000316,0.33,6892
2418,kamladevi,Pragatishil Samajwadi Party (Lohia),5,12th Pass,42,18251000.0,676000,0,uttar_pradesh,sultanpur,2019,GEN,11494,1000316,1.15,17283
3043,manjulatapal,Aam Janta Party (India),0,10th Pass,29,501100.0,0,0,uttar_pradesh,sultanpur,2019,,2148,1000316,0.21,17584
3127,mathura,IND,0,12th Pass,45,1687899.0,0,0,uttar_pradesh,sultanpur,2019,,2226,1000316,0.22,10809
3574,nasirali,Bharat Prabhat Party,1,12th Pass,50,10570383.0,80000,0,uttar_pradesh,sultanpur,2019,,1246,1000316,0.12,18101
4796,rishabhshrivastava,Bhartiya Hind Fauj,0,Graduate,30,150000.0,0,0,uttar_pradesh,sultanpur,2019,,2427,1000316,0.24,24422
444,annutandon,INC,1,Graduate,61,816046184.0,96675048,0,uttar_pradesh,unnao,2019,GEN,185634,1237076,15.01,3482
549,arunshankershukla,SP,2,10th Pass,61,458367272.0,2074764,0,uttar_pradesh,unnao,2019,GEN,302551,1237076,24.46,7425
1181,chedilal,Bharat Prabhat Party,0,12th Pass,58,13416835.0,0,0,uttar_pradesh,unnao,2019,,3090,1237076,0.25,18101
5145,satishkumar,Pragatishil Samajwadi Party (Lohia),0,Post Graduate,56,8490514.0,360315,0,uttar_pradesh,unnao,2019,,3145,1077749,0.29,9424
5175,satyendranathgaur,IND,0,12th Pass,62,36132000.0,650000,0,uttar_pradesh,unnao,2019,,4005,1237076,0.32,10809
5260,shaileshkushwaha,Aajad Bharat Party (Democratic),1,12th Pass,42,6362500.0,2000000,0,uttar_pradesh,unnao,2019,GEN,3550,1237076,0.29,11
3545,narendramodi,BJP,0,Post Graduate,68,25136119.0,0,1,uttar_pradesh,varanasi,2019,GEN,674664,1060476,63.62,1605
8,aashinus,Indian Gandhiyan Party,2,12th Pass,32,326000.0,0,0,uttar_pradesh,varanasi,2019,,504,1060476,0.05,16063
104,advocatepremnathsharma,Moulik Adhikar Party,0,Post Graduate,57,3308426.0,0,0,uttar_pradesh,varanasi,2019,,1606,1060476,0.15,11563
176,ajayrai,INC,8,Graduate,49,13970015.0,0,0,uttar_pradesh,varanasi,2019,GEN,152548,1060476,14.38,3482
315,amreshmishra,Bharat Prabhat Party,0,Post Graduate,53,2364065.0,0,0,uttar_pradesh,varanasi,2019,,555,1060476,0.05,18101
388,anilkumarchaurasiya,Janhit Kisan Party,0,Graduate,37,7582111.0,1172000,0,uttar_pradesh,varanasi,2019,,2758,1060476,0.26,4534
641,ashutoshkumarpandey,Mera Adhikaar Rashtriya Dal,0,Graduate,38,136839.0,131000,0,uttar_pradesh,varanasi,2019,,499,1060476,0.05,24441
667,ateekahmad,IND,59,8th Pass,54,255020529.0,0,0,uttar_pradesh,varanasi,2019,,855,1060476,0.08,10809
1154,chandrikaprasad,IND,0,Graduate,44,1184298.0,40804,0,uttar_pradesh,varanasi,2019,GEN,2663,1038849,0.26,10809
1617,drrakeshpratap,Bharatiya Jan Kranti Dal (Democratic),0,Doctorate,62,8216000.0,300000,0,uttar_pradesh,varanasi,2019,,907,1060476,0.09,9086
1633,drshekhsirajbaba,Rashtriya Matadata Party,5,Graduate,48,10819000.0,400000,0,uttar_pradesh,varanasi,2019,,1771,1060476,0.17,24464
1999,haribhaipatel,Aam Janta Party (India),0,Graduate,42,9159721.0,0,0,uttar_pradesh,varanasi,2019,,1340,1060476,0.13,17584
2054,heenashahid,Janhit Bharat Party,0,Graduate,30,585000.0,0,0,uttar_pradesh,varanasi,2019,,1914,1060476,0.18,24449
2137,ishwardayalsinghseth,IND,0,12th Pass,57,4755715.0,0,0,uttar_pradesh,varanasi,2019,,657,1060476,0.06,10809
2838,maanav,IND,0,Graduate Professional,31,1208683.0,628800,0,uttar_pradesh,varanasi,2019,,1435,1060476,0.14,10809
3029,manishshrivastava,IND,0,12th Pass,45,2226400.0,88000,0,uttar_pradesh,varanasi,2019,,350,1060476,0.03,10809
3059,manoharanandraopatil,IND,0,12th Pass,58,25000.0,0,0,uttar_pradesh,varanasi,2019,,2134,1060476,0.2,10809
4307,rajeshbhartisurya,Rashtriya Ambedkar Dal,3,Graduate Professional,43,11809000.0,1800000,0,uttar_pradesh,varanasi,2019,SC,1258,1060476,0.12,6416
4638,ramsharan,Vikas Insaf Party,0,Doctorate,60,1924809.0,600000,0,uttar_pradesh,varanasi,2019,,1237,1060476,0.12,24448
5267,shaliniyadav,SP,0,Graduate,47,12600000.0,788131,0,uttar_pradesh,varanasi,2019,GEN,195159,1060476,18.4,7425
178,ajaytamta,BJP,0,12th Pass,46,9910448.0,55845,1,uttarakhand,almora,2019,SC,444651,694472,64.03,1605
1604,dropadiverma,Uttarakhand Kranti Dal (Democratic),0,Post Graduate,59,23098000.0,0,0,uttarakhand,almora,2019,SC,3050,694472,0.44,8450
2601,klarya,UKD,0,Literate,61,3748627.0,0,0,uttarakhand,almora,2019,SC,4060,694472,0.58,13023
3992,pradeeptamta,INC,1,Post Graduate,60,13293598.0,2500000,0,uttarakhand,almora,2019,SC,211665,694472,30.48,3482
335,anandmaniduttjoshi,IND,0,8th Pass,51,1642995.0,0,0,uttarakhand,garhwal,2019,GEN,1453,742784,0.2,10809
892,bhagwatprasad,IND,0,10th Pass,57,1038000.0,0,0,uttarakhand,garhwal,2019,,1601,742784,0.22,10809
1454,dilendrrpalsingh,Uttarakhand Kranti Dal (Democratic),0,Others,42,835000.0,0,0,uttarakhand,garhwal,2019,,5283,742784,0.71,8450
1594,drmukeshsemwal,SUCI(C),1,Doctorate,47,200295.0,0,0,uttarakhand,garhwal,2019,,1437,742784,0.19,8082
1618,drramendrasinghbhandari,IND,0,Doctorate,40,690000.0,0,0,uttarakhand,garhwal,2019,GEN,2190,742784,0.29,10809
3023,manishkhanduri,INC,0,Post Graduate,50,79462193.0,5560112,0,uttarakhand,garhwal,2019,GEN,204311,742784,27.51,3482
5300,shantiprasadbhatt,UKD,2,12th Pass,53,1289500.0,0,0,uttarakhand,garhwal,2019,,1951,742784,0.26,13023
4550,rameshpokhriyalnishank,BJP,0,Doctorate,59,28739888.0,16444,1,uttarakhand,haridwar,2019,GEN,665674,1271030,52.37,1605
1,aadil,IND,0,Literate,30,864000.0,0,0,uttarakhand,haridwar,2019,,1319,1271030,0.1,10809
283,ambrishkumar,INC,0,Post Graduate,70,8548506.0,0,0,uttarakhand,haridwar,2019,GEN,406945,1271030,32.02,3482
730,bachisingh,IND,0,8th Pass,32,40000.0,0,0,uttarakhand,haridwar,2019,,1367,1271030,0.11,10809
906,bhanpalsingh,Bahujan Mukti Party,0,Post Graduate,65,21240576.0,0,0,uttarakhand,haridwar,2019,,803,1271030,0.06,1074
1421,dharmendra,IND,0,Post Graduate,32,208000.0,0,0,uttarakhand,haridwar,2019,,1134,1271030,0.09,10809
1533,drantrikshsaini,BSP,0,Graduate Professional,60,869094791.0,278877123,0,uttarakhand,haridwar,2019,GEN,173528,1271030,13.65,16651
2783,lalitkumar,Peoples Party of India (Democratic),0,Post Graduate,31,100000.0,0,0,uttarakhand,haridwar,2019,,738,1271030,0.06,6054
3542,narendrachauhan,Bhartiya Sarvodaya Party,0,Graduate,45,2857000.0,300000,0,uttarakhand,haridwar,2019,,937,1271030,0.07,2038
4761,reenu,Hindusthan Nirman Dal,0,Post Graduate,38,2150701.0,40000,0,uttarakhand,haridwar,2019,,897,1271030,0.07,3288
5352,shishupalsingh,IND,0,12th Pass,46,323000.0,0,0,uttarakhand,haridwar,2019,,2552,1271030,0.2,10809
150,ajaybhatt,BJP,0,Graduate Professional,57,19699529.0,0,1,uttarakhand,nainital-udhamsingh_nagar,2019,GEN,772195,1258570,61.35,1605
2019,harishrawat,INC,1,Graduate Professional,71,56735244.0,10712888,0,uttarakhand,nainital-udhamsingh_nagar,2019,GEN,433099,1258570,34.41,3482
4110,premprasadarya,Pragatisheel Lok Manch,0,Graduate,71,709109.0,0,0,uttarakhand,nainital-udhamsingh_nagar,2019,,3339,1258570,0.27,6107
2960,malarajyalaxmishah,BJP,0,12th Pass,68,1846640100.0,1350000000,1,uttarakhand,tehri_garhwal,2019,GEN,565333,876069,64.53,1605
462,anupant,Uttarakhand Kranti Dal (Democratic),1,Graduate Professional,32,3935900.0,350000,0,uttarakhand,tehri_garhwal,2019,GEN,723,876069,0.08,8450
832,barhmdevjha,IND,0,Post Graduate,53,24531259.0,0,0,uttarakhand,tehri_garhwal,2019,GEN,1446,876069,0.17,10809
1063,brijbhushankaranwal,IND,0,Post Graduate,41,32010000.0,70000,0,uttarakhand,tehri_garhwal,2019,,1962,876069,0.22,10809
1298,daulatkunwar,IND,0,10th Pass,48,4757609.0,2200000,0,uttarakhand,tehri_garhwal,2019,,1399,876069,0.16,10809
1816,gautamsinghbisht,Sarv Vikas Party,0,8th Pass,46,9467000.0,0,0,uttarakhand,tehri_garhwal,2019,GEN,688,876069,0.08,7685
1889,gopalmani,IND,0,Post Graduate,59,18029611.0,0,0,uttarakhand,tehri_garhwal,2019,,10686,876069,1.22,10809
2277,jayprakashupadhyay,UKD,2,Graduate,44,22160000.0,60000,0,uttarakhand,tehri_garhwal,2019,GEN,1157,876069,0.13,13023
2865,madhushah,IND,0,5th Pass,34,88000.0,0,0,uttarakhand,tehri_garhwal,2019,,1483,876069,0.17,10809
4298,rajendrapurohit,CPI(M),0,Graduate,57,15220000.0,0,0,uttarakhand,tehri_garhwal,2019,GEN,6626,876069,0.76,14635
4996,sanjaygoyal,IND,0,10th Pass,46,40854000.0,3200000,0,uttarakhand,tehri_garhwal,2019,GEN,2406,876069,0.27,10809
5165,satyapal,BSP,1,5th Pass,61,15276000.0,0,0,uttarakhand,tehri_garhwal,2019,,505,1161115,0.04,10809
2323,johnbarla,BJP,9,8th Pass,43,1418730.0,0,1,west_bengal,alipurduars,2019,ST,750804,1380217,54.4,1605
1292,dasrathtirkey,AITC,0,Graduate,52,9039609.0,581713,0,west_bengal,alipurduars,2019,ST,506815,1380217,36.72,18228
1832,gergorytrikey,IND,0,Graduate,36,1461968.0,361000,0,west_bengal,alipurduars,2019,ST,4303,1380217,0.31,10809
3213,milioraon,Revolutionary Socialist Party,0,Post Graduate,42,2804955.0,304672,0,west_bengal,alipurduars,2019,ST,54010,1380217,3.91,12053
3291,mohanlalbasumata,INC,0,Graduate Professional,44,2320328.0,659760,0,west_bengal,alipurduars,2019,ST,27427,1380217,1.99,3482
4067,prasenjayantkindo,IND,0,Graduate,32,86659.0,0,0,west_bengal,alipurduars,2019,ST,11518,1380217,0.83,10809
4183,rabichanrabha,SUCI(C),0,10th Pass,49,1083670.0,0,0,west_bengal,alipurduars,2019,ST,4165,1380217,0.3,8082
475,aparupapoddarafrinali,AITC,1,Post Graduate,33,12527597.0,4244000,1,west_bengal,arambag,2019,SC,649929,1471981,44.15,18228
1000,binaykumarmalik,Rashtriya Janadhikar Suraksha Party,0,12th Pass,42,193000.0,0,0,west_bengal,arambag,2019,SC,8669,1471981,0.59,6499
1219,chittaranjanmallick,IND,0,10th Pass,60,1336950.0,0,0,west_bengal,arambag,2019,SC,7648,1471981,0.52,10809
2291,jhantulalpakre,Bharatiya Nyay-Adhikar Raksha Party,3,Graduate Professional,49,5236450.0,0,0,west_bengal,arambag,2019,SC,2618,1471981,0.18,24466
2354,jyotikumaridas,INC,0,Graduate,41,12069004.0,2996520,0,west_bengal,arambag,2019,GEN,25128,1471981,1.71,3482
4142,prosantamalik,SUCI(C),0,Graduate,44,260245.0,90090,0,west_bengal,arambag,2019,SC,3473,1471981,0.24,8082
4911,saktimohanmalik,CPI(M),2,Post Graduate,59,10448352.0,17324,0,west_bengal,arambag,2019,SC,100520,1471981,6.83,14635
