,Candidate,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,State,Constituency,Year,Candidate_Type,Votes,Valid_Votes,Vote_Share_Percentage,Party_ID
4644,ramsamujh,BJBCD,0,Not Given,41,170000.0,370000,0,uttar_pradesh,domariyaganj,2009,GEN,4307,735879,0.59,1407
5431,sirajahamad,IND,0,Not Given,26,224000.0,0,0,uttar_pradesh,domariyaganj,2009,GEN,12769,735879,1.74,10809
1511,drmahadeepaksinghshakya,INC,0,Post Graduate,84,9213000.0,0,1,uttar_pradesh,etah,2009,GEN,25048,567725,4.41,3482
1570,drshyamsinghshakya,BJP,0,Post Graduate,49,15593814.0,524092,0,uttar_pradesh,etah,2009,GEN,88562,567725,15.6,1605
2102,indrapal,RSUPRP,0,Not Given,46,337500.0,0,0,uttar_pradesh,etah,2009,GEN,3541,837577,0.42,954
2399,kaliyansingh,IND,0,8th Pass,54,3880000.0,0,0,uttar_pradesh,etah,2009,GEN,738,567725,0.13,10809
2773,kunwardevendrasinghyadav,BSP,2,Doctorate,60,208759178.0,22400000,0,uttar_pradesh,etah,2009,GEN,147449,567725,25.97,16651
4379,rajveersingh,VAJP,0,Literate,46,4254874.0,0,0,uttar_pradesh,etah,2009,GEN,3438,710666,0.48,10809
4781,rishipal,BRPP,0,Not Given,46,1365596.0,0,0,uttar_pradesh,etah,2009,GEN,2635,760944,0.35,268
4866,sakirali,IND,0,Illiterate,59,144000.0,0,0,uttar_pradesh,etah,2009,GEN,945,567725,0.17,10809
4910,sandeep,RPI(A),0,Graduate,48,12052000.0,0,0,uttar_pradesh,etah,2009,SC,2335,567725,0.41,12285
5034,satendrakumar,IND,1,Graduate,50,6624034.0,50000,0,uttar_pradesh,etah,2009,GEN,2603,567725,0.46,10809
5156,shabbir,NELU,0,8th Pass,50,2245000.0,200000,0,uttar_pradesh,etah,2009,GEN,1095,567725,0.19,11785
4057,premdas,SP,1,Graduate,49,4228828.0,0,1,uttar_pradesh,etawah,2009,SC,278776,637920,43.7,7425
408,anversingh,IND,0,10th Pass,44,1047600.0,0,0,uttar_pradesh,etawah,2009,SC,3547,637920,0.56,10809
1747,gaurishanker,BSP,0,Post Graduate,63,12280096.0,2977140,0,uttar_pradesh,etawah,2009,SC,232030,637920,36.37,16651
1800,gireeshbhartiya,IND,0,5th Pass,38,30000.0,0,0,uttar_pradesh,etawah,2009,SC,811,637920,0.13,10809
2203,jaishankar,IND,0,12th Pass,56,453000.0,0,0,uttar_pradesh,etawah,2009,SC,739,637920,0.12,10809
2437,kamleshverma,BJP,0,Graduate,40,23646611.0,0,0,uttar_pradesh,etawah,2009,SC,105652,637920,16.56,1605
2664,kpdshyamdas,IND,0,12th Pass,42,715000.0,0,0,uttar_pradesh,etawah,2009,SC,791,637920,0.12,10809
4604,ramnaresh,IND,0,12th Pass,35,275000.0,0,0,uttar_pradesh,etawah,2009,SC,1597,637920,0.25,10809
5084,satyapriyamanav,IND,0,Not Given,64,2236500.0,0,0,uttar_pradesh,etawah,2009,SC,4246,637920,0.67,10809
5264,sharmila,IND,0,Literate,43,40000.0,0,0,uttar_pradesh,etawah,2009,SC,2009,637920,0.31,10809
5343,shivram,Mahan Dal,0,Post Graduate,68,8501364.0,250000,0,uttar_pradesh,etawah,2009,GEN,3592,641003,0.56,10809
5466,siyaram,RBCP,0,10th Pass,55,1431000.0,0,0,uttar_pradesh,etawah,2009,SC,954,637920,0.15,6431
3672,nirmalkhatri,INC,0,Doctorate,58,6670000.0,5771,1,uttar_pradesh,faizabad,2009,GEN,211543,749168,28.24,3482
165,ajaykumar,KKJHS,0,12th Pass,25,540000.0,0,0,uttar_pradesh,faizabad,2009,GEN,276582,740002,37.38,4736
256,amarnathjaiswal,RTKP,0,Graduate,44,3286769.0,516000,0,uttar_pradesh,faizabad,2009,GEN,1295,749168,0.17,6626
259,amarnathverma,IND,1,Graduate Professional,36,8358.0,0,0,uttar_pradesh,faizabad,2009,GEN,5644,749168,0.75,10809
592,ataurrrahmanansari,IND,0,5th Pass,52,175000.0,0,0,uttar_pradesh,faizabad,2009,GEN,13648,749168,1.82,10809
604,atulkumarpandey,THPI,0,Post Graduate,39,5083500.0,2600000,0,uttar_pradesh,faizabad,2009,GEN,1553,749168,0.21,12976
712,balakramaliasshivbalakpasi,IND,0,Literate,34,260000.0,0,0,uttar_pradesh,faizabad,2009,SC,2206,749168,0.29,10809
953,bimlendramohanpratapmisrapappubhaiya,BSP,0,Graduate Professional,48,108161987.0,244150,0,uttar_pradesh,faizabad,2009,GEN,135709,749168,18.11,16651
1088,chandrashekharsingh,BPD,0,Post Graduate,36,801685.0,402960,0,uttar_pradesh,faizabad,2009,GEN,2077,749168,0.28,1328
1409,dinanathpandey,IND,1,Graduate,35,2082000.0,140000,0,uttar_pradesh,faizabad,2009,GEN,3402,749168,0.45,10809
1806,girishchandraverma,AD,0,Graduate,32,3031000.0,1507828,0,uttar_pradesh,faizabad,2009,GEN,3837,749168,0.51,954
1884,gulamsabir,NBNP,0,5th Pass,42,1864000.0,1000000,0,uttar_pradesh,faizabad,2009,GEN,7522,749168,1.0,16966
2849,lallusingh,BJP,1,Post Graduate,54,7849185.0,1722016,0,uttar_pradesh,faizabad,2009,GEN,151558,749168,20.23,1605
3065,manishkumarpandey,ABHM,0,Post Graduate,35,32500.0,0,0,uttar_pradesh,faizabad,2009,GEN,2995,749168,0.4,268
3258,mitrasen,SP,19,12th Pass,76,7788600.0,641660,0,uttar_pradesh,faizabad,2009,GEN,157315,749168,21.0,7425
3602,nasreenbano,IND,0,8th Pass,38,3849500.0,0,0,uttar_pradesh,faizabad,2009,GEN,2646,749168,0.35,10809
3718,nusratquddusialiasbabloo,PECP,0,Not Given,41,2459500.0,150000,0,uttar_pradesh,faizabad,2009,GEN,24893,749168,3.32,5995
4530,rameshkumarrawat,MADP,0,8th Pass,42,322000.0,80000,0,uttar_pradesh,faizabad,2009,SC,4149,749168,0.55,11563
4857,saiyyadmusheerahmed,Awami Party,0,12th Pass,55,3720000.0,0,0,uttar_pradesh,faizabad,2009,GEN,3209,749168,0.43,1005
4877,salmankhursheed,INC,0,Post Graduate,56,26140421.0,4765556,1,uttar_pradesh,farrukhabad,2009,GEN,169351,611015,27.72,3482
1189,dalganjansinghyadav,BRM,4,8th Pass,73,1026800.0,200000,0,uttar_pradesh,farrukhabad,2009,GEN,867,611015,0.14,1792
2206,jaiveersinghshakya,BRPP,0,Graduate Professional,31,258000.0,0,0,uttar_pradesh,farrukhabad,2009,GEN,1213,611015,0.2,1800
3726,ombabu,JPS,0,Post Graduate,57,810000.0,0,0,uttar_pradesh,farrukhabad,2009,GEN,2630,611015,0.43,4612
4656,ramsharan,BNRP,0,12th Pass,62,105000.0,0,0,uttar_pradesh,farrukhabad,2009,GEN,1464,611015,0.24,9446
4779,rishidutt,ABHM,1,8th Pass,36,1110000.0,40000,0,uttar_pradesh,farrukhabad,2009,GEN,3925,611015,0.64,268
4788,riyazahmad,IND,0,Graduate,61,1435000.0,90000,0,uttar_pradesh,farrukhabad,2009,GEN,1408,611015,0.23,10809
4397,rakeshsachan,SP,7,Post Graduate,53,40955595.0,0,1,uttar_pradesh,fatehpur,2009,GEN,218953,694383,31.53,7425
189,ajeyasingh,JM,0,Graduate Professional,52,269451168.0,0,0,uttar_pradesh,fatehpur,2009,GEN,7422,694383,1.07,4139
396,anshumansinghadvocate,IND,0,Post Graduate,43,357000.0,0,0,uttar_pradesh,fatehpur,2009,GEN,6031,694383,0.87,10809
1397,dileepverma,IND,0,Post Graduate,44,2264100.0,0,0,uttar_pradesh,fatehpur,2009,GEN,5829,694383,0.84,10809
1574,drsoneylalpatel,AD,0,Doctorate,59,43402982.0,17570,0,uttar_pradesh,fatehpur,2009,GEN,10628,694383,1.53,954
2156,jagdeeshnarainsharma,IND,0,10th Pass,39,290000.0,0,0,uttar_pradesh,fatehpur,2009,GEN,5790,694383,0.83,10809
2174,jageshwarpal,NCP,0,12th Pass,58,2332112.0,0,0,uttar_pradesh,fatehpur,2009,GEN,10693,694383,1.54,5792
2972,mahendraprasadnishad,BSP,0,Graduate,37,5423876.0,252952,0,uttar_pradesh,fatehpur,2009,GEN,166725,694383,24.01,16651
2999,mahfazulhakaliasrajukhan,IND,0,12th Pass,38,332100.0,0,0,uttar_pradesh,fatehpur,2009,GEN,2852,694383,0.41,10809
3165,matin,ANC,0,8th Pass,42,265408.0,0,0,uttar_pradesh,fatehpur,2009,GEN,1439,694383,0.21,840
3427,munnasingh,KKJHS,0,10th Pass,34,1740000.0,0,0,uttar_pradesh,fatehpur,2009,GEN,1657,694383,0.24,4894
3600,narsinghpatel,IND,5,Post Graduate,54,2885000.0,0,0,uttar_pradesh,fatehpur,2009,GEN,23488,694383,3.38,10809
4164,radheyshyamgupta,BJP,1,Graduate,69,26206580.0,0,0,uttar_pradesh,fatehpur,2009,GEN,115712,694383,16.66,1605
4168,raees,PECP,0,Not Given,33,75000.0,0,0,uttar_pradesh,fatehpur,2009,GEN,1586,694383,0.23,5995
1051,chandansingh,IND,0,8th Pass,49,1749940.0,0,0,uttar_pradesh,fatehpur_sikri,2009,GEN,442,693904,0.06,10809
1730,gangaram,IND,0,Post Graduate,54,3387000.0,190000,0,uttar_pradesh,fatehpur_sikri,2009,GEN,515,693904,0.07,10809
4178,raghurajsinghshakya,SP,0,Post Graduate,40,9434570.0,2102794,0,uttar_pradesh,fatehpur_sikri,2009,GEN,109240,693904,15.74,7425
4204,rajamahendraaridamansingh,BJP,0,Post Graduate,52,51198247.0,0,0,uttar_pradesh,fatehpur_sikri,2009,GEN,154373,693904,22.25,1605
4228,rajbabbar,INC,2,Graduate,58,109563378.0,16759338,0,uttar_pradesh,fatehpur_sikri,2009,GEN,199530,693904,28.75,3482
211,akhileshyadav,SP,0,Graduate Professional,35,44409557.0,7726354,1,uttar_pradesh,firozabad,2009,GEN,337751,741950,45.52,7425
48,abhaypratapsingh,JBSP,0,Post Graduate,32,202000.0,0,0,uttar_pradesh,firozabad,2009,GEN,531,684904,0.08,4012
358,anilkumarsrivastawaakela,JPS,0,Graduate Professional,26,737020.0,0,0,uttar_pradesh,firozabad,2009,GEN,2066,684904,0.3,4612
572,ashokyadav,IND,4,Graduate Professional,51,32945126.0,0,0,uttar_pradesh,firozabad,2009,GEN,9408,684904,1.37,10809
1194,dalvir,RPI(A),0,10th Pass,39,266000.0,0,0,uttar_pradesh,firozabad,2009,SC,825,684904,0.12,12285
3062,manishasija,IND,4,Graduate,44,25552837.0,122495,0,uttar_pradesh,firozabad,2009,GEN,33785,684904,4.93,10809
4101,profspsinghbaghel,BSP,2,Doctorate,48,18281086.0,2667516,0,uttar_pradesh,firozabad,2009,GEN,219710,684904,32.08,16651
4180,raghuvardayalverma,BJP,0,Post Graduate,70,12538066.0,0,0,uttar_pradesh,firozabad,2009,GEN,101561,684904,14.83,1605
4185,rahatafroz,MUL,0,10th Pass,47,1385000.0,500,0,uttar_pradesh,firozabad,2009,GEN,1611,684904,0.24,5501
4260,rajendrapal,INC,0,Graduate,50,1789000.0,175000,0,uttar_pradesh,firozabad,2009,GEN,6341,684904,0.93,3482
4333,rajjodevi,CPM,7,5th Pass,56,5801260.0,0,0,uttar_pradesh,firozabad,2009,GEN,3612,684904,0.53,14635
4381,rajvirsingh,RSMD,1,Not Given,52,2412055.0,259938,0,uttar_pradesh,firozabad,2009,GEN,1557,695032,0.22,5595
4489,ramdassavita,IND,0,10th Pass,42,15000.0,0,0,uttar_pradesh,firozabad,2009,GEN,2630,684904,0.38,10809
4554,ramgopal,IND,0,10th Pass,32,883590.0,0,0,uttar_pradesh,firozabad,2009,GEN,1693,684904,0.25,10809
4227,rajbabbar,INC,2,Graduate,58,117051305.0,16646383,1,uttar_pradesh,firozabad_(bye-election_on_7-11-2009),2009,GEN,312728,787130,39.73,3482
347,anilkumar,IND,0,10th Pass,32,725000.0,0,0,uttar_pradesh,gautam_budhha_nagar,2009,SC,157552,504612,31.22,12103
487,arvind,ANC,0,Graduate,35,11010000.0,0,0,uttar_pradesh,gautam_budhha_nagar,2009,GEN,1672,738984,0.23,840
1360,dharamvir,IND,0,10th Pass,64,31000.0,0,0,uttar_pradesh,gautam_budhha_nagar,2009,GEN,743,738984,0.1,10809
1778,ghanshyamsharma,RWS,0,8th Pass,34,16280000.0,515000,0,uttar_pradesh,gautam_budhha_nagar,2009,GEN,551,738984,0.07,6394
2151,jagatsingh,IND,0,10th Pass,43,2496000.0,475000,0,uttar_pradesh,gautam_budhha_nagar,2009,GEN,1105,738984,0.15,10809
2436,kamleshchoudhry,IND,0,Graduate Professional,44,7709000.0,1231000,0,uttar_pradesh,gautam_budhha_nagar,2009,GEN,2699,738984,0.37,10809
2605,kinnarguddisharma,IND,0,Literate,46,760000.0,0,0,uttar_pradesh,gautam_budhha_nagar,2009,GEN,1655,738984,0.22,10809
2633,kksharma,NCP,0,Graduate Professional,50,513000.0,250000,0,uttar_pradesh,gautam_budhha_nagar,2009,GEN,2912,738984,0.39,5792
2979,mahesh,IND,0,12th Pass,40,28969560.0,1495000,0,uttar_pradesh,gautam_budhha_nagar,2009,GEN,1886,738984,0.26,10809
2986,maheshkumarsharma,BJP,1,Graduate Professional,48,158575632.0,20953174,0,uttar_pradesh,gautam_budhha_nagar,2009,GEN,229709,738984,31.08,1605
3093,manoj,IND,1,12th Pass,34,4647500.0,0,0,uttar_pradesh,gautam_budhha_nagar,2009,GEN,909,738984,0.12,10809
3951,poonam,BSP(K),0,Graduate,31,55540.0,0,0,uttar_pradesh,gautam_budhha_nagar,2009,GEN,1245,738984,0.17,1243
4069,premsingh,RPI,0,5th Pass,44,5510000.0,0,0,uttar_pradesh,gautam_budhha_nagar,2009,SC,2302,838145,0.27,10809
4187,rahis,NELU,0,Illiterate,50,4979000.0,0,0,uttar_pradesh,gautam_budhha_nagar,2009,GEN,959,738984,0.13,11785
4261,rajendrapalsingh,IND,0,Graduate,58,830000.0,0,0,uttar_pradesh,gautam_budhha_nagar,2009,GEN,539,738984,0.07,10809
5194,shaileshkumarsrivastva,IND,0,Not Given,43,2955000.0,225000,0,uttar_pradesh,gautam_budhha_nagar,2009,GEN,546,738984,0.07,10809
5283,shersingh,Awami Party,0,8th Pass,41,475800.0,0,0,uttar_pradesh,gautam_budhha_nagar,2009,GEN,6928,601887,1.15,10809
4363,rajnathsingh,BJP,1,Post Graduate,57,14902703.0,0,1,uttar_pradesh,ghaziabad,2009,GEN,359637,829823,43.34,1605
409,anwarahmed,NBNP,1,Not Given,61,320673000.0,0,0,uttar_pradesh,ghaziabad,2009,GEN,910,829823,0.11,16966
630,azijkhan,IJP,0,10th Pass,43,1680000.0,200000,0,uttar_pradesh,ghaziabad,2009,GEN,2286,829823,0.28,3430
1232,dayahijra,IND,0,Illiterate,51,941000.0,0,0,uttar_pradesh,ghaziabad,2009,SC,568,829823,0.07,10809
1994,harishankarsharma,BPD,0,Doctorate,63,16964367.0,2248599,0,uttar_pradesh,ghaziabad,2009,GEN,541,829823,0.07,1328
2111,iqbal,NLHP,1,Literate,50,6899177.0,0,0,uttar_pradesh,ghaziabad,2009,GEN,3818,829823,0.46,5622
2790,kzbukhari,NELU,0,Graduate,63,1390000.0,0,0,uttar_pradesh,ghaziabad,2009,GEN,1279,829823,0.15,11785
2853,lalsingh,IND,0,8th Pass,45,1901885.0,7483,0,uttar_pradesh,ghaziabad,2009,SC,731,829823,0.09,10809
4103,ptamarpalsharma,BSP,0,12th Pass,40,69342885.0,1240482,0,uttar_pradesh,ghaziabad,2009,GEN,180285,829823,21.73,16651
4885,samarsingh,IND,1,Graduate Professional,63,7083165.0,0,0,uttar_pradesh,ghaziabad,2009,GEN,4168,829823,0.5,10809
4952,sanjaysharma,ABHM,5,Not Given,30,308011.0,500000,0,uttar_pradesh,ghaziabad,2009,GEN,784,829823,0.09,268
5046,satish,IND,0,Graduate,57,6287395.0,300000,0,uttar_pradesh,ghaziabad,2009,SC,2793,829823,0.34,10809
4159,radheymohansingh,SP,1,Graduate,43,22062609.0,1752447,1,uttar_pradesh,ghazipur,2009,GEN,379233,770434,49.22,7425
135,afzalansari,BSP,3,Post Graduate,55,45844836.0,0,0,uttar_pradesh,ghazipur,2009,GEN,309924,770434,40.23,16651
337,anil,IND,0,12th Pass,32,1871000.0,65000,0,uttar_pradesh,ghazipur,2009,GEN,4378,731041,0.6,12285
527,ashokdrashokkumarsrivastava,IND,0,Doctorate,54,7950000.0,2552115,0,uttar_pradesh,ghazipur,2009,GEN,3967,770434,0.51,10809
1003,brajendranathurfbijendra,IND,0,Graduate,66,106698000.0,0,0,uttar_pradesh,ghazipur,2009,GEN,2812,770434,0.36,10809
1411,dinesh,RSMD,0,8th Pass,42,1212000.0,33000,0,uttar_pradesh,ghazipur,2009,GEN,1186,770434,0.15,6825
2122,ishwariprasadkushawaha,CPI(ML)(L),1,Graduate,48,933000.0,0,0,uttar_pradesh,ghazipur,2009,GEN,5852,770434,0.76,2472
3534,nandlal,Ambedkar Samaj Party,0,12th Pass,67,164000.0,0,0,uttar_pradesh,ghazipur,2009,SC,1028,770434,0.13,9011
3971,prabhunath,BJP,1,10th Pass,48,1347938.0,328261,0,uttar_pradesh,ghazipur,2009,GEN,21679,770434,2.81,1605
4282,rajesh,IND,0,12th Pass,37,21149.0,0,0,uttar_pradesh,ghazipur,2009,GEN,3289,759532,0.43,5792
5006,saraju,Lok Dal,0,Post Graduate,67,1807000.0,0,0,uttar_pradesh,ghazipur,2009,GEN,1137,770434,0.15,4996
5060,satishshankarjaisawal,National Loktantrik Party,0,12th Pass,28,7000.0,0,0,uttar_pradesh,ghazipur,2009,GEN,1069,770434,0.14,5622
5405,shyamnarayan,RASD,0,Post Graduate,54,1282500.0,9000,0,uttar_pradesh,ghazipur,2009,GEN,9895,770434,1.28,12045
1208,darasinghchauhan,BSP,2,10th Pass,50,2044115.0,927848,1,uttar_pradesh,ghosi,2009,GEN,220695,765865,28.82,16651
209,akhilesh,JPS,0,12th Pass,43,231000.0,0,0,uttar_pradesh,ghosi,2009,GEN,14945,765865,1.95,4612
446,arshadjamalansari,SP,0,Post Graduate,43,2465633.0,0,0,uttar_pradesh,ghosi,2009,GEN,159750,765865,20.86,7425
536,ashokkumar,IND,0,Graduate,27,150000.0,0,0,uttar_pradesh,ghosi,2009,GEN,3204,904542,0.35,10809
605,atulkumarsinghanjan,CPI,0,Post Graduate,55,4026760.0,3153,0,uttar_pradesh,ghosi,2009,GEN,21947,765865,2.87,2444
1996,harishchandra,RJPK,0,Post Graduate,62,13400386.0,1491564,0,uttar_pradesh,ghosi,2009,GEN,5887,800921,0.74,10809
2378,kailashyadav,PECP,2,10th Pass,46,2373122.0,200000,0,uttar_pradesh,ghosi,2009,GEN,15877,765865,2.07,5995
2843,laljirajbhar,BSD,0,12th Pass,44,1580000.0,0,0,uttar_pradesh,ghosi,2009,GEN,1648,765865,0.22,9500
3769,palakdhari,IND,0,Not Given,41,,0,0,uttar_pradesh,ghosi,2009,SC,8173,765865,1.07,10809
4385,rakesh,IND,0,Graduate Professional,34,51000.0,0,0,uttar_pradesh,ghosi,2009,GEN,2275,707855,0.32,11839
4463,rambadankaul,BSA,1,Graduate,60,1000000.0,0,0,uttar_pradesh,ghosi,2009,SC,2051,765865,0.27,1261
4513,rameshaliasrajusingh,SBSP,0,12th Pass,41,3500000.0,642000,0,uttar_pradesh,ghosi,2009,GEN,58577,765865,7.65,18721
4561,ramiqbal,BJP,3,Post Graduate,49,4028821.0,0,0,uttar_pradesh,ghosi,2009,GEN,95340,765865,12.45,1605
825,beniprasadverma,INC,0,Graduate Professional,68,20183574.0,80932,1,uttar_pradesh,gonda,2009,GEN,155675,605243,25.72,3482
405,anuradhapatel,IND,0,Literate,42,1990044.0,0,0,uttar_pradesh,gonda,2009,GEN,3828,605243,0.63,10809
512,ashiqali,PECP,0,8th Pass,46,6250000.0,45853,0,uttar_pradesh,gonda,2009,GEN,73235,605243,12.1,5995
699,baijnath,IND,0,12th Pass,30,1080000.0,0,0,uttar_pradesh,gonda,2009,GEN,2330,605243,0.38,10809
1260,deepak,IND,0,Literate,31,90000.0,0,0,uttar_pradesh,gonda,2009,GEN,2005,605243,0.33,10809
2017,harshvardhanpandey,Lok Dal,0,Graduate,33,2191000.0,500000,0,uttar_pradesh,gonda,2009,GEN,2436,605243,0.4,4996
3580,narendrasingh,IND,0,12th Pass,34,625000.0,0,0,uttar_pradesh,gonda,2009,GEN,2926,710666,0.41,10809
3741,omprakash,IND,1,8th Pass,47,1750000.0,0,0,uttar_pradesh,gonda,2009,GEN,2253,550197,0.41,12198
3747,omprakashsingh,JPS,0,10th Pass,54,8890000.0,800000,0,uttar_pradesh,gonda,2009,GEN,4256,605243,0.7,4612
4062,premkumar,SBSP,0,Graduate,26,150000.0,0,0,uttar_pradesh,gonda,2009,GEN,5213,605243,0.86,18721
4162,radheyshyam,IND,0,Graduate Professional,59,1716338.0,0,0,uttar_pradesh,gonda,2009,SC,2003,649227,0.31,10809
4263,rajendraprasad,IND,0,Graduate,28,40000.0,0,0,uttar_pradesh,gonda,2009,GEN,4192,605243,0.69,840
4570,ramkewal,VAJP,0,Literate,41,12700.0,0,0,uttar_pradesh,gonda,2009,GEN,1550,605243,0.26,8471
4590,ramlakhan,IND,0,Post Graduate,54,270588.0,0,0,uttar_pradesh,gonda,2009,SC,1515,605243,0.25,10809
4598,ramlochan,ABHM,0,Literate,46,64000.0,0,0,uttar_pradesh,gonda,2009,GEN,2485,605243,0.41,268
4628,ramprasad,IND,0,10th Pass,61,7128000.0,0,0,uttar_pradesh,gonda,2009,GEN,1149,605243,0.19,10809
4631,rampratapsingh,BJP,0,Graduate,58,18691075.0,3711863,0,uttar_pradesh,gonda,2009,GEN,90498,605243,14.95,1605
5082,satyaprakash,IND,0,Graduate,39,2500000.0,0,0,uttar_pradesh,gonda,2009,GEN,3027,605243,0.5,10809
84,adityanath,BJP,2,Graduate,36,2182212.0,0,1,uttar_pradesh,gorakhpur,2009,GEN,403156,748617,53.85,1605
166,ajaykumar,IND,0,12th Pass,40,45600.0,0,0,uttar_pradesh,gorakhpur,2009,SC,6845,577040,1.19,12285
249,aman,Ambedkar Samaj Party,0,Literate,35,1022380.0,280478,0,uttar_pradesh,gorakhpur,2009,SC,3007,748617,0.4,9011
623,awadheshsingh,IND,0,Literate,32,3115000.0,32000,0,uttar_pradesh,gorakhpur,2009,GEN,2232,748617,0.3,10809
1470,drbrijeshmanitripathi,IND,0,Post Graduate,44,1534940.0,50000,0,uttar_pradesh,gorakhpur,2009,GEN,1447,748617,0.19,10809
1856,govind,IND,0,Illiterate,43,4202000.0,0,0,uttar_pradesh,gorakhpur,2009,GEN,4185,704911,0.59,4894
1997,harishchandra,IND,0,10th Pass,42,252502.0,0,0,uttar_pradesh,gorakhpur,2009,GEN,2944,748617,0.39,10809
2329,jokhanprasad,EKSP,0,Post Graduate,46,1001806.0,46000,0,uttar_pradesh,gorakhpur,2009,GEN,1066,748617,0.14,10236
2825,lalbahadur,IND,0,Graduate,68,825500.0,0,0,uttar_pradesh,gorakhpur,2009,GEN,568,748617,0.08,10809
2833,lalchandnishad,INC,0,Post Graduate,67,17574000.0,0,0,uttar_pradesh,gorakhpur,2009,GEN,30262,748617,4.04,3482
3092,manoj,IND,0,Post Graduate,30,46488626.0,3709444,0,uttar_pradesh,gorakhpur,2009,GEN,4108,759532,0.54,10809
3110,manojtiwari,SP,0,Graduate Professional,38,50158691.0,3809444,0,uttar_pradesh,gorakhpur,2009,GEN,1802,748617,0.24,10809
3642,neerajyadav,IND,0,12th Pass,31,4660000.0,0,0,uttar_pradesh,gorakhpur,2009,GEN,1188,748617,0.16,10809
3736,omprakash,IND,0,12th Pass,43,1810000.0,0,0,uttar_pradesh,gorakhpur,2009,SC,505,487118,0.1,10809
4230,rajbahadur,IJP,0,Post Graduate,28,145000.0,0,0,uttar_pradesh,gorakhpur,2009,SC,814,725335,0.11,3430
4310,rajeshsahani,CPI(ML)(L),0,Post Graduate,44,,0,0,uttar_pradesh,gorakhpur,2009,GEN,1454,748617,0.19,2472
4360,rajmani,BEP,0,Literate,46,20000.0,0,0,uttar_pradesh,gorakhpur,2009,GEN,1054,748617,0.14,9052
4391,rakeshkumar,IND,0,10th Pass,38,2220000.0,0,0,uttar_pradesh,gorakhpur,2009,GEN,611,550197,0.11,10809
4560,ramhitnishad,IND,0,12th Pass,53,505000.0,0,0,uttar_pradesh,gorakhpur,2009,GEN,842,748617,0.11,10809
282,amitkumar,AD,0,12th Pass,28,3500.0,0,0,uttar_pradesh,hamirpur,2009,GEN,2964,725477,0.41,954
348,anilkumar,Ambedkar Samaj Party,0,10th Pass,30,250000.0,0,0,uttar_pradesh,hamirpur,2009,SC,6169,725477,0.85,9011
1289,deshraj,IND,0,12th Pass,45,510000.0,100000,0,uttar_pradesh,hamirpur,2009,SC,1595,743428,0.21,9668
1798,girdharilal,NELU,0,Not Given,70,110000.0,0,0,uttar_pradesh,hamirpur,2009,SC,1804,725477,0.25,11785
1936,hakeemkhan,BAP,0,8th Pass,56,1448000.0,80000,0,uttar_pradesh,hamirpur,2009,GEN,7593,725477,1.05,2114
2462,kanti,Lok Dal,0,Illiterate,43,65000.0,0,0,uttar_pradesh,hamirpur,2009,GEN,1854,725477,0.26,4996
2477,kapilkumar,NLHP,0,Post Graduate,30,450000.0,79000,0,uttar_pradesh,hamirpur,2009,GEN,1280,759532,0.17,10809
2845,lalla,IND,0,Not Given,46,205000.0,0,0,uttar_pradesh,hamirpur,2009,GEN,4013,725477,0.55,10809
2848,lalluprasad,IND,1,12th Pass,38,70000.0,0,0,uttar_pradesh,hamirpur,2009,SC,9268,725477,1.28,10809
3640,neerajkumarnirala,IND,0,12th Pass,28,9010000.0,0,0,uttar_pradesh,hamirpur,2009,SC,3534,725477,0.49,10809
3838,parmeshwardayal,IND,0,10th Pass,60,325000.0,60000,0,uttar_pradesh,hamirpur,2009,SC,4445,725477,0.61,10809
5336,shivprasadprajapati,IJP,0,Graduate,33,327000.0,0,0,uttar_pradesh,hamirpur,2009,GEN,2345,725477,0.32,3430
5413,siddhagopalsahu,INC,0,Post Graduate,43,24894125.0,0,0,uttar_pradesh,hamirpur,2009,GEN,173641,725477,23.93,3482
711,balakram,RJPK,0,8th Pass,48,1415000.0,0,0,uttar_pradesh,hardoi,2009,SC,3247,574599,0.57,12146
856,bhaiyalalaliaschamanbabu,RSMD,0,10th Pass,35,10000.0,0,0,uttar_pradesh,hardoi,2009,SC,1216,574599,0.21,6825
1968,haribakhsh,NBNP,0,Literate,50,754000.0,0,0,uttar_pradesh,hardoi,2009,SC,1764,574599,0.31,16966
2144,jagannath,IND,0,5th Pass,45,50560.0,0,0,uttar_pradesh,hardoi,2009,SC,2203,574599,0.38,10809
4117,purnimaverma,BJP,0,Post Graduate,52,22001868.0,2169282,0,uttar_pradesh,hardoi,2009,SC,54115,574599,9.42,1605
4253,rajendrakumar,IND,0,Graduate,49,410000.0,0,0,uttar_pradesh,hardoi,2009,SC,211075,648468,32.55,16651
4584,ramkumarkuril,BSP,4,12th Pass,47,2044273.0,100000,0,uttar_pradesh,hardoi,2009,SC,201095,574599,35.0,16651
5254,shantiswaroop,RPI,0,10th Pass,52,590000.0,0,0,uttar_pradesh,hardoi,2009,SC,924,574599,0.16,6911
5325,shivkumar,IND,0,Literate,58,90000.0,0,0,uttar_pradesh,hardoi,2009,SC,13000,574599,2.26,10809
5016,sarikasingh,RLD,0,Post Graduate,29,825272.0,0,1,uttar_pradesh,hathras,2009,SC,247927,648468,38.23,12169
327,anarsingh,SP,0,10th Pass,48,60240500.0,20300000,0,uttar_pradesh,hathras,2009,SC,115187,648468,17.76,7425
