,Candidate,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,State,Constituency,Year,Candidate_Type,Votes,Valid_Votes,Vote_Share_Percentage,Party_ID
1548,khatakebajarangsubhedar,RSPS,0,12th Pass,38,3700000.0,0,0,maharashtra,satara,2004,GEN,28325,675012,4.2,6792
808,deshmukhsubhashsureshchandra,BJP,0,10th Pass,46,37495282.0,64522,1,maharashtra,sholapur,2004,GEN,316188,656801,48.14,1605
375,avarpramoddattatraya,IND,0,Literate,40,20000.0,0,0,maharashtra,sholapur,2004,GEN,3257,656801,0.5,10809
2018,nagmanikisanjakkan,IND,0,Not Given,40,20000.0,0,0,maharashtra,sholapur,2004,GEN,8503,656801,1.29,10809
2928,sarvaderahulvitthalrao,BSP,0,Graduate,0,45000.0,0,0,maharashtra,sholapur,2004,SC,12067,656801,1.84,16651
2211,paranjapeprakashvishvanath,SHS,0,Graduate,56,5905573.0,1382266,1,maharashtra,thane,2004,GEN,631414,1313252,48.08,18691
747,comarunvelaskar,IND,1,10th Pass,42,514841.0,0,0,maharashtra,thane,2004,GEN,2339,1313252,0.18,10809
780,davkharevasantshankarrao,NCP,0,Graduate,54,30892402.0,0,0,maharashtra,thane,2004,GEN,609156,1313252,46.39,5792
856,dhotrebhanudassakharam,HJP,0,12th Pass,53,,216678,0,maharashtra,thane,2004,GEN,2957,1313252,0.23,10341
1496,karmaveerramnarayanyadav,SP,9,Literate,48,655000.0,1800,0,maharashtra,thane,2004,GEN,22412,1313252,1.71,7425
1690,landgesantoshgovind,PRCP,0,10th Pass,34,,0,0,maharashtra,thane,2004,SC,2394,1313252,0.18,11942
2256,pawarsambhajimaruti,BSP,0,10th Pass,48,5851000.0,0,0,maharashtra,thane,2004,GEN,24828,1313252,1.89,16651
2538,rajputmangalsingukhardu,IND,0,10th Pass,40,1129222.0,250000,0,maharashtra,thane,2004,GEN,2200,1313252,0.17,10809
2710,ramsingbootpolishwala,IND,0,Illiterate,31,615200.0,0,0,maharashtra,thane,2004,SC,3894,1313252,0.3,10809
3494,vadhvindemahendrakeru,IND,0,5th Pass,49,250000.0,0,0,maharashtra,thane,2004,SC,11658,1313252,0.89,10809
3594,wagmaresureshganapat,BJP,0,Graduate,42,441000.0,447393,1,maharashtra,wardha,2004,GEN,269045,626105,42.97,1605
721,chidamnarayanraoramji,GGP,0,Literate,59,98640.0,0,0,maharashtra,wardha,2004,ST,5535,626105,0.88,3129
2292,prabhatairau,INC,0,Post Graduate,69,9883244.0,0,0,maharashtra,wardha,2004,GEN,265857,626105,42.46,3482
2766,rautjagannathraonilkanthrao,SVRP,0,Graduate,44,130000.0,0,0,maharashtra,wardha,2004,GEN,9845,626105,1.57,12904
3170,somrajsheshraojitelkhedepatil,BSP,0,Graduate,35,2153000.0,25000,0,maharashtra,wardha,2004,GEN,54009,626105,8.63,16651
3450,ubaleshrikrushnachampatrao,Ambedkarist Republican Party,0,Graduate,55,1550000.0,160000,0,maharashtra,wardha,2004,GEN,6991,626105,1.12,873
3614,yeshwantnamdeoraozade,CPM,1,Graduate,42,249972.0,15000,0,maharashtra,wardha,2004,GEN,14823,626105,2.37,14635
1088,gawalipatilkubhavanapundlikrao,SHS,1,Graduate,29,18808750.0,748904,1,maharashtra,washim,2004,GEN,358682,720723,49.77,18691
492,beniwalesalimgangubhai,IND,0,Literate,30,250000.0,0,0,maharashtra,washim,2004,GEN,2668,720723,0.37,10809
788,debajeabujialiespralhadraoashruji,IND,0,10th Pass,52,200000.0,0,0,maharashtra,washim,2004,SC,1752,720723,0.24,10809
934,drjadhavravisampatrao,BSP,0,Doctorate,57,401586.0,210000,0,maharashtra,washim,2004,GEN,21943,720723,3.04,16651
1327,jagirdarshamshoddinainnoddin,LRP,0,10th Pass,47,702000.0,0,0,maharashtra,washim,2004,GEN,6842,720723,0.95,11513
1463,kambleshilanandlaxmanrao,IND,0,10th Pass,36,2300000.0,0,0,maharashtra,washim,2004,SC,5226,720723,0.73,10809
1464,kambleuttambhagaji,IND,0,Not Given,33,,0,0,maharashtra,washim,2004,SC,1963,720723,0.27,10809
2023,naikmanoharrajusing,NCP,0,Graduate,59,56307131.0,1053024,0,maharashtra,washim,2004,GEN,297784,720723,41.32,5792
2234,pathakmohandattatraya,IND,0,Graduate,46,200000.0,0,0,maharashtra,washim,2004,GEN,3827,720723,0.53,10809
3061,shekhmukimahamadabdulrashid,SP,0,Graduate,37,100000.0,0,0,maharashtra,washim,2004,GEN,3515,720723,0.49,7425
3347,swahiddoddinskarimoddin,IND,0,Literate,39,70000.0,100,0,maharashtra,washim,2004,GEN,14085,720723,1.95,10809
3609,yashwantsukhdevpatil,Ambedkarist Republican Party,0,Literate,35,606000.0,0,0,maharashtra,washim,2004,SC,2436,720723,0.34,873
2759,rathodharisingnasaru,BJP,0,Graduate,50,3801000.0,945123,1,maharashtra,yavatmal,2004,GEN,298513,663978,44.96,1605
87,agarwalrameshpandurang,BSP,0,Graduate,47,2060000.0,1015000,0,maharashtra,yavatmal,2004,GEN,30137,663978,4.54,16651
194,anandbaliramgaikwad,BBM,0,Graduate,43,130000.0,27000,0,maharashtra,yavatmal,2004,GEN,15273,663978,2.3,1875
1167,gulhanesanjaymahadeorao,IND,0,Graduate,34,737000.0,8600,0,maharashtra,yavatmal,2004,GEN,4262,663978,0.64,10809
1576,kishorbhautiwari,SP,4,Graduate Professional,45,3354561.0,265000,0,maharashtra,yavatmal,2004,GEN,26927,663978,4.06,7425
1639,kumbhekardamadunagorao,IND,0,Literate,49,60000.0,0,0,maharashtra,yavatmal,2004,ST,12297,663978,1.85,10809
2244,patiluttamraodeoraoji,INC,0,Graduate,58,9473171.0,1874552,0,maharashtra,yavatmal,2004,GEN,241709,663978,36.4,3482
2401,purushottamdomajibhajgaware,IND,0,12th Pass,43,,0,0,maharashtra,yavatmal,2004,ST,10865,663978,1.64,10809
3074,shitalkawadumarkam,GGP,0,Graduate,58,820000.0,0,0,maharashtra,yavatmal,2004,ST,23995,663978,3.61,3129
1006,drthokchommeinya,INC,0,Doctorate,55,1107278.0,80660,1,manipur,inner_manipur,2004,GEN,154055,416406,37.0,3482
1699,leishangthemchandramani,FPM,0,Doctorate,68,1756645.0,0,0,manipur,inner_manipur,2004,GEN,88179,416406,21.18,3049
1935,moirangthemnara,CPI,0,Graduate Professional,55,1217839.0,0,0,manipur,inner_manipur,2004,GEN,104722,416406,25.15,2444
2142,nongmaithemhomendrosingh,IND,0,Graduate,40,,0,0,manipur,inner_manipur,2004,GEN,1353,416406,0.32,10809
2143,nongmaithemiboyaimasingh,IND,0,10th Pass,64,,0,0,manipur,inner_manipur,2004,GEN,1646,416406,0.4,10809
3420,thounaojamchaoba,BJP,0,Others,67,8644747.0,111179,0,manipur,inner_manipur,2004,GEN,66451,416406,15.96,1605
1801,manicharenamei,IND,0,Graduate,45,205000.0,0,1,manipur,outer_manipur,2004,ST,229634,619151,37.09,10809
891,dloliadanee,BJP,0,Graduate,51,5504735.0,0,0,manipur,outer_manipur,2004,ST,147441,619151,23.81,1605
1264,holkhomanghaokip,NCP,0,Post Graduate,67,2030000.0,0,0,manipur,outer_manipur,2004,ST,107435,619151,17.35,5792
2812,rosangzuala,JD(U),0,Graduate,43,545036.0,0,0,manipur,outer_manipur,2004,ST,37455,619151,6.05,11002
2249,patyripplekyndiah,INC,0,Graduate,75,4078978.0,0,1,meghalaya,shillong,2004,ST,190058,367780,51.68,3482
3146,sloniakmarbaniang,IND,0,Doctorate,57,3775839.0,0,0,meghalaya,shillong,2004,ST,119162,367780,32.4,10809
2399,puranoagitoksangma,AITC,0,Post Graduate,56,35032125.0,0,1,meghalaya,tura,2004,ST,191938,311113,61.69,18228
962,drmukulsangma,INC,0,Graduate Professional,38,6844482.0,0,0,meghalaya,tura,2004,ST,119175,311113,38.31,3482
3499,vanlalzawma,MNF,0,Post Graduate,48,2127713.0,0,1,mizoram,mizoram,2004,ST,182864,348546,52.46,5430
948,drlaltluanglianakhiangte,IND,0,Doctorate,38,5604209.0,1130000,0,mizoram,mizoram,2004,ST,159170,348546,45.67,10809
3434,tlangdingliana,EU,0,Not Given,63,,0,0,mizoram,mizoram,2004,ST,6512,348546,1.87,10240
3600,wwangyuh,NPF,0,Post Graduate,40,2147000.0,0,1,nagaland,nagaland,2004,ST,698128,954719,73.12,5552
1508,kasungbasangtam,INC,0,Graduate,58,14946062.0,0,0,nagaland,nagaland,2004,ST,246109,954719,25.78,3482
3106,shriakheiachumi,JD(S),0,Graduate,56,200000.0,0,0,nagaland,nagaland,2004,ST,5149,954719,0.54,10979
1489,kapilsibal,INC,0,Post Graduate,55,158850000.0,0,1,national_capital_territory_of_delhi,chandni_chowk,2004,GEN,127396,179007,71.17,3482
149,alim,IND,0,5th Pass,32,2000080500.0,0,0,national_capital_territory_of_delhi,chandni_chowk,2004,GEN,96,179007,0.05,10809
184,amitwhig,IND,0,Graduate,31,417000.0,260000,0,national_capital_territory_of_delhi,chandni_chowk,2004,GEN,49,179007,0.03,10809
289,arunkumar,IND,0,Graduate Professional,39,5320000.0,633300000,0,national_capital_territory_of_delhi,chandni_chowk,2004,GEN,353625,863843,40.94,11002
320,ashokkumar,IND,0,10th Pass,50,59500.0,0,0,national_capital_territory_of_delhi,chandni_chowk,2004,GEN,2118,572548,0.37,10809
481,bashirahmed,IND,0,Doctorate,58,943000.0,0,0,national_capital_territory_of_delhi,chandni_chowk,2004,GEN,235,179007,0.13,10809
988,drsanjaykumargupta,SHS,0,Post Graduate,45,279000.0,884152,0,national_capital_territory_of_delhi,chandni_chowk,2004,GEN,165,179007,0.09,18691
1117,gianprakashsaini,BSP,0,Post Graduate,45,7564243.0,3214000,0,national_capital_territory_of_delhi,chandni_chowk,2004,GEN,1444,179007,0.81,16651
1324,jagdishkumardembala,IND,0,Post Graduate,56,190000.0,0,0,national_capital_territory_of_delhi,chandni_chowk,2004,GEN,46,179007,0.03,10809
1925,mohdsami,IND,0,Graduate,32,75000.0,0,0,national_capital_territory_of_delhi,chandni_chowk,2004,GEN,660,179007,0.37,10809
1969,mukesharora,IND,0,Graduate Professional,51,2063000.0,0,0,national_capital_territory_of_delhi,chandni_chowk,2004,GEN,54,179007,0.03,10809
2811,roopdharyadav,SAP,0,Not Given,38,80700.0,0,0,national_capital_territory_of_delhi,chandni_chowk,2004,GEN,434,179007,0.24,7575
2940,satishkumar,IND,0,Graduate Professional,44,55373.0,0,0,national_capital_territory_of_delhi,chandni_chowk,2004,SC,3686,633685,0.58,10809
3080,shivhariagrawal,IND,1,10th Pass,41,201000.0,0,0,national_capital_territory_of_delhi,chandni_chowk,2004,GEN,111,179007,0.06,10809
3148,smritiziraani,BJP,0,Graduate,28,2698783.0,0,0,national_capital_territory_of_delhi,chandni_chowk,2004,GEN,47981,179007,26.8,1605
228,anilkumarchadha,IND,0,12th Pass,41,269908.0,0,1,national_capital_territory_of_delhi,delhi_sadar,2004,GEN,127,271544,0.05,10809
842,dharampal,BSP,0,Others,66,2601500.0,0,0,national_capital_territory_of_delhi,delhi_sadar,2004,GEN,3628,271544,1.34,16651
864,dildarhussinbeg,IND,0,12th Pass,39,29573000.0,0,0,national_capital_territory_of_delhi,delhi_sadar,2004,GEN,53,271544,0.02,10809
1216,harikrishan,IND,0,8th Pass,41,18000.0,0,0,national_capital_territory_of_delhi,delhi_sadar,2004,SC,895,271544,0.33,10809
1858,mdzahid,IND,0,10th Pass,38,2776000.0,0,0,national_capital_territory_of_delhi,delhi_sadar,2004,GEN,88,271544,0.03,10809
3539,vijaygoel,IND,0,Others,34,4590500.0,0,0,national_capital_territory_of_delhi,delhi_sadar,2004,GEN,418,271544,0.15,10809
3541,vijaykumargupta,IND,0,Not Given,47,,0,0,national_capital_territory_of_delhi,delhi_sadar,2004,GEN,237,271544,0.09,10809
2871,sandeepdikshit,INC,0,Post Graduate,39,4764901.0,246779,1,national_capital_territory_of_delhi,east_delhi,2004,GEN,669527,1190814,56.22,3482
168,amarsingh,LP(S),0,Others,52,715000.0,0,0,national_capital_territory_of_delhi,east_delhi,2004,GEN,1102,1190814,0.09,4917
230,anilkumarsharma,LPI(V),0,Graduate,42,2785030.0,0,0,national_capital_territory_of_delhi,east_delhi,2004,GEN,4977,1190814,0.42,11502
277,arjunprashad,Rashtriya Swabhimaan Party,0,8th Pass,64,1020000.0,0,0,national_capital_territory_of_delhi,east_delhi,2004,SC,861,1190814,0.07,12378
379,avinashpuri,DBP,0,10th Pass,54,55272.0,0,0,national_capital_territory_of_delhi,east_delhi,2004,GEN,527,1190814,0.04,10139
447,balrajsingh,BSP,0,12th Pass,35,4025000.0,0,0,national_capital_territory_of_delhi,east_delhi,2004,GEN,50985,1190814,4.28,16651
455,balwantsinghparwana,ABHM,0,Others,65,8065500.0,0,0,national_capital_territory_of_delhi,east_delhi,2004,SC,490,1190814,0.04,268
539,bhimawel,PSJP,0,12th Pass,36,1638374.0,0,0,national_capital_territory_of_delhi,east_delhi,2004,GEN,719,1190814,0.06,16964
608,brahamjeet,IND,1,Not Given,78,4017000.0,0,0,national_capital_territory_of_delhi,east_delhi,2004,SC,2671,1190814,0.22,10809
1141,gopalhindustani,IND,0,Others,39,11500.0,0,0,national_capital_territory_of_delhi,east_delhi,2004,SC,2657,1190814,0.22,10809
1207,harenderkumar,IND,0,12th Pass,34,106750.0,0,0,national_capital_territory_of_delhi,east_delhi,2004,GEN,788,1190814,0.07,10809
1228,harishtyagi,IND,0,10th Pass,38,79537.0,0,0,national_capital_territory_of_delhi,east_delhi,2004,GEN,1564,1190814,0.13,10809
1670,lalbiharitiwari,BJP,0,10th Pass,62,4521185.0,0,0,national_capital_territory_of_delhi,east_delhi,2004,GEN,439748,1190814,36.93,1605
1807,manjit,IND,0,Graduate,29,157000.0,0,0,national_capital_territory_of_delhi,east_delhi,2004,GEN,672,1190814,0.06,10809
1915,mohdhasnain,IND,1,Not Given,46,,0,0,national_capital_territory_of_delhi,east_delhi,2004,GEN,2005,1190814,0.17,10809
1917,mohdiqbalquereshi,BPTP,0,Not Given,28,187000.0,0,0,national_capital_territory_of_delhi,east_delhi,2004,GEN,573,1190814,0.05,9468
2007,nafees,NBNP,0,Graduate,39,39400.0,33000,0,national_capital_territory_of_delhi,east_delhi,2004,GEN,556,1190814,0.05,16966
2252,pawankumar,IND,0,10th Pass,0,,0,0,national_capital_territory_of_delhi,east_delhi,2004,GEN,2460,1190814,0.21,10809
2261,pcmohan,IND,0,Graduate,47,2715000.0,0,0,national_capital_territory_of_delhi,east_delhi,2004,GEN,598,1190814,0.05,10809
2304,pradeepkumar,AIFB,0,8th Pass,37,42200.0,0,0,national_capital_territory_of_delhi,east_delhi,2004,GEN,638,1190814,0.05,3040
2701,ramsamujha,AD,0,Post Graduate,34,18388.0,0,0,national_capital_territory_of_delhi,east_delhi,2004,GEN,1377,1190814,0.12,954
2711,ramsingh,IND,0,Graduate,46,61400.0,0,0,national_capital_territory_of_delhi,east_delhi,2004,SC,4673,540251,0.86,954
2816,rsadil,National Loktantrik Party,0,Post Graduate,59,2072486.0,0,0,national_capital_territory_of_delhi,east_delhi,2004,GEN,831,1190814,0.07,5631
2943,satishkumartyagi,IND,0,Post Graduate,52,8360000.0,0,0,national_capital_territory_of_delhi,east_delhi,2004,GEN,429,1190814,0.04,10809
2964,satyaranisharma,BRPP,0,Not Given,48,1251000.0,0,0,national_capital_territory_of_delhi,east_delhi,2004,GEN,1131,1190814,0.09,1800
1616,krishnatirath,INC,0,Graduate Professional,49,6415254.0,0,1,national_capital_territory_of_delhi,karol_bagh,2004,SC,138596,249185,55.62,3482
237,anitaarya,BJP,0,Doctorate,42,758485.0,0,0,national_capital_territory_of_delhi,karol_bagh,2004,SC,100967,249185,40.52,1605
974,drplpremi,IND,0,Doctorate,60,1298160.0,68000,0,national_capital_territory_of_delhi,karol_bagh,2004,SC,137,249185,0.05,10809
1105,ghanshyammorwal,DBP,0,10th Pass,45,78800.0,0,0,national_capital_territory_of_delhi,karol_bagh,2004,SC,260,249185,0.1,10139
1574,kishanpyari,IND,0,Not Given,69,675000.0,0,0,national_capital_territory_of_delhi,karol_bagh,2004,SC,171,249185,0.07,10809
1662,lajpatrai,IND,0,Graduate,35,7000.0,0,0,national_capital_territory_of_delhi,karol_bagh,2004,SC,299,249185,0.12,10809
2925,saroj,IND,0,12th Pass,37,722856.0,0,0,national_capital_territory_of_delhi,karol_bagh,2004,SC,987,249185,0.4,10809
2939,satishkumar,IND,0,8th Pass,45,15000.0,0,0,national_capital_territory_of_delhi,karol_bagh,2004,GEN,2463,799109,0.31,10809
2960,satyapalsingh,BSP,0,Post Graduate,45,12561000.0,0,0,national_capital_territory_of_delhi,karol_bagh,2004,SC,6634,249185,2.66,16651
110,ajaymakan,INC,1,Post Graduate,40,30234158.0,650000,1,national_capital_territory_of_delhi,new_delhi,2004,GEN,105415,202557,52.04,3482
638,bsyadav,JKNPP,0,Graduate,44,101000.0,0,0,national_capital_territory_of_delhi,new_delhi,2004,GEN,177,202557,0.09,4079
1370,javedabidi,IND,0,Graduate,38,3623113.0,132046,0,national_capital_territory_of_delhi,new_delhi,2004,GEN,397,202557,0.2,10809
1737,maharajkumaradvocate,DBP,0,Post Graduate,54,238500.0,0,0,national_capital_territory_of_delhi,new_delhi,2004,GEN,125,202557,0.06,10139
2617,rameshkumar,IND,0,12th Pass,46,282081.0,0,0,national_capital_territory_of_delhi,new_delhi,2004,SC,5997,724824,0.83,10809
2650,ramkumarazad,IND,0,Illiterate,41,135000.0,0,0,national_capital_territory_of_delhi,new_delhi,2004,SC,146,202557,0.07,10809
2883,sanjaykumaryadav,IND,0,10th Pass,25,20500.0,0,0,national_capital_territory_of_delhi,new_delhi,2004,GEN,680,202557,0.34,10809
3509,vedprakash,IND,0,5th Pass,46,109000.0,0,0,national_capital_territory_of_delhi,new_delhi,2004,GEN,730,849305,0.09,11831
2850,sajjankumar,INC,1,Literate,58,1306055.0,520477,1,national_capital_territory_of_delhi,outer_delhi,2004,GEN,4052,1553849,0.26,10809
161,amarjeetkaur,IND,0,Not Given,41,780836.0,200000,0,national_capital_territory_of_delhi,outer_delhi,2004,GEN,3772,1553849,0.24,10809
219,anilbharti,RVNP,0,Post Graduate,33,,0,0,national_capital_territory_of_delhi,outer_delhi,2004,GEN,3737,1553849,0.24,6362
222,anilgogia,IND,0,12th Pass,32,1572000.0,2242,0,national_capital_territory_of_delhi,outer_delhi,2004,GEN,1717,1553849,0.11,10809
522,bharatbhushannagar,BSP,0,12th Pass,34,477500.0,400000,0,national_capital_territory_of_delhi,outer_delhi,2004,GEN,33495,1553849,2.16,16651
1534,kewalkishanvirmani,IND,0,8th Pass,35,86000.0,0,0,national_capital_territory_of_delhi,outer_delhi,2004,GEN,2312,1553849,0.15,10809
2840,sahibsingh,BJP,1,Doctorate,61,4863627.0,56968,0,national_capital_territory_of_delhi,outer_delhi,2004,GEN,631753,1553849,40.66,1605
2851,sajjankumar,IND,0,8th Pass,26,72000.0,0,0,national_capital_territory_of_delhi,outer_delhi,2004,GEN,855543,1553849,55.06,3482
3353,swatibhatnagar,RSD,0,Not Given,34,10000.0,0,0,national_capital_territory_of_delhi,outer_delhi,2004,GEN,2644,1553849,0.17,12382
3542,vijaykumarmalhotra,BJP,0,Doctorate,72,8988478.0,0,1,national_capital_territory_of_delhi,south_delhi,2004,GEN,240654,478876,50.25,1605
2801,rkanand,INC,0,Post Graduate,61,56099701.0,0,0,national_capital_territory_of_delhi,south_delhi,2004,GEN,224649,478876,46.91,3482
2815,rravichandran,JKNPP,0,12th Pass,41,390587.0,7000,0,national_capital_territory_of_delhi,south_delhi,2004,GEN,449,478876,0.09,4079
2843,saifullahsiddiquialiasshafi,IND,0,Not Given,40,1110000.0,0,0,national_capital_territory_of_delhi,south_delhi,2004,GEN,817,478876,0.17,10809
3081,shivkhera,IND,0,Graduate,54,60352032.0,34825000,0,national_capital_territory_of_delhi,south_delhi,2004,GEN,4832,478876,1.01,10809
3264,sumitrakundu,IND,0,Graduate,34,3390000.0,0,0,national_capital_territory_of_delhi,south_delhi,2004,GEN,412,478876,0.09,10809
3326,surjeetsinghassiebilla,BSP,0,12th Pass,45,150000.0,80000,0,national_capital_territory_of_delhi,south_delhi,2004,GEN,4100,478876,0.86,16651
3361,syednaseerahmed,IND,0,Graduate,31,28000.0,0,0,national_capital_territory_of_delhi,south_delhi,2004,GEN,1163,478876,0.24,10809
1214,hariharswain,BJD,0,12th Pass,69,12192000.0,1586478,1,orissa,aska,2004,GEN,381526,680381,56.08,9079
1025,dutikrishnapadhi,IND,0,10th Pass,66,110000.0,0,0,orissa,aska,2004,GEN,16396,680381,2.41,10809
2647,ramkrushanapatnaik,INC,0,Post Graduate,62,5234000.0,204828,0,orissa,aska,2004,GEN,248924,680381,36.59,3482
1733,mahameghabahanairakharbelaswain,BJP,0,Post Graduate,51,1010000.0,0,1,orissa,balasore,2004,GEN,553087,947569,58.37,1605
1777,malayendrakisorchaudhuri,BMVP,0,Doctorate,66,2523012.0,0,0,orissa,balasore,2004,GEN,13873,947569,1.46,9439
1959,mrutyunjaymohapatra,IND,0,Post Graduate,44,1200000.0,0,0,orissa,balasore,2004,GEN,28247,947569,2.98,10809
2031,nalinikumarjena,BSP,0,Others,0,15000.0,0,0,orissa,balasore,2004,SC,21204,947569,2.24,16651
3438,trailokyanathdas,RPI,0,Not Given,60,590800.0,0,0,orissa,balasore,2004,SC,15026,947569,1.59,6911
680,chandrasekharsahu,INC,0,Graduate Professional,54,1419000.0,0,1,orissa,berhampur,2004,GEN,355973,719379,49.48,3482
192,anadisahu,BJP,0,Graduate,64,1525000.0,0,0,orissa,berhampur,2004,GEN,304316,719379,42.3,1605
1316,jaganathpatro,IND,0,Not Given,40,25000.0,0,0,orissa,berhampur,2004,GEN,34032,719379,4.73,10809
1622,kshyambabusubudhi,IND,0,10th Pass,68,300000.0,0,0,orissa,berhampur,2004,GEN,25058,719379,3.48,10809
1994,muralidharjena,INC,0,Graduate,57,378000.0,241156,1,orissa,bhadrak,2004,SC,394431,932276,42.31,3482
2315,prafullakumardas,BSP,0,Post Graduate,46,1110.0,0,0,orissa,bhadrak,2004,SC,17059,932276,1.83,16651
2403,purusottammalik,IND,0,Literate,50,180000.0,0,0,orissa,bhadrak,2004,SC,31586,932276,3.39,10809
2343,prasannakumarpatasani,BJD,0,Post Graduate,56,4441581.0,0,1,orissa,bhubaneswar,2004,GEN,437762,853005,51.32,9079
414,badrinarayanroutray,BSP,0,Post Graduate,66,108000.0,2195,0,orissa,bhubaneswar,2004,GEN,8328,853005,0.98,16651
622,bramachandra,IND,0,Post Graduate,60,1610038.0,263,0,orissa,bhubaneswar,2004,GEN,17131,853005,2.01,10809
2328,pramilabehera,IND,0,Graduate,27,14000.0,0,0,orissa,bhubaneswar,2004,SC,36421,853005,4.27,10809
2335,pramodsamantara,RPI,0,12th Pass,47,,0,0,orissa,bhubaneswar,2004,GEN,8526,853005,1.0,6911
3036,shantidas,SP,0,Post Graduate,62,1830000.0,0,0,orissa,bhubaneswar,2004,GEN,6531,853005,0.77,7425
3178,soumyaranjanpatnaik,INC,8,Post Graduate,52,18727662.0,1452965,0,orissa,bhubaneswar,2004,GEN,325483,853005,38.16,3482
2875,sangeetakumarisinghdeo,BJP,0,Graduate,42,26899686.0,383762,1,orissa,bolangir,2004,GEN,322912,728378,44.33,1605
442,balgopalmishra,IND,2,Post Graduate,63,10324142.0,3025000,0,orissa,bolangir,2004,GEN,90418,728378,12.41,10809
789,debendrakumarbiswal,BSP,0,Post Graduate,33,,0,0,orissa,bolangir,2004,GEN,30935,728378,4.25,16651
1254,henabatibarik,IND,0,Literate,37,30000.0,0,0,orissa,bolangir,2004,SC,24235,728378,3.33,10809
1677,lalitmohangandhi,IND,0,Literate,55,,0,0,orissa,bolangir,2004,SC,20351,728378,2.79,10809
2205,paramanandchhatar,SP,1,Graduate Professional,51,15040355.0,0,0,orissa,bolangir,2004,GEN,17297,728378,2.37,7425
2914,saratpattanayak,INC,0,Post Graduate,48,5911781.0,0,0,orissa,bolangir,2004,GEN,222230,728378,30.51,3482
531,bhartruharimahtab,BJD,0,Post Graduate,47,17843407.0,169357,1,orissa,cuttack,2004,GEN,496750,820302,60.56,9079
1375,jayantipatnaik,INC,0,Graduate,72,10472416.0,0,0,orissa,cuttack,2004,GEN,323552,820302,39.44,3482
848,dharmendrapradhan,BJP,0,Post Graduate,35,476756.0,306250,1,orissa,deogarh,2004,GEN,426092,823301,51.75,1605
641,bundedhurua,IND,0,12th Pass,64,434000.0,0,0,orissa,deogarh,2004,ST,16797,823301,2.04,10809
3190,sriballavpanigrahi,INC,0,Post Graduate,63,1943431.0,85077,0,orissa,deogarh,2004,GEN,346996,823301,42.15,3482
3222,sudarsanbehera,BSP,0,8th Pass,32,,0,0,orissa,deogarh,2004,GEN,14979,823301,1.82,16651
3395,tathagatasatapathy,BJD,5,Others,48,2775930.0,0,1,orissa,dhenkanal,2004,GEN,423539,790367,53.59,9079
513,bhajamanbehera,SP,0,12th Pass,61,2958500.0,1400850,0,orissa,dhenkanal,2004,SC,32679,790367,4.13,7425
861,dibyakishoredas,IND,0,Others,34,151000.0,0,0,orissa,dhenkanal,2004,GEN,18850,790367,2.38,10809
1451,kamakhyaprasadsinghdeo,INC,0,Graduate,63,13730000.0,121884,0,orissa,dhenkanal,2004,GEN,300657,790367,38.04,3482
610,brahmanandapanda,BJD,0,Post Graduate,54,5982315.0,53760,1,orissa,jagatsinghpur,2004,GEN,466383,926511,50.34,9079
576,bimalenduswain,IND,0,12th Pass,31,,0,0,orissa,jagatsinghpur,2004,GEN,29404,926511,3.17,10809
2312,pradipkumarmallick,BSP,0,Post Graduate,32,2000.0,0,0,orissa,jagatsinghpur,2004,SC,13792,926511,1.49,16651
2738,ranjibbiswal,INC,2,Graduate,33,7391315.0,0,0,orissa,jagatsinghpur,2004,GEN,409121,926511,44.16,3482
1903,mohanjena,BJD,0,Post Graduate,44,870000.0,22568,1,orissa,jajpur,2004,SC,452177,876208,51.61,9079
185,amiyakantamallik,INC,0,Graduate,45,4805000.0,9647,0,orissa,jajpur,2004,SC,400711,876208,45.73,3482
566,bijaykumarmallik,BMVP,0,10th Pass,26,260000.0,0,0,orissa,jajpur,2004,SC,10303,876208,1.18,9439
2423,radhaballavmallik,IND,0,Graduate,30,,0,0,orissa,jajpur,2004,SC,13017,876208,1.49,10809
573,bikramkesharideo,BJP,0,Graduate,52,3237000.0,10823,1,orissa,kalahandi,2004,GEN,357079,754128,47.35,1605
514,bhaktacharandas,INC,1,Graduate Professional,45,3474860.0,1664692,0,orissa,kalahandi,2004,SC,322957,754128,42.83,3482
1643,kunjabiharibagartti,SP,0,Graduate,66,1438000.0,8000,0,orissa,kalahandi,2004,GEN,38369,754128,5.09,7425
2194,panchanandhangadamajhi,RPI,0,10th Pass,52,10000.0,0,0,orissa,kalahandi,2004,SC,35723,754128,4.74,6911
268,archananayak,BJD,0,Post Graduate,38,384400.0,32000,1,orissa,kendrapara,2004,GEN,453276,836265,54.2,9079
574,bikramkeshariroutray,IND,0,12th Pass,33,,0,0,orissa,kendrapara,2004,GEN,16556,836265,1.98,10809
3192,srikantkumarjena,INC,0,Graduate,53,4880104.0,1339814,0,orissa,kendrapara,2004,GEN,366433,836265,43.82,3482
204,anantanayak,BJP,0,12th Pass,34,818420.0,69086,1,orissa,keonjhar,2004,ST,355702,814662,43.66,1605
797,deepakkumarsingh,IND,0,12th Pass,26,149000.0,0,0,orissa,keonjhar,2004,GEN,4710,676017,0.7,10809
999,drsudarsanlohar,IND,0,12th Pass,54,1732699.0,0,0,orissa,keonjhar,2004,ST,38199,814662,4.69,10809
