,Candidate,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,State,Constituency,Year,Candidate_Type,Votes,Valid_Votes,Vote_Share_Percentage,Party_ID
2502,kashemaliakonda,IND,0,12th Pass,30,7590000.0,2150000,0,assam,dhubri,2014,GEN,2785,1369624,0.2,10809
2508,kasiruddinsk,IUML,0,12th Pass,63,2746500.0,16000,0,assam,dhubri,2014,GEN,1455,1369624,0.11,3952
3331,moharuddinmondal,IND,0,Graduate Professional,44,4332581.0,9000,0,assam,dhubri,2014,GEN,40208,1369624,2.94,10809
3364,mohendrachandraroy,IND,0,8th Pass,43,161205.0,0,0,assam,dhubri,2014,GEN,4607,1369624,0.34,10809
3378,monirulhussain,IND,0,12th Pass,30,453385.0,0,0,assam,dhubri,2014,GEN,2723,1369624,0.2,10809
4558,ramekbalshahani,IND,0,5th Pass,62,2755078.0,0,0,assam,dhubri,2014,GEN,2375,1369624,0.17,10809
405,anupphukon,AGP,0,Post Graduate,56,4737100.0,3549764,0,assam,dibrugarh,2014,GEN,45710,890968,5.13,978
1123,chenirammoran,AIFB,0,10th Pass,48,824337.0,0,0,assam,dibrugarh,2014,GEN,7112,890968,0.8,3040
3618,navajyotikalita,AITC,0,10th Pass,36,25004000.0,32650000,0,assam,dibrugarh,2014,GEN,8582,890968,0.96,18228
3780,pabansinghghatowar,INC,0,Graduate,62,49229437.0,2547986,0,assam,dibrugarh,2014,GEN,309017,890968,34.68,3482
137,ajadali,IND,0,Others,43,1271997.0,536237,0,assam,gauhati,2014,GEN,2385,1511729,0.16,10809
320,anilbhagawati,IND,2,Doctorate,40,4619004.0,229300,0,assam,gauhati,2014,GEN,5782,1511729,0.38,10809
781,bandanabarmanbaruah,SP,0,Graduate,30,2087486.0,0,0,assam,gauhati,2014,GEN,3240,1511729,0.21,7425
830,benedictalokareng,IND,1,10th Pass,68,565000.0,20000,0,assam,gauhati,2014,ST,12432,1511729,0.82,10809
972,birendraprasadbaishya,AGP,0,Post Graduate,57,15564483.0,1790999,0,assam,gauhati,2014,GEN,86546,1511729,5.72,978
1820,gopibaruah,Lok Bharati,0,8th Pass,44,670004.0,0,0,assam,gauhati,2014,GEN,2411,1511729,0.16,4941
1824,gopinathdas,AIUDF,0,Graduate,53,11382580.0,0,0,assam,gauhati,2014,SC,137254,1511729,9.08,795
2526,kazinekibahmed,Regional Democratic Secular Congress,0,Graduate,55,16650020.0,0,0,assam,gauhati,2014,GEN,6636,1511729,0.44,16464
2557,khargeswardas,IND,0,8th Pass,43,550800.0,0,0,assam,gauhati,2014,SC,2532,1511729,0.17,10809
3188,mdzakirhussain,IND,0,12th Pass,47,1823905.0,0,0,assam,gauhati,2014,GEN,2275,1511729,0.15,10809
4074,pradipkalita,IND,0,12th Pass,45,3600000.0,0,0,assam,gauhati,2014,GEN,7345,1511729,0.49,10809
4124,pranjalbordoloy,AAP,0,Graduate,43,8726568.0,7111191,0,assam,gauhati,2014,GEN,4809,1511729,0.32,13
2402,kamakhyaprasadtasa,BJP,0,Post Graduate,38,1694785.0,0,1,assam,jorhat,2014,GEN,456420,931336,49.01,1605
946,bijoykrishnahandique,INC,0,Post Graduate,82,43378685.0,0,0,assam,jorhat,2014,GEN,354000,931336,38.01,3482
1564,drupadborgohain,CPI,0,Graduate,68,1479690.0,0,0,assam,jorhat,2014,GEN,28930,931336,3.11,2444
1883,guninbasumatari,SP,0,Graduate Professional,62,10322068.0,217200,0,assam,jorhat,2014,ST,5754,931336,0.62,7425
2032,horenborgohain,AIFB,0,Post Graduate,37,3260000.0,800,0,assam,jorhat,2014,GEN,3472,931336,0.37,3040
3088,manoromgogoi,AAP,0,Post Graduate,44,6659665.0,1647593,0,assam,jorhat,2014,GEN,3659,931336,0.39,13
3603,nasirahmed,AIUDF,0,Graduate,52,1830000.0,0,0,assam,jorhat,2014,GEN,7331,931336,0.79,795
4188,prodiphazarika,AGP,0,Post Graduate,61,6989852.0,650000,0,assam,jorhat,2014,GEN,46626,931336,5.01,978
4412,rajkumardowarah,IND,0,Graduate,43,487600.0,0,0,assam,jorhat,2014,GEN,4737,931336,0.51,10809
4834,ribulayagogoi,AITC,0,10th Pass,32,1383171.0,0,0,assam,jorhat,2014,GEN,5759,931336,0.62,18228
1835,gouravgogoi,INC,0,Post Graduate,31,5473199.0,1042133,1,assam,kaliabor,2014,GEN,443315,1166490,38.0,3482
507,arupkumarmahanta,CPI(ML)L,0,Graduate,43,458613.0,0,0,assam,kaliabor,2014,GEN,5433,1166490,0.47,9890
963,binodgogoi,IND,0,Graduate,43,3600000.0,0,0,assam,kaliabor,2014,GEN,9583,1166490,0.82,10809
2278,jintigogoi,AAP,0,Graduate,39,42000.0,0,0,assam,kaliabor,2014,GEN,2584,1166490,0.22,13
2290,jitengogoi,IND,1,8th Pass,52,14407099.0,2700000,0,assam,kaliabor,2014,GEN,8271,1166490,0.71,10809
3254,mithualkumar,AIFB,0,8th Pass,41,1630000.0,0,0,assam,kaliabor,2014,GEN,2966,1166490,0.25,3040
3398,mrinalkumarsaikia,BJP,0,Post Graduate,46,3360000.0,50000,0,assam,kaliabor,2014,GEN,349441,1166490,29.96,1605
4281,rahmatullah,IND,0,Graduate Professional,30,255300.0,0,0,assam,kaliabor,2014,GEN,4985,1166490,0.43,10809
4931,sahabaahmed,IND,0,Graduate Professional,39,10104000.0,0,0,assam,kaliabor,2014,GEN,2411,1166490,0.21,10809
4999,samsulalam,AITC,0,Graduate,32,605000.0,0,0,assam,kaliabor,2014,GEN,6538,1166490,0.56,18228
4255,radheshyambiswas,AIUDF,0,12th Pass,59,7068281.0,0,1,assam,karimganj,2014,SC,362866,886920,40.91,795
1838,goutammalakar,IND,0,8th Pass,30,242000.0,0,0,assam,karimganj,2014,SC,2447,886920,0.28,10809
2671,krishnadas,BJP,0,12th Pass,45,2794334.0,0,0,assam,karimganj,2014,SC,260772,886920,29.4,1605
2816,lalitmohonsuklabaidya,INC,2,Post Graduate,72,11328972.0,0,0,assam,karimganj,2014,SC,226562,886920,25.54,3482
3997,pintumalakar,IND,0,12th Pass,43,440000.0,0,0,assam,karimganj,2014,SC,1664,886920,0.19,10809
4077,pradipsuklabaidya,IND,0,8th Pass,35,299847.0,0,0,assam,karimganj,2014,SC,2392,886920,0.27,10809
4233,rabindranathchoudhury,AGP,0,Graduate Professional,74,15546810.0,0,0,assam,karimganj,2014,SC,5556,886920,0.63,978
4843,rinkumalakar,SP,0,8th Pass,39,533500.0,13000,0,assam,karimganj,2014,SC,2275,886920,0.26,7425
4911,sabujdas,IND,0,10th Pass,39,332000.0,0,0,assam,karimganj,2014,SC,1974,886920,0.22,10809
4946,sajalendumalakar,IND,0,10th Pass,39,417000.0,0,0,assam,karimganj,2014,SC,2465,886920,0.28,10809
5076,sanjitkumardas,IND,0,10th Pass,39,640607.0,0,0,assam,karimganj,2014,SC,1880,886920,0.21,10809
1068,chandanbrahma,BPF,0,Graduate,44,61378388.0,26772159,0,assam,kokrajhar,2014,ST,243759,1223869,19.92,9451
4723,ranjitshekharmooshahary,AITC,0,Graduate,68,31461513.0,0,0,assam,kokrajhar,2014,ST,17537,1223869,1.43,18228
4906,sabdaramrabha,IND,0,Graduate Professional,45,3607000.0,0,0,assam,kokrajhar,2014,ST,20074,1223869,1.64,10809
5085,sansumakhunggurbwiswmuthiary,IND,0,Graduate,53,21117979.0,571917,0,assam,kokrajhar,2014,ST,11239,1223869,0.92,10809
5133,sarbanandasonowal,BJP,0,Graduate Professional,52,14497515.0,0,1,assam,lakhimpur,2014,ST,612543,1111975,55.09,1605
1244,davidhoro,IND,0,10th Pass,36,94000.0,0,0,assam,lakhimpur,2014,GEN,5903,1111975,0.53,10809
1370,dheborgohainboruah,AITC,0,Graduate Professional,57,7878597.0,0,0,assam,lakhimpur,2014,GEN,9095,1111975,0.82,18228
1968,hariprasaddihingia,AGP,2,10th Pass,44,80659606.0,1997168,0,assam,lakhimpur,2014,GEN,81753,1111975,7.35,978
2006,hemkantamiri,SUCI(C),0,Graduate Professional,32,69500.0,0,0,assam,lakhimpur,2014,SC,6896,1111975,0.62,8082
2034,hrishikeshbaruah,IND,0,Post Graduate,27,9000.0,0,0,assam,lakhimpur,2014,GEN,6013,1111975,0.54,10809
2537,keshabgogoi,IND,0,Graduate,45,858000.0,0,0,assam,lakhimpur,2014,GEN,2752,1111975,0.25,10809
2550,khairulislam,IND,0,10th Pass,38,413129.0,0,0,assam,lakhimpur,2014,GEN,4119,1111975,0.37,10809
2991,mamunimdadulhaquechawdhury,AIUDF,0,Post Graduate,34,567483.0,0,0,assam,lakhimpur,2014,GEN,37343,1111975,3.36,795
4701,raneenarah,INC,0,Graduate,50,88519819.0,1118242,0,assam,lakhimpur,2014,GEN,320405,1111975,28.81,3482
4726,ranjitsinghgorh,IND,0,Graduate,45,4611700.0,0,0,assam,lakhimpur,2014,GEN,6335,1111975,0.57,10809
4559,ramendeka,BJP,0,Graduate,59,14782357.0,5400953,1,assam,mangaldoi,2014,GEN,486357,1233237,39.44,1605
467,aroonbarooa,Regional Democratic Secular Congress,0,Post Graduate,58,732083.0,0,0,assam,mangaldoi,2014,GEN,4164,1233237,0.34,16464
1261,debakumarbarman,AITC,0,Others,42,15202790.0,948237,0,assam,mangaldoi,2014,GEN,8341,1233237,0.68,18228
2587,kiripchaliha,INC,0,Post Graduate,59,25799434.0,0,0,assam,mangaldoi,2014,GEN,463473,1233237,37.58,3482
2875,madhabrajbangshi,AGP,0,Graduate Professional,58,6779962.0,5480000,0,assam,mangaldoi,2014,GEN,66467,1233237,5.39,978
3522,namratasarma,AAP,0,Post Graduate,34,219905.0,0,0,assam,mangaldoi,2014,GEN,3424,1233237,0.28,13
3860,pareshbaishya,AIUDF,2,Graduate,43,459875.0,0,0,assam,mangaldoi,2014,SC,74710,1233237,6.06,795
4761,ratulkumarchoudhury,SP,1,Graduate,47,780000.0,80000,0,assam,mangaldoi,2014,GEN,3658,1233237,0.3,7425
4934,sahadevdas,BPF,0,Post Graduate,49,1036784.0,0,0,assam,mangaldoi,2014,GEN,86347,1233237,7.0,9451
4939,sahnurali,IND,0,10th Pass,53,2001874.0,215000,0,assam,mangaldoi,2014,GEN,5531,1233237,0.45,10809
5294,shachindranathbrahma,IND,0,10th Pass,60,41000.0,0,0,assam,mangaldoi,2014,ST,12443,1233237,1.01,10809
4355,rajengohain,BJP,1,Graduate Professional,63,24736544.0,5328287,1,assam,nowgong,2014,GEN,494146,1230074,40.17,1605
1419,dipakkumarborah,AITC,0,Post Graduate,50,627023.0,0,0,assam,nowgong,2014,GEN,6835,1230074,0.56,18228
1443,dradityalangthasa,AIUDF,0,Doctorate,48,5644731.0,301684,0,assam,nowgong,2014,ST,314012,1230074,25.53,795
1644,farukhazarika,IND,0,5th Pass,42,2408443.0,700000,0,assam,nowgong,2014,GEN,11325,1230074,0.92,10809
2309,jonjonalibaruah,INC,0,Graduate,55,41306996.0,9937766,0,assam,nowgong,2014,GEN,350587,1230074,28.5,3482
4261,rafiqulislam,AIFB,0,8th Pass,26,390000.0,0,0,assam,nowgong,2014,GEN,2783,1230074,0.23,3040
5266,selimasultana,IND,0,10th Pass,28,677952.0,18404,0,assam,nowgong,2014,GEN,6462,1230074,0.53,10809
21,abdulmannanbarbhuiya,AAP,0,Graduate,56,1042000.0,900000,0,assam,silchar,2014,GEN,3118,799830,0.39,13
484,arunangshubhattacharjee,SUCI(C),0,Post Graduate,55,873605.0,666567,0,assam,silchar,2014,GEN,8595,799830,1.07,8082
947,bijoykrishnanath,AGP,0,Graduate,70,11038641.0,0,0,assam,silchar,2014,GEN,7679,799830,0.96,978
2240,jayantamallick,IND,1,Graduate,44,777174.0,43000,0,assam,silchar,2014,SC,1605,799830,0.2,10809
2346,kabindrapurkayastha,BJP,0,Post Graduate,82,6236945.0,130502,0,assam,silchar,2014,GEN,301210,799830,37.66,1605
2407,kamaldas,IND,0,5th Pass,39,900802.0,0,0,assam,silchar,2014,SC,2170,799830,0.27,10809
2773,kutubahmedmazumder,AIUDF,0,Graduate,74,1249603.0,190679,0,assam,silchar,2014,GEN,85530,799830,10.69,795
2886,madhusudhandas,IND,0,12th Pass,48,72053.0,0,0,assam,silchar,2014,SC,3151,799830,0.39,10809
3677,nilumandol,SHS,0,8th Pass,38,283000.0,0,0,assam,silchar,2014,SC,1922,799830,0.24,18691
3703,nirupammandal,IND,0,Graduate Professional,31,25500.0,0,0,assam,silchar,2014,SC,2462,799830,0.31,10809
4731,rashidahmedlaskar,SP,0,12th Pass,28,785000.0,0,0,assam,silchar,2014,GEN,3347,799830,0.42,7425
4821,rejamondalibarbhuiya,CPI(M),0,Graduate Professional,52,1164212.0,0,0,assam,silchar,2014,GEN,12460,799830,1.56,14635
4665,ramprasadsarmah,BJP,0,Graduate Professional,58,6655300.0,0,1,assam,tezpur,2014,GEN,446511,980688,45.53,1605
918,bhupenkumarborah,INC,0,Post Graduate,43,26084515.0,3350225,0,assam,tezpur,2014,GEN,360491,980688,36.76,3482
1611,eliaskujur,IND,0,Graduate Professional,42,502074.0,0,0,assam,tezpur,2014,GEN,5207,980688,0.53,10809
1821,gopichandshahabadi,AITC,0,Graduate,69,20624119.0,3437403,0,assam,tezpur,2014,GEN,8712,980688,0.89,18228
2317,josephtoppo,AGP,0,10th Pass,65,3289490.0,22904,0,assam,tezpur,2014,GEN,40489,980688,4.13,978
2561,khemrajchetry,CPI(M),0,12th Pass,55,300100.0,0,0,assam,tezpur,2014,GEN,24910,980688,2.54,14635
2793,lakshikantakurmi,CPI(ML)L,0,8th Pass,36,106200.0,0,0,assam,tezpur,2014,GEN,10725,980688,1.09,9890
3377,monikumarsubba,IND,2,8th Pass,56,3067535137.0,1400740132,0,assam,tezpur,2014,GEN,62730,980688,6.4,10809
4357,rajensaikia,AIFB,0,10th Pass,54,1318447.0,0,0,assam,tezpur,2014,GEN,4246,980688,0.43,3040
24,abdulrahman,BSP,0,Literate,29,813848.0,0,0,bihar,araria,2014,GEN,17724,975811,1.82,16651
1075,chandrabhushan,AAP,0,Graduate Professional,48,14088067.0,5025161,0,bihar,araria,2014,GEN,5685,975811,0.58,13
3149,mdaslambeg,Janta Dal Rashtravadi,1,12th Pass,35,15000.0,63733,0,bihar,araria,2014,GEN,5149,975811,0.53,4562
3828,pankajkishormandal,IND,2,10th Pass,34,202412.0,50000,0,bihar,araria,2014,GEN,10704,975811,1.1,10809
4068,pradeepkumarsingh,BJP,4,10th Pass,48,4291479.0,802182,0,bihar,araria,2014,GEN,447546,977802,45.77,1605
4370,rajeshkumar,Bharat Vikas Morcha,0,10th Pass,46,1475000.0,50000,0,bihar,araria,2014,GEN,4646,975811,0.48,9678
4502,ramanandrishideo,Lok Dal,0,12th Pass,63,10000.0,0,0,bihar,araria,2014,SC,3411,975811,0.35,4996
5048,sanjaykumarrishidev,CPI(ML)L,1,Literate,32,14175.0,0,0,bihar,araria,2014,SC,5292,975811,0.54,9890
5155,sarwatjahreansari,Samajwadi Janata Party (Rashtriya),0,Post Graduate,37,296000.0,0,0,bihar,araria,2014,GEN,6376,975811,0.65,7408
4423,rajkumarsingh,BJP,0,Graduate Professional,61,50403293.0,0,1,bihar,arrah,2014,GEN,523,1033883,0.05,11839
580,ashokram,IND,0,12th Pass,41,71051.0,0,0,bihar,arrah,2014,SC,7305,893213,0.82,10809
713,baijnathyadav,Bahujan Mukti Party,0,5th Pass,49,6060167.0,350000,0,bihar,arrah,2014,GEN,6886,893213,0.77,1074
877,bharatbhushanpandey,Akhil Bharatiya Jan Sangh,0,Doctorate,40,1757000.0,0,0,bihar,arrah,2014,GEN,10950,893213,1.23,9325
1556,drsurendrakumarprasad,AAP,0,Post Graduate,59,12314344.0,0,0,bihar,arrah,2014,GEN,7518,893213,0.84,13
1817,gopalsingh,IND,0,10th Pass,73,2410664.0,0,0,bihar,arrah,2014,GEN,5879,893213,0.66,10809
4454,rajuyadav,CPI(ML)L,1,Post Graduate,31,491000.0,0,0,bihar,arrah,2014,GEN,98805,893213,11.06,9890
4571,rameshchandrabadal,BSP,1,Literate,59,726000.0,0,0,bihar,arrah,2014,SC,7637,893213,0.86,16651
5348,shambhuprasadsharma,Hindustan Vikas Dal,0,Graduate Professional,61,300000.0,0,0,bihar,arrah,2014,GEN,5680,893213,0.64,16023
5361,shankardayalpaswan,IND,4,Others,49,1525000.0,2500,0,bihar,arrah,2014,SC,5610,893213,0.63,10809
703,bagikumarverma,JD(U),0,Graduate,61,32766379.0,1600000,0,bihar,aurangabad,2014,GEN,136137,786274,17.31,11002
1588,durgathakur,IND,0,10th Pass,55,730000.0,0,0,bihar,aurangabad,2014,GEN,3696,786274,0.47,10809
3666,nikhilkumar,INC,0,Post Graduate,72,297302441.0,0,0,bihar,aurangabad,2014,GEN,241594,786274,30.73,3482
4277,raginilatasingh,AAP,0,Post Graduate,49,14532000.0,183755,0,bihar,aurangabad,2014,GEN,6703,786274,0.85,13
4482,rakeshsharma,IND,0,Doctorate,42,12693861.0,828288,0,bihar,aurangabad,2014,GEN,5726,786274,0.73,10809
4610,ramjisingh,IND,0,Post Graduate,45,1310000.0,50000,0,bihar,aurangabad,2014,GEN,7195,786274,0.92,10809
4845,ritadevi,SP,0,10th Pass,43,5136715.0,800000,0,bihar,aurangabad,2014,GEN,3333,786274,0.42,7425
5099,santoshkumar,BSP,2,Graduate,45,130000.0,0,0,bihar,aurangabad,2014,GEN,418826,1017732,41.15,11002
2170,jaiprakashnarayanyadav,RJD,2,Post Graduate,60,27846274.0,791539,1,bihar,banka,2014,GEN,285150,899353,31.71,12103
188,akhilbhartiyasharma,IND,0,Graduate Professional,48,50000.0,0,0,bihar,banka,2014,GEN,4721,899353,0.52,10809
215,alimuddinansari,IND,0,Others,53,352000.0,0,0,bihar,banka,2014,GEN,12871,899353,1.43,10809
1274,deepakkumar,SUCI(C),0,12th Pass,35,2633089.0,0,0,bihar,banka,2014,SC,674,1196336,0.06,10809
2903,mahboobalamansari,Bharatiya Momin Front,0,Post Graduate,55,8071913.0,0,0,bihar,banka,2014,GEN,2280,899353,0.25,9424
3418,mukeshkumarsinha,Bhartiya Ekta Manch Party,0,Doctorate,42,6905132.0,2588967,0,bihar,banka,2014,GEN,2405,899353,0.27,15861
3586,nareshkumarpriyadarshi,IND,0,Graduate,38,3863500.0,250000,0,bihar,banka,2014,GEN,30814,899353,3.43,10809
3684,nirajkumar,AAP,0,12th Pass,43,1977100.0,0,0,bihar,banka,2014,GEN,8084,978649,0.83,10809
4218,putulkumari,BJP,2,Post Graduate,54,58028261.0,725973,0,bihar,banka,2014,GEN,275006,899353,30.58,1605
5044,sanjaykumar,BSP,1,10th Pass,58,1800000.0,1200000,0,bihar,banka,2014,SC,23595,921761,2.56,16651
5135,sargunsah,IND,0,8th Pass,59,1824000.0,0,0,bihar,banka,2014,GEN,11056,899353,1.23,10809
907,bholasingh,BJP,0,Doctorate,75,25248102.0,0,1,bihar,begusarai,2014,SC,604449,1009710,59.86,1605
1951,harikantprasad,Bharatiya Bahujan Congress,0,10th Pass,37,1951470.0,90000,0,bihar,begusarai,2014,GEN,3344,1077855,0.31,15789
3294,mohammadjaved,IND,0,Literate,44,139052.0,0,0,bihar,begusarai,2014,GEN,3405,1077855,0.32,10809
3833,pankajpaswan,IND,0,Post Graduate,29,102895.0,0,0,bihar,begusarai,2014,SC,3323,1077855,0.31,10809
3996,pinkidevi,Bahujan Mukti Party,2,12th Pass,28,3638500.0,0,0,bihar,begusarai,2014,GEN,4858,1077855,0.45,1074
4348,rajendraprasadsingh,CPI,5,Graduate,68,8437962.0,194145,0,bihar,begusarai,2014,GEN,192639,1077855,17.87,2444
4354,rajendrayadav,IND,0,Post Graduate,45,7368500.0,0,0,bihar,begusarai,2014,GEN,4605,1077855,0.43,10809
4652,rampadarathyadav,BSP,0,Graduate Professional,47,8422000.0,0,0,bihar,begusarai,2014,GEN,9014,1077855,0.84,16651
5334,shaileshkumarurphbulomandal,RJD,1,12th Pass,38,20216734.0,0,1,bihar,bhagalpur,2014,GEN,367623,974016,37.74,12103
69,abuqaiser,JD(U),1,Graduate,40,45138014.0,1700000,0,bihar,bhagalpur,2014,GEN,132256,974016,13.58,11002
289,anandkumarjain,IND,0,Graduate Professional,52,6172660.0,0,0,bihar,bhagalpur,2014,GEN,4734,974016,0.49,10809
1717,gauravkumarghosh,National Tiger Party,0,12th Pass,35,8464037.0,250000,0,bihar,bhagalpur,2014,GEN,3251,974016,0.33,16297
2069,indradeokumarsingh,IND,0,Graduate Professional,35,3312913.0,0,0,bihar,bhagalpur,2014,GEN,12710,974016,1.3,10809
2744,kumkumsingh,Bharat Vikas Morcha,1,Doctorate,57,825000.0,0,0,bihar,bhagalpur,2014,GEN,8025,974016,0.82,9678
3616,naushabakhanam,BSP,2,10th Pass,33,6756440.0,600000,0,bihar,bhagalpur,2014,GEN,11265,974016,1.16,16651
3708,nishikantmandal,Bahujan Mukti Party,0,Graduate Professional,28,1480865.0,303354,0,bihar,bhagalpur,2014,ST,3147,974016,0.32,1074
4710,ranjankumar,IND,0,8th Pass,31,355833.0,0,0,bihar,bhagalpur,2014,GEN,3217,863254,0.37,4036
4841,rinkikumari,CPI(ML)(L),7,Post Graduate,30,22192.0,0,0,bihar,bhagalpur,2014,GEN,5778,974016,0.59,9890
602,ashwinikumarchoubey,BJP,0,Graduate,61,22100499.0,1923552,1,bihar,buxar,2014,GEN,319012,888204,35.92,1605
1204,dadanyadav,BSP,22,10th Pass,50,26250000.0,103594500,0,bihar,buxar,2014,GEN,184788,888204,20.8,16651
2077,indusingh,CPI(ML)L,0,Graduate Professional,36,10215879.0,0,0,bihar,buxar,2014,GEN,13051,888204,1.47,9890
2110,jagadanandsingh,RJD,0,Graduate Professional,70,20142620.0,0,0,bihar,buxar,2014,GEN,186674,888204,21.02,12103
3376,moniburrahman,Janta Dal Rashtravadi,0,12th Pass,44,3130000.0,0,0,bihar,buxar,2014,GEN,1864,888204,0.21,4562
3574,narendrapratapsingh,IND,0,Post Graduate,33,7294224.0,0,0,bihar,buxar,2014,GEN,6130,888204,0.69,10809
4067,pradeepkumarprasad,Pragatisheel Manav Samaj Party,0,10th Pass,34,1994000.0,0,0,bihar,buxar,2014,GEN,6901,888204,0.78,11906
2591,kirtiazad,BJP,4,Graduate,55,28531267.0,431860,1,bihar,darbhanga,2014,GEN,314949,828342,38.02,1605
1011,brahmadeoprasadkaryee,Bajjikanchal Vikas Party,0,Doctorate,61,4328327.0,919512,0,bihar,darbhanga,2014,GEN,2929,828342,0.35,1278
1187,colonellakshmeshwarmishra,CPI(ML)L,0,Graduate Professional,55,15406445.0,2079445,0,bihar,darbhanga,2014,GEN,9111,828342,1.1,9890
1586,durganandmahavirnayak,BSP,2,Post Graduate,42,63562000.0,304995,0,bihar,darbhanga,2014,GEN,8835,828342,1.07,16651
2161,jainath,Bahujan Mukti Party,0,10th Pass,33,3295482.0,0,0,bihar,darbhanga,2014,SC,2956,828342,0.36,1074
2675,krishnakumarpaswan,IND,0,Graduate,29,22000.0,0,0,bihar,darbhanga,2014,SC,10080,828342,1.22,10809
3146,mdaliashraffatmi,RJD,0,Post Graduate,60,16036505.0,0,0,bihar,darbhanga,2014,GEN,279906,828342,33.79,12103
4069,pradeeppaswan,IND,1,12th Pass,38,392707.0,0,0,bihar,darbhanga,2014,GEN,5963,828342,0.72,10809
4924,sadrealamkhan,Akhil Bhartiya Mithila Party,0,10th Pass,65,1726698.0,0,0,bihar,darbhanga,2014,GEN,4558,828342,0.55,388
5046,sanjaykumarjha,JD(U),0,Post Graduate,46,181383957.0,0,0,bihar,darbhanga,2014,GEN,104494,828342,12.61,11002
1955,harimanjhi,BJP,1,8th Pass,51,10184120.0,2000000,1,bihar,gaya,2014,SC,326230,809378,40.31,1605
556,ashokkumar,JMM,0,Post Graduate,0,1843000.0,0,0,bihar,gaya,2014,GEN,695,999265,0.07,10809
914,bhuneswardas,Rashtriya Ahinsa Manch,0,Literate,50,1829000.0,0,0,bihar,gaya,2014,SC,7549,809378,0.93,16390
1329,dhananjaykishore,AAP,0,Graduate Professional,38,6509560.0,6102,0,bihar,gaya,2014,SC,7312,809378,0.9,13
2068,indradeochoudhary,Bahujan Mukti Party,0,10th Pass,40,507000.0,10000,0,bihar,gaya,2014,SC,5544,809378,0.68,1074
2279,jitanrammanjhi,JD(U),0,Graduate,68,2360142.0,13109,0,bihar,gaya,2014,SC,131828,809378,16.29,11002
2470,kapilchoudhary,AITC,0,12th Pass,44,1606000.0,0,0,bihar,gaya,2014,SC,9004,809378,1.11,18228
2989,mamtakumari,SP,0,12th Pass,33,4195976.0,5454,0,bihar,gaya,2014,SC,6065,809378,0.75,7425
3687,niranjankumar,CPI(ML)L,2,Graduate,40,140000.0,1384,0,bihar,gaya,2014,SC,7624,809378,0.94,9890
4608,ramjimanjhi,RJD,0,Graduate,54,11115000.0,0,0,bihar,gaya,2014,SC,210726,809378,26.04,12103
2192,janakram,BJP,2,Post Graduate,42,10582664.0,1039000,1,bihar,gopalganj,2014,SC,478773,903583,52.99,1605
324,anilkumar,JD(U),0,Graduate,46,11618500.0,0,0,bihar,gopalganj,2014,SC,100419,903583,11.11,11002
1396,dinanathmanjhi,IND,1,Graduate,0,2377269.0,0,0,bihar,gopalganj,2014,SC,13983,903583,1.55,10809
1488,drjyotibharti,INC,3,Doctorate,58,16250000.0,0,0,bihar,gopalganj,2014,SC,191837,903583,21.23,3482
2284,jitendramanjhi,CPI(ML)L,4,8th Pass,30,520000.0,45348,0,bihar,gopalganj,2014,SC,12423,903583,1.37,9890
4517,ramashankarram,Rashtriya Jan-Jagram Morcha,0,Graduate Professional,48,2910000.0,0,0,bihar,gopalganj,2014,SC,7147,903583,0.79,12145
4623,ramkumarmanjhi,IND,0,Graduate,34,198000.0,0,0,bihar,gopalganj,2014,SC,14162,903583,1.57,10809
4694,ramvilaspaswan,LJP,2,Post Graduate,67,9642023.0,0,1,bihar,hajipur,2014,SC,455652,904706,50.36,5029
1335,dhaneshwarram,BSP,0,Graduate,67,7066500.0,0,0,bihar,hajipur,2014,SC,12688,904706,1.4,16651
1397,dinanathram,IND,0,10th Pass,43,72000.0,0,0,bihar,hajipur,2014,SC,21045,904706,2.33,10809
