,Unnamed: 0,Election_Type,State_Name,Assembly_No,Constituency_No,Year,month,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Turnout_Percentage,Vote_Share_Percentage,Margin,Margin_Percentage,Party_ID,MyNeta_education
3187,3187,GE,kerala,16,6,2017,,8,akshaji,,INDEPENDENT,565,,931236,1198444,"malappuram_,_district,_malappuram",77.7,0.06,120,0.01,10809,
7295,7295,GE,uttar_pradesh,16,21,2014,,3,akshakya,,RSD,5587,,1007595,1653058,mainpuri(gen),60.95,0.55,1193,0.12,12382,
5232,5232,GE,punjab,16,7,2014,4.0,13,akshaybarnathmishra,M,JD(U),2925,GEN,1100457,1561201,ludhiana,70.49,0.27,941,0.09,11002,Post Graduate
800,800,GE,bihar,16,15,2014,4.0,11,akshayverma,M,SKLP,7569,GEN,948887,1551363,muzaffarpur,61.16,0.8,624,0.07,16544,Post Graduate
7263,7263,GE,uttar_pradesh,16,20,2014,4.0,1,akshayyadav,M,SP,534583,GEN,1104606,1636738,firozabad,67.49,48.4,114059,10.33,7425,Graduate
6146,6146,GE,tamil_nadu,16,18,2014,4.0,27,aksheikdavood,M,IND,788,GEN,1050190,1375589,tiruppur,76.34,0.08,0,0.0,10809,Graduate
7303,7303,GE,uttar_pradesh,16,21,2014,,11,aktiwari,,IND,882,,1007595,1653058,mainpuri(gen),60.95,0.09,226,0.02,10809,
6303,6303,GE,tamil_nadu,16,26,2014,4.0,4,alagiris,M,INC,26650,GEN,984538,1247908,cuddalore,78.9,2.71,15528,1.58,3482,Graduate
6552,6552,GE,tamil_nadu,16,37,2014,4.0,18,alagumalaiv,M,IND,1215,SC,1017938,1382081,tenkasi,73.65,0.12,327,0.03,10809,12th Pass
6439,6439,GE,tamil_nadu,16,33,2014,4.0,3,alagusundaramk,M,MDMK,134362,GEN,1075583,1441302,theni,74.63,12.49,62930,5.85,11601,Graduate Professional
701,701,GE,bihar,16,9,2014,4.0,9,alamdarhussain,M,IND,5645,GEN,975811,1587332,araria,61.47,0.58,353,0.04,10809,12th Pass
3222,3222,GE,kerala,16,9,2014,4.0,6,albinmu,M,IND,5260,SC,927228,1216351,alathur,76.23,0.57,824,0.09,10809,12th Pass
1641,1641,GE,goa,16,2,2014,4.0,2,aleixoreginaldolourenco,M,INC,166446,GEN,410369,545336,south_goa,75.25,40.56,154505,37.65,3482,12th Pass
3340,3340,GE,kerala,16,17,2014,4.0,10,aleyammavarghese,F,AITC,1236,GEN,869452,1323906,pathanamthitta,65.67,0.14,215,0.02,18228,10th Pass
1354,1354,GE,chhattisgarh,16,7,2014,4.0,9,alfredvikaslouise,M,IND,7098,GEN,1258342,1858922,durg,67.69,0.56,1758,0.14,10809,Graduate
3132,3132,GE,kerala,16,3,2014,4.0,6,aliakbar,M,AAAP,6245,GEN,959342,1182504,vadakara,81.13,0.65,138,0.01,13,12th Pass
1510,1510,GE,delhi,16,2,2014,4.0,10,alihusan,M,IND,1695,GEN,1317338,1957708,north_east_delhi,67.29,0.13,26,0.0,10809,5th Pass
431,431,GE,assam,16,4,2014,4.0,5,alihussain,M,IND,23816,GEN,1369624,1550166,dhubri,88.35,1.74,13919,1.02,10809,Graduate
5049,5049,GE,odisha,16,20,2014,4.0,4,alikishorpatnaik,M,CPM,35968,GEN,905362,1334268,berhampur,67.85,3.97,23262,2.57,14635,Graduate
8560,8560,GE,west_bengal,16,11,2014,4.0,3,alimohammad,M,AITC,289027,GEN,1287763,1512098,murshidabad,85.16,22.44,187958,14.6,18228,Post Graduate
714,714,GE,bihar,16,10,2014,4.0,5,alimuddinansari,M,AAAP,15010,GEN,928490,1438990,kishanganj,64.52,1.62,107,0.01,13,10th Pass
994,994,GE,bihar,16,27,2014,4.0,5,alimuddinansari,M,IND,12871,GEN,899353,1549456,banka,58.04,1.43,1351,0.15,10809,Others
6515,6515,GE,tamil_nadu,16,35,2014,4.0,28,allapitchaie,M,IND,747,GEN,1001048,1455988,ramanathapuram,68.75,0.07,102,0.01,10809,Graduate
3816,3816,GE,madhya_pradesh,16,28,2014,4.0,4,alokagarwal,M,AAAP,16799,GEN,1257327,1759417,khandwa,71.46,1.34,3108,0.25,13,Graduate Professional
8735,8735,GE,west_bengal,16,24,2014,4.0,7,alokchaturvedi,M,AAAP,4399,GEN,955778,1433985,kolkata_uttar,66.65,0.46,231,0.02,13,Graduate Professional
912,912,GE,bihar,16,22,2014,4.0,2,alokkumarmehta,M,RJD,256883,GEN,858920,1426217,ujiarpur,60.22,29.91,137214,15.98,12103,Graduate Professional
7283,7283,GE,uttar_pradesh,16,21,2014,4.0,5,aloknandan,M,IND,5645,SC,999265,1653058,mainpuri,60.45,0.56,57,0.01,10809,Post Graduate
3678,3678,GE,madhya_pradesh,16,19,2014,4.0,1,aloksanjar,M,BJP,714178,GEN,1130182,1957241,bhopal,57.74,63.19,370696,32.8,1605,Graduate Professional
8698,8698,GE,west_bengal,16,21,2014,4.0,17,aloksen,M,IND,977,GEN,1261296,1555914,diamond_harbour,81.06,0.08,0,0.0,10809,12th Pass
3435,3435,GE,madhya_pradesh,16,3,2014,4.0,3,aloksharma,M,BSP,68196,GEN,990912,1876965,gwalior,52.79,6.88,56686,5.72,16651,8th Pass
6172,6172,GE,tamil_nadu,16,20,2014,4.0,15,alphonesrajm,M,IND,1306,GEN,1176620,1720221,coimbatore,68.4,0.11,74,0.01,10809,5th Pass
4747,4747,GE,maharashtra,16,45,2014,4.0,8,altafabdulganishikalgar,M,BMUP,13760,GEN,976681,1719998,satara,56.78,1.41,1490,0.15,1074,8th Pass
4167,4167,GE,maharashtra,16,16,2014,4.0,18,altafahmediqbalahmed,M,IUML,1547,GEN,1013350,1687057,nanded,60.07,0.15,68,0.01,3952,Graduate
191,191,GE,andhra_pradesh,16,12,2014,4.0,15,altafalimohamed,M,IND,1168,GEN,1195765,1564513,vijayawada,76.43,0.1,69,0.01,10809,
1497,1497,GE,delhi,16,1,2014,4.0,23,altafhusain,M,bjdi,272,GEN,981863,1447230,chandni_chowk,67.84,0.03,9,0.0,1940,12th Pass
4654,4654,GE,maharashtra,16,40,2014,4.0,22,altafhusainyenegure,M,IND,1640,GEN,1118151,1759186,osmanabad,63.56,0.15,112,0.01,10809,Graduate
2837,2837,GE,karnataka,16,13,2014,4.0,18,alurmgswamy,M,IND,1122,GEN,1114868,1522712,davanagere,73.22,0.1,176,0.02,10809,Graduate
6528,6528,GE,tamil_nadu,16,36,2014,4.0,9,alwarsamykarthikeyanl,M,IND,1727,GEN,916778,1310406,thoothukkudi,69.96,0.19,570,0.06,10809,Post Graduate
