,Candidate,Party,CriminalCases,Education,Age,Gender,TotalAssets,Liabilities,Winner,State,Constituency,Year,Category,Votes,ValidVotes,VoteSharePercentage,PartyID
3956,mayaramachandran,THPI,0,Post Graduate,32,F,11586780.0,52501000,0,tamil_nadu,sriperumbudur,2009,GEN,834,794052,0.11,12976
3957,minnalsrinivasan,IND,0,Post Graduate,38,M,100000.0,0,0,tamil_nadu,sriperumbudur,2009,SC,214,794052,0.03,10809
3958,moorthyak,PMK,1,Post Graduate,45,M,17642595.0,2259988,0,tamil_nadu,sriperumbudur,2009,GEN,327605,794052,41.26,11891
3959,nagarajanp,IND,0,Not Given,37,M,,0,0,tamil_nadu,sriperumbudur,2009,GEN,503,794052,0.06,10809
3960,padmanabhans,IND,0,Not Given,37,M,50000.0,0,0,tamil_nadu,sriperumbudur,2009,GEN,445,794052,0.06,10809
3961,rajappab,BSP,0,8th Pass,46,M,844440.0,0,0,tamil_nadu,sriperumbudur,2009,SC,4483,794052,0.56,16651
3962,rameshr,IND,0,Graduate,30,M,1276000.0,300000,0,tamil_nadu,sriperumbudur,2009,GEN,273,794052,0.03,10809
3963,sampatht,IND,0,Post Graduate,44,M,307000.0,0,0,tamil_nadu,sriperumbudur,2009,GEN,251,794052,0.03,10809
3964,shanmugamg,IND,0,Not Given,68,M,5000.0,0,0,tamil_nadu,sriperumbudur,2009,SC,3027,794052,0.38,10809
3965,lingamp,CPI,0,Graduate,43,M,159365.0,23014,1,tamil_nadu,tenkasi,2009,SC,281174,746045,37.69,2444
3966,balakrishnans,IND,0,Not Given,60,M,1175000.0,0,0,tamil_nadu,tenkasi,2009,SC,3912,746045,0.52,10809
3967,inbarajk,DMDK,0,Others,35,M,325000.0,0,0,tamil_nadu,tenkasi,2009,SC,75741,746045,10.15,2956
3968,jothirajm,SP,0,Graduate,58,M,1318000.0,0,0,tamil_nadu,tenkasi,2009,SC,3984,746045,0.53,7425
3969,krishnank,BSP,0,8th Pass,51,M,1150000.0,0,0,tamil_nadu,tenkasi,2009,SC,6948,746045,0.93,16651
3970,krishnasamydrk,PT,0,Post Graduate,57,M,25741795.0,0,0,tamil_nadu,tenkasi,2009,SC,116685,746045,15.64,12001
3971,lakshmananr,IND,0,Literate,40,M,747000.0,0,0,tamil_nadu,tenkasi,2009,SC,6633,746045,0.89,10809
3972,ramachandrane,IND,0,5th Pass,45,M,67522.0,0,0,tamil_nadu,tenkasi,2009,SC,4471,746045,0.6,10809
3973,palanimanickamss,DMK,0,Graduate Professional,58,M,7523592.0,2841136,1,tamil_nadu,thanjavur,2009,GEN,408343,807776,50.55,10192
3974,baluabalan,IND,0,Literate,37,M,15000.0,0,0,tamil_nadu,thanjavur,2009,GEN,819,807776,0.1,10809
3975,duraibalakrishnan,MDMK,0,10th Pass,64,M,4785753.0,572571,0,tamil_nadu,thanjavur,2009,GEN,306556,807776,37.95,11601
3976,karthikeyank,IND,0,Post Graduate,38,M,20000.0,0,0,tamil_nadu,thanjavur,2009,GEN,721,807776,0.09,10809
3977,murugarajd,IND,0,8th Pass,30,M,1560000.0,0,0,tamil_nadu,thanjavur,2009,GEN,9805,807776,1.21,10809
3978,prasannas,IND,0,10th Pass,26,M,245000.0,0,0,tamil_nadu,thanjavur,2009,GEN,1247,807776,0.15,10809
3979,rajamanik,IND,0,10th Pass,54,F,222100.0,0,0,tamil_nadu,thanjavur,2009,SC,2812,807776,0.35,10809
3980,saravanans,BSP,0,Post Graduate,40,M,7725000.0,7500000,0,tamil_nadu,thanjavur,2009,GEN,1553,778102,0.2,10809
3981,sivakumars,IND,0,10th Pass,31,M,1320000.0,150000,0,tamil_nadu,thanjavur,2009,GEN,259,610352,0.04,10809
3982,sozhamannarkanakarajak,IND,0,Post Graduate,63,M,15000.0,0,0,tamil_nadu,thanjavur,2009,GEN,742,807776,0.09,10809
3983,aaronrashidjm,INC,0,12th Pass,59,M,248974573.0,2191815,1,tamil_nadu,theni,2009,GEN,340575,800529,42.54,3482
3984,jamesg,IND,0,10th Pass,75,M,10050000.0,0,0,tamil_nadu,theni,2009,SC,1358,800529,0.17,10809
3985,kavitha,BSP,0,Others,25,F,291000.0,80000,0,tamil_nadu,theni,2009,GEN,8023,800529,1.0,16651
3986,krishnavenin,IND,0,8th Pass,40,F,305000.0,0,0,tamil_nadu,theni,2009,SC,644,800529,0.08,10809
3987,manis,IND,0,5th Pass,41,M,605000.0,200000,0,tamil_nadu,theni,2009,GEN,5127,800529,0.64,10809
3988,murugesansp,IND,0,Graduate Professional,45,M,6174700.0,4176000,0,tamil_nadu,theni,2009,GEN,6394,800529,0.8,10809
3989,nachimuthup,IND,0,Illiterate,54,M,505000.0,0,0,tamil_nadu,theni,2009,GEN,858,800529,0.11,10809
3990,nagamanisenthilr,IND,0,Post Graduate,30,M,,0,0,tamil_nadu,theni,2009,GEN,1969,800529,0.25,10809
3991,pandi,IND,0,Illiterate,44,M,10500.0,0,0,tamil_nadu,theni,2009,GEN,6829,800529,0.85,10809
3992,pandianp,IND,0,5th Pass,45,M,2066.0,0,0,tamil_nadu,theni,2009,GEN,2714,800529,0.34,10809
3993,parvathia,BJP,0,10th Pass,39,F,560000.0,0,0,tamil_nadu,theni,2009,GEN,7640,800529,0.95,1605
3994,perumalsamys,IND,0,Graduate,64,M,35205000.0,669,0,tamil_nadu,theni,2009,GEN,917,800529,0.11,10809
3995,pommurajm,IND,1,5th Pass,49,M,114000.0,0,0,tamil_nadu,theni,2009,GEN,3345,800529,0.42,10809
3996,rajavel,IND,0,10th Pass,43,M,5300.0,0,0,tamil_nadu,theni,2009,SC,2808,800529,0.35,10809
3997,renganathan,IND,0,10th Pass,35,M,5300.0,0,0,tamil_nadu,theni,2009,GEN,893,800529,0.11,10809
3998,santhanammg,DMDK,0,5th Pass,54,M,6345600.0,653956,0,tamil_nadu,theni,2009,GEN,70908,800529,8.86,2956
3999,selvaraj,IND,0,10th Pass,42,M,11220.0,0,0,tamil_nadu,theni,2009,GEN,582,800529,0.07,10809
4000,selvarajanp,PT,0,Graduate,38,M,14300.0,0,0,tamil_nadu,theni,2009,SC,2248,800529,0.28,12001
4001,jeyaduraisr,DMK,0,Graduate,40,M,87526313.0,1090000,1,tamil_nadu,thoothukkudi,2009,GEN,311017,656163,47.4,10192
4002,arunkumarpuviarasus,IND,0,Post Graduate,30,M,1330000.0,0,0,tamil_nadu,thoothukkudi,2009,GEN,956,656163,0.15,10809
4003,cynthiapandiandr,ADMK,0,Doctorate,63,F,11215717.0,0,0,tamil_nadu,thoothukkudi,2009,GEN,234368,656163,35.72,930
4004,kandivelp,IND,0,Not Given,50,M,39375.0,0,0,tamil_nadu,thoothukkudi,2009,GEN,5522,656163,0.84,10809
4005,ponrajt,IND,0,Not Given,37,M,,0,0,tamil_nadu,thoothukkudi,2009,SC,817,656163,0.12,10809
4006,prabhakaranp,IND,0,Not Given,29,M,320000.0,0,0,tamil_nadu,thoothukkudi,2009,GEN,576,656163,0.09,10809
4007,raghupathis,IND,0,Not Given,36,M,,0,0,tamil_nadu,thoothukkudi,2009,GEN,603,656163,0.09,10809
4008,ramkumarv,IND,0,Not Given,45,M,40000.0,0,0,tamil_nadu,thoothukkudi,2009,GEN,3010,656163,0.46,10809
4009,kumarp,ADMK,0,Graduate Professional,37,M,5345000.0,806395,1,tamil_nadu,tiruchirappalli,2009,GEN,298710,718207,41.59,930
4010,anantharajav,IND,1,Graduate,43,M,2728000.0,200850,0,tamil_nadu,tiruchirappalli,2009,GEN,1184,718207,0.16,10809
4011,asaithambip,CPI(ML)(L),1,Graduate Professional,37,M,500.0,0,0,tamil_nadu,tiruchirappalli,2009,SC,2401,718207,0.33,2472
4012,babykamithabanum,IND,0,Graduate,35,F,8821000.0,0,0,tamil_nadu,tiruchirappalli,2009,GEN,532,718207,0.07,10809
4013,chinnaduraia,IND,0,10th Pass,46,M,,0,0,tamil_nadu,tiruchirappalli,2009,SC,2110,718207,0.29,10809
4014,gunasekarank,Akila India Vallalar Peravai,0,10th Pass,59,M,2000.0,0,0,tamil_nadu,tiruchirappalli,2009,GEN,730,718207,0.1,457
4015,jafarunnishaa,IND,0,10th Pass,42,F,2232000.0,0,0,tamil_nadu,tiruchirappalli,2009,GEN,1338,718207,0.19,10809
4016,kalyanasundaramn,BSP,0,12th Pass,56,M,2329645.0,1098888,0,tamil_nadu,tiruchirappalli,2009,SC,4897,718207,0.68,16651
4017,lalithakumaramangalamr,BJP,0,Graduate Professional,51,F,49575000.0,0,0,tamil_nadu,tiruchirappalli,2009,GEN,30329,718207,4.22,1605
4018,mansooralikhana,IND,1,8th Pass,46,M,8821000.0,0,0,tamil_nadu,tiruchirappalli,2009,GEN,2532,718207,0.35,10809
4019,mohammediqbalaks,IND,0,Graduate,43,M,300000.0,400000,0,tamil_nadu,tiruchirappalli,2009,GEN,1512,718207,0.21,10809
4020,nagendrana,IND,0,Others,45,M,130000.0,0,0,tamil_nadu,tiruchirappalli,2009,GEN,1814,718207,0.25,10809
4021,neelamegamm,SP,0,Graduate Professional,51,M,153300.0,0,0,tamil_nadu,tiruchirappalli,2009,GEN,872,718207,0.12,7425
4022,palanip,IND,0,Illiterate,57,M,215000.0,0,0,tamil_nadu,tiruchirappalli,2009,SC,1356,718207,0.19,10809
4023,pathinathanp,CDF,0,10th Pass,56,M,4066000.0,0,0,tamil_nadu,tiruchirappalli,2009,GEN,1300,718207,0.18,9684
4024,raghavanr,ABHM,0,10th Pass,52,M,1564000.0,0,0,tamil_nadu,tiruchirappalli,2009,GEN,937,718207,0.13,268
4025,ravip,MMKA,0,Post Graduate,54,M,78000.0,0,0,tamil_nadu,tiruchirappalli,2009,GEN,5016,718207,0.7,11624
4026,samuelswamidossmanojkumare,IND,0,Not Given,38,M,6900000.0,3600000,0,tamil_nadu,tiruchirappalli,2009,GEN,1211,718207,0.17,10809
4027,saravananv,IND,0,Graduate,32,M,87981.0,0,0,tamil_nadu,tiruchirappalli,2009,GEN,1065,718207,0.15,10809
4028,sarubalarthondaiman,INC,1,Post Graduate,51,F,586236259.0,3665191,0,tamil_nadu,tiruchirappalli,2009,GEN,294375,718207,40.99,3482
4029,ramasubbus,INC,0,Post Graduate,59,M,34706447.0,1807386,1,tamil_nadu,tirunelveli,2009,GEN,274932,700788,39.23,3482
4030,anandarajn,IND,0,Literate,36,M,25000.0,0,0,tamil_nadu,tirunelveli,2009,SC,1197,700788,0.17,10809
4031,annamalaik,ADMK,1,10th Pass,61,M,104494900.0,5000000,0,tamil_nadu,tirunelveli,2009,GEN,253629,700788,36.19,930
4032,arunachalamm,IND,0,5th Pass,57,M,6500.0,183000,0,tamil_nadu,tirunelveli,2009,GEN,912,700788,0.13,10809
4033,balasubramanians,IND,0,12th Pass,38,M,3826000.0,0,0,tamil_nadu,tirunelveli,2009,GEN,1574,700788,0.22,10809
4034,chandrasekaransakthi,IND,0,Graduate,60,M,3964769.0,479000,0,tamil_nadu,tirunelveli,2009,GEN,1586,700788,0.23,10809
4035,jeyabalann,IND,0,8th Pass,56,M,60000.0,0,0,tamil_nadu,tirunelveli,2009,GEN,6079,700788,0.87,10809
4036,kubendrani,IND,0,8th Pass,43,M,1810000.0,0,0,tamil_nadu,tirunelveli,2009,GEN,703,700788,0.1,10809
4037,michaelrayappans,DMDK,0,12th Pass,46,M,240682560.0,113618441,0,tamil_nadu,tirunelveli,2009,GEN,94562,700788,13.49,2956
4038,nagarajankaru,BJP,0,12th Pass,51,M,2527000.0,300000,0,tamil_nadu,tirunelveli,2009,GEN,39997,700788,5.71,1605
4039,ramalingamm,IND,0,5th Pass,55,M,50000.0,0,0,tamil_nadu,tirunelveli,2009,GEN,834,700788,0.12,10809
4040,ramasubbue,IND,0,12th Pass,49,M,50000.0,0,0,tamil_nadu,tirunelveli,2009,GEN,3804,700788,0.54,10809
4041,rameshpandian,BSP,0,12th Pass,33,M,145000.0,0,0,tamil_nadu,tirunelveli,2009,SC,4305,700788,0.61,16651
4042,sankarapandiant,CPI(ML)(L),0,12th Pass,54,M,1068620.0,0,0,tamil_nadu,tirunelveli,2009,GEN,3339,700788,0.48,2472
4043,selwind,IND,0,Not Given,65,M,50000.0,0,0,tamil_nadu,tirunelveli,2009,GEN,1736,700788,0.25,10809
4044,sivasamic,ADMK,3,Post Graduate,51,M,51892954.0,0,1,tamil_nadu,tiruppur,2009,GEN,295731,741714,39.87,930
4045,balasubramaniank,KNMK,0,Others,61,M,115891000.0,0,0,tamil_nadu,tiruppur,2009,GEN,95299,741714,12.85,11384
4046,dineshkumarn,DMDK,0,Not Given,30,M,,0,0,tamil_nadu,tiruppur,2009,GEN,86933,741714,11.72,2956
4047,kharventhansk,INC,0,Not Given,60,M,27841198.0,1500000,0,tamil_nadu,tiruppur,2009,GEN,210385,741714,28.36,3482
4048,sivakumarm,BJP,0,Not Given,31,M,,0,0,tamil_nadu,tiruppur,2009,GEN,11466,741714,1.55,1605
4049,sivakumarn,UMK,0,Not Given,30,M,,0,0,tamil_nadu,tiruppur,2009,GEN,3852,741714,0.52,13032
4050,anandanp,BSP,0,Graduate Professional,34,M,4742495.0,385040,0,tamil_nadu,tiruvallur,2009,SC,1212,796414,0.15,10809
4051,elangoinbarajv,IND,0,Literate,28,M,,0,0,tamil_nadu,tiruvallur,2009,SC,4841,849619,0.57,10809
4052,ethiraja,IND,0,Graduate,43,M,26000.0,0,0,tamil_nadu,tiruvallur,2009,SC,1137,849619,0.13,10809
4053,gayathris,DMK,0,Post Graduate,30,F,30870000.0,0,0,tamil_nadu,tiruvallur,2009,SC,336621,849619,39.62,10192
4054,jeevarathinamm,IND,0,Graduate,53,M,2272523.0,508,0,tamil_nadu,tiruvallur,2009,SC,4855,849619,0.57,10809
4055,nagalingamkm,IND,0,8th Pass,46,M,1031800.0,96,0,tamil_nadu,tiruvallur,2009,SC,1017,849619,0.12,10809
4056,panduranganv,IND,0,12th Pass,37,M,112000.0,0,0,tamil_nadu,tiruvallur,2009,SC,863,849619,0.1,10809
4057,rajank,IND,0,12th Pass,41,M,135600.0,0,0,tamil_nadu,tiruvallur,2009,SC,2134,849619,0.25,10809
4058,sampatha,IND,0,8th Pass,40,M,10000.0,0,0,tamil_nadu,tiruvallur,2009,SC,1441,849619,0.17,10809
4059,selvaraja,IND,0,12th Pass,29,M,138000.0,0,0,tamil_nadu,tiruvallur,2009,SC,768,849619,0.09,10809
4060,afrozhusnaks,LJP,0,12th Pass,38,F,447831.0,83203,0,tamil_nadu,tiruvannamalai,2009,GEN,5798,840545,0.69,5029
4061,arumugamaa,IND,0,10th Pass,31,M,6095500.0,0,0,tamil_nadu,tiruvannamalai,2009,GEN,753,840545,0.09,10809
4062,balasundars,IND,0,Graduate Professional,33,M,10000.0,0,0,tamil_nadu,tiruvannamalai,2009,GEN,467,840545,0.06,10809
4063,dhayanithis,IND,0,8th Pass,29,M,50000.0,0,0,tamil_nadu,tiruvannamalai,2009,GEN,633,840545,0.08,10809
4064,ershadb,IND,0,12th Pass,34,M,20000.0,0,0,tamil_nadu,tiruvannamalai,2009,GEN,816,840545,0.1,10809
4065,govindasamyp,BSP,0,Post Graduate,62,M,2882824.0,0,0,tamil_nadu,tiruvannamalai,2009,SC,4731,840545,0.56,16651
4066,guruagurumoorthys,IND,0,12th Pass,31,M,18500.0,0,0,tamil_nadu,tiruvannamalai,2009,SC,4927,840545,0.59,10809
4067,guruc,IND,0,8th Pass,32,M,302000.0,0,0,tamil_nadu,tiruvannamalai,2009,GEN,2903,840545,0.35,10809
4068,harikrishnans,IND,0,Not Given,41,M,201000.0,0,0,tamil_nadu,tiruvannamalai,2009,SC,2110,840545,0.25,10809
4069,kumarmm,IND,0,10th Pass,55,M,,0,0,tamil_nadu,tiruvannamalai,2009,GEN,747,840545,0.09,10809
4070,manikandanp,IND,0,8th Pass,30,M,350000.0,0,0,tamil_nadu,tiruvannamalai,2009,GEN,558,840545,0.07,10809
4071,manikandans,DMDK,0,Graduate,29,M,1006447.0,163246,0,tamil_nadu,tiruvannamalai,2009,GEN,56960,840545,6.78,2956
4072,murugans,IND,0,Graduate,36,M,335000.0,0,0,tamil_nadu,tiruvannamalai,2009,SC,929,840545,0.11,10809
4073,nagamalair,IND,0,12th Pass,32,M,40000.0,0,0,tamil_nadu,tiruvannamalai,2009,GEN,382,840545,0.05,10809
4074,rajaramsa,PNK,0,5th Pass,39,M,,0,0,tamil_nadu,tiruvannamalai,2009,GEN,3026,840545,0.36,6288
4075,ravindirana,IND,0,12th Pass,37,M,10000.0,0,0,tamil_nadu,tiruvannamalai,2009,SC,2480,840545,0.3,10809
4076,ravir,IND,0,Graduate,37,M,20000.0,0,0,tamil_nadu,tiruvannamalai,2009,SC,1755,845244,0.21,10809
4077,sampatha,IND,0,Not Given,39,M,5000.0,0,0,tamil_nadu,tiruvannamalai,2009,SC,4575,840545,0.54,10809
4078,selvama,IND,0,5th Pass,33,M,110000.0,0,0,tamil_nadu,tiruvannamalai,2009,GEN,371,840545,0.04,10809
4079,selvarajp,SP,0,8th Pass,61,M,50000.0,0,0,tamil_nadu,tiruvannamalai,2009,GEN,1523,840545,0.18,7425
4080,selvarajuj,IND,0,Post Graduate,26,M,140000.0,0,0,tamil_nadu,tiruvannamalai,2009,GEN,7012,854955,0.82,10809
4081,senthilm,IND,0,12th Pass,29,M,30000.0,0,0,tamil_nadu,tiruvannamalai,2009,GEN,1836,840545,0.22,10809
4082,shanmugarajana,IND,0,Graduate,44,M,149000.0,65000,0,tamil_nadu,tiruvannamalai,2009,GEN,1424,840545,0.17,10809
4083,shanmugavelm,IND,0,Post Graduate,33,M,130000.0,0,0,tamil_nadu,tiruvannamalai,2009,SC,5126,840545,0.61,10809
4084,singaravelanp,IND,0,12th Pass,28,M,123990.0,1152,0,tamil_nadu,tiruvannamalai,2009,GEN,808,840545,0.1,10809
4085,sivadevann,IND,1,12th Pass,28,M,300000.0,0,0,tamil_nadu,tiruvannamalai,2009,SC,3056,840545,0.36,10809
4086,abdulrahman,DMK,0,Graduate,49,M,12547128.0,3297328,1,tamil_nadu,vellore,2009,GEN,360474,723529,49.82,10192
4087,abdulmajeedoosi,IND,0,Graduate,62,M,1212000.0,250192,0,tamil_nadu,vellore,2009,GEN,1312,723529,0.18,10809
4088,ariudainambid,IND,0,12th Pass,49,M,,0,0,tamil_nadu,vellore,2009,GEN,1059,723529,0.15,10809
4089,chandranc,IND,0,Post Graduate,61,M,7960000.0,2115000,0,tamil_nadu,vellore,2009,SC,6046,723529,0.84,10809
4090,ekambaramea,NMK,0,8th Pass,69,M,7550000.0,25000,0,tamil_nadu,vellore,2009,GEN,1114,723529,0.15,11807
4091,eswaranr,IND,0,5th Pass,44,M,42000.0,0,0,tamil_nadu,vellore,2009,GEN,1018,723529,0.14,10809
4092,gopalakrishnanc,IND,0,Graduate Professional,36,M,5477600.0,820500,0,tamil_nadu,vellore,2009,GEN,4822,723529,0.67,10809
4093,govindarajipv,SP,0,12th Pass,40,M,2750000.0,0,0,tamil_nadu,vellore,2009,GEN,1161,723529,0.16,7425
4094,kubendirand,IND,0,Not Given,46,M,,0,0,tamil_nadu,vellore,2009,SC,5143,723529,0.71,10809
4095,mansoorahmed,BSP,0,12th Pass,46,M,55148565.0,0,0,tamil_nadu,vellore,2009,GEN,2818,723529,0.39,16651
4096,muniyappank,Anaithindia Dravidar Samudaya Munnetra Kazhag,0,Graduate,59,M,600000.0,0,0,tamil_nadu,vellore,2009,GEN,560,723529,0.08,8812
4097,narayananr,Akila India Vallalar Peravai,0,12th Pass,45,M,30000.0,0,0,tamil_nadu,vellore,2009,GEN,521,723529,0.07,457
4098,natrajanp,IND,1,10th Pass,59,M,8550000.0,0,0,tamil_nadu,vellore,2009,GEN,1612,723529,0.22,10809
4099,palanirt,IND,0,5th Pass,57,M,15000.0,50000,0,tamil_nadu,vellore,2009,GEN,974,723529,0.13,10809
4100,perumald,IND,0,10th Pass,32,M,,0,0,tamil_nadu,vellore,2009,GEN,542,723529,0.07,10809
4101,rajanbabub,MMKA,0,Post Graduate,34,M,2000.0,0,0,tamil_nadu,vellore,2009,GEN,2352,723529,0.33,11624
4102,rajendiranak,BJP,1,Graduate,54,M,576804.0,141674,0,tamil_nadu,vellore,2009,GEN,11184,723529,1.55,1605
4103,raman,IND,0,Graduate Professional,31,M,676000.0,0,0,tamil_nadu,vellore,2009,GEN,923,723529,0.13,10809
4104,shoukathsherif,DMDK,0,Graduate,43,M,44423212.0,1635645,0,tamil_nadu,vellore,2009,GEN,62696,723529,8.67,2956
4105,anandanm,ADMK,0,12th Pass,58,M,8938646.0,967994,1,tamil_nadu,viluppuram,2009,SC,306826,796414,38.53,930
4106,anandanp,IND,0,10th Pass,28,M,13500.0,0,0,tamil_nadu,viluppuram,2009,SC,10746,849619,1.26,16651
4107,anbalaganv,IND,0,10th Pass,32,M,28550.0,0,0,tamil_nadu,viluppuram,2009,SC,2368,796414,0.3,10809
4108,chandralegam,IND,0,12th Pass,27,F,60000.0,0,0,tamil_nadu,viluppuram,2009,SC,3053,796414,0.38,10809
4109,devarajg,LJP,0,Graduate,28,M,250000.0,0,0,tamil_nadu,viluppuram,2009,SC,3317,796414,0.42,5029
4110,ganapathipm,DMDK,1,5th Pass,48,M,10948000.0,2312000,0,tamil_nadu,viluppuram,2009,SC,127476,796414,16.01,2956
4111,kumarm,IND,0,5th Pass,27,M,55000.0,0,0,tamil_nadu,viluppuram,2009,SC,14770,796414,1.85,10809
4112,lakshmananr,IND,0,10th Pass,49,M,30000.0,0,0,tamil_nadu,viluppuram,2009,SC,825,796414,0.1,10809
4113,masilamanir,IND,0,5th Pass,65,M,350000.0,0,0,tamil_nadu,viluppuram,2009,SC,1234,796414,0.15,10809
4114,murugavela,IND,0,10th Pass,41,M,562000.0,0,0,tamil_nadu,viluppuram,2009,SC,7522,796414,0.94,10809
4115,panchanathanr,JMM,2,8th Pass,44,M,72000.0,0,0,tamil_nadu,viluppuram,2009,SC,1607,796414,0.2,4653
4116,poyyathus,BSP,0,Graduate,39,M,550000.0,0,0,tamil_nadu,viluppuram,2009,SC,4382,796414,0.55,16651
4117,rameshk,IND,0,5th Pass,31,M,122000.0,0,0,tamil_nadu,viluppuram,2009,SC,3906,796414,0.49,10809
4118,samiduraim,IND,0,Literate,47,M,260000.0,0,0,tamil_nadu,viluppuram,2009,SC,4773,796414,0.6,10809
4119,shettm,IND,0,12th Pass,37,M,70500.0,0,0,tamil_nadu,viluppuram,2009,SC,2635,796414,0.33,10809
4120,manickatagore,INC,0,Graduate Professional,36,M,3313910.0,0,1,tamil_nadu,virudhunagar,2009,GEN,307187,767653,40.02,3482
4121,dhanushkodim,IND,0,Others,44,M,1952453.0,275000,0,tamil_nadu,virudhunagar,2009,GEN,3019,767653,0.39,10809
4122,jawaharlalsl,IND,0,Post Graduate,45,M,6601144.0,1260000,0,tamil_nadu,virudhunagar,2009,GEN,3112,767653,0.41,10809
4123,kanagarajv,BSP,0,Post Graduate,60,M,13825650.0,1108626,0,tamil_nadu,virudhunagar,2009,SC,8198,767653,1.07,16651
4124,kannans,IND,0,5th Pass,33,M,265000.0,0,0,tamil_nadu,virudhunagar,2009,GEN,1810,767653,0.24,10809
4125,karthikm,BJP,0,Graduate,49,M,62980000.0,0,0,tamil_nadu,virudhunagar,2009,GEN,17336,767653,2.26,1605
4126,karunanidhia,IND,0,8th Pass,34,M,300000.0,0,0,tamil_nadu,virudhunagar,2009,GEN,1219,767653,0.16,10809
4127,nambusamyp,IND,0,10th Pass,59,M,1671888.0,0,0,tamil_nadu,virudhunagar,2009,GEN,1887,767653,0.25,10809
4128,padmanabann,IND,0,Others,54,M,30000.0,0,0,tamil_nadu,virudhunagar,2009,GEN,2313,767653,0.3,10809
4129,pandiarajank,DMDK,0,Graduate,50,M,145938842.0,0,0,tamil_nadu,virudhunagar,2009,GEN,125229,767653,16.31,2956
4130,selvamd,IND,0,Graduate,33,M,145000.0,0,0,tamil_nadu,virudhunagar,2009,GEN,919,767653,0.12,10809
4131,sethurajj,IND,0,12th Pass,45,M,1816500.0,0,0,tamil_nadu,virudhunagar,2009,GEN,869,767653,0.11,10809
4132,sivakumarma,IND,0,12th Pass,29,M,93000.0,0,0,tamil_nadu,virudhunagar,2009,GEN,891,767653,0.12,10809
4133,sivanmanip,IND,0,10th Pass,33,M,225000.0,0,0,tamil_nadu,virudhunagar,2009,GEN,755,767653,0.1,10809
4134,bajubanriyan,CPM,0,Graduate,67,M,3695981.0,0,1,tripura,tripura_east,2009,ST,521084,820984,63.47,14635
4135,binoyreang,IND,0,Graduate Professional,35,M,34926.0,0,0,tripura,tripura_east,2009,ST,6256,820984,0.76,10809
4136,falgunitripura,CPI(ML)(L),0,8th Pass,42,M,10000.0,0,0,tripura,tripura_east,2009,ST,4886,820984,0.6,2472
4137,karnadhanchakma,Amra Bangalee,0,8th Pass,37,M,2000.0,0,0,tripura,tripura_east,2009,ST,10468,820984,1.28,894
4138,mevarkumarjamatia,IND,0,Post Graduate,40,M,126926.0,0,0,tripura,tripura_east,2009,ST,4645,820984,0.57,10809
4139,pulinbeharidewan,BJP,0,Others,69,M,2111000.0,115000,0,tripura,tripura_east,2009,ST,33989,820984,4.14,1605
4140,rajeshdebbarma,IND,0,12th Pass,34,M,10405.0,0,0,tripura,tripura_east,2009,ST,9962,820984,1.21,10809
4141,ritaranidebbarma,AITC,0,8th Pass,51,F,90200.0,0,0,tripura,tripura_east,2009,ST,4191,820984,0.51,18228
4142,khagendas,CPM,0,Post Graduate,71,M,3492580.0,0,1,tripura,tripura_west,2009,GEN,563799,937517,60.14,14635
4143,nilmanideb,BJP,0,Graduate,55,M,2616787.0,0,0,tripura,tripura_west,2009,GEN,25468,937517,2.72,1605
4144,parthakarmakar,CPI(ML)(L),0,12th Pass,40,M,,0,0,tripura,tripura_west,2009,GEN,4140,937517,0.44,2472
4145,rakhalrajdatta,Amra Bangalee,0,Post Graduate,61,M,1140000.0,0,0,tripura,tripura_west,2009,GEN,3275,937517,0.35,894
4146,sanjibdey,NCP,0,10th Pass,32,M,145500.0,0,0,tripura,tripura_west,2009,GEN,3118,937517,0.33,5792
4147,drramshankar,BJP,0,Doctorate,43,M,1511000.0,639959,1,uttar_pradesh,agra,2009,SC,203697,647090,31.48,1605
4148,boby,IND,0,Not Given,36,M,100000.0,0,0,uttar_pradesh,agra,2009,SC,934,647090,0.14,10809
4149,nityanand,IND,0,Graduate,55,M,1530000.0,0,0,uttar_pradesh,agra,2009,SC,579,647090,0.09,10809
4150,prabhudayalkatheria,INC,0,Literate,57,M,40493500.0,382895,0,uttar_pradesh,agra,2009,SC,93373,647090,14.43,3482
4151,rakesh,IND,0,8th Pass,40,M,470000.0,40000,0,uttar_pradesh,agra,2009,,1976,787130,0.25,10809
4152,ramdevi,HDVP,0,8th Pass,46,F,147000.0,0,0,uttar_pradesh,agra,2009,SC,532,647090,0.08,10332
4153,ramesh,JBSP,0,8th Pass,30,M,504000.0,0,0,uttar_pradesh,agra,2009,SC,2993,487118,0.61,7425
4154,ramjilalsuman,SP,1,Graduate Professional,57,M,17516869.0,0,0,uttar_pradesh,agra,2009,SC,141367,647090,21.85,7425
4155,santoshkumar,IND,0,8th Pass,27,M,847100.0,490000,0,uttar_pradesh,agra,2009,GEN,7942,619218,1.28,2444
4156,rajarampal,INC,0,Graduate Professional,48,M,4400000.0,838099,1,uttar_pradesh,akbarpur,2009,GEN,192549,637254,30.22,3482
4157,amarsingh,JPS,0,8th Pass,51,M,615000.0,0,0,uttar_pradesh,akbarpur,2009,GEN,1214,658840,0.18,10809
4158,anilshuklawarsi,BSP,2,Graduate,52,M,14442392.0,19764684,0,uttar_pradesh,akbarpur,2009,GEN,160506,637254,25.19,16651
