,Candidate,Party,CriminalCases,Education,Age,Gender,TotalAssets,Liabilities,Winner,State,Constituency,Year,Category,Votes,ValidVotes,VoteSharePercentage,PartyID
193,drmtcsuguna,TDP,0,Post Graduate,48,F,50279356.0,0,0,andhra_pradesh,peddapalli,2004,SC,309072,939450,32.9,8300
194,kamillajayarao,IND,1,12th Pass,38,M,,0,0,andhra_pradesh,peddapalli,2004,SC,8637,939450,0.92,10809
195,maddelaodelu,IND,0,Not Given,27,M,478000.0,60000,0,andhra_pradesh,peddapalli,2004,SC,8829,939450,0.94,10809
196,arunakumarvundavalli,INC,2,Graduate Professional,50,M,23431318.0,881017,1,andhra_pradesh,rajahmundry,2004,GEN,413927,816125,50.72,3482
197,duggireddydharmareddy,IND,0,Not Given,0,M,59500.0,0,0,andhra_pradesh,rajahmundry,2004,GEN,4630,816125,0.57,10809
198,kantipudisarvarayudu,BJP,0,Graduate,53,M,25211596.0,0,0,andhra_pradesh,rajahmundry,2004,GEN,265107,816125,32.48,1605
199,sbpbksatyanarayanarao,IND,0,Graduate,82,M,89712000.0,0,0,andhra_pradesh,rajahmundry,2004,GEN,99671,816125,12.21,10809
200,annayyagarisaiprathap,INC,0,12th Pass,59,M,9709190.0,1160909,1,andhra_pradesh,rajampet,2004,GEN,369797,691329,53.49,3482
201,ashokaraopeechara,TRS,0,12th Pass,47,M,488000.0,0,0,andhra_pradesh,rajampet,2004,GEN,11247,691329,1.63,8284
202,gunipatiramaiah,TDP,0,10th Pass,42,M,4239986.0,606000,0,andhra_pradesh,rajampet,2004,GEN,291712,691329,42.2,8300
203,hajimdazamshaik,IND,0,10th Pass,76,M,30000.0,37000,0,andhra_pradesh,rajampet,2004,GEN,11919,691329,1.72,10809
204,mukkanarasimhareddy,JP,0,5th Pass,43,M,4242000.0,0,0,andhra_pradesh,rajampet,2004,GEN,6654,691329,0.96,4406
205,manjankumaryadav,INC,0,12th Pass,39,M,4250700.0,810500,1,andhra_pradesh,secunderabad,2004,GEN,485710,973288,49.9,3482
206,abdussattarmujahed,Muslim League Kerala State Committee,0,Not Given,37,M,80000.0,0,0,andhra_pradesh,secunderabad,2004,GEN,3530,973288,0.36,5501
207,achantabapiraju,IND,0,Graduate,64,M,281447.0,0,0,andhra_pradesh,secunderabad,2004,GEN,1927,973288,0.2,10809
208,bandarudattatraya,BJP,0,Graduate,57,M,7363517.0,0,0,andhra_pradesh,secunderabad,2004,GEN,416952,973288,42.84,1605
209,hkjaiswal,IND,0,Not Given,62,M,,0,0,andhra_pradesh,secunderabad,2004,GEN,4788,973288,0.49,10809
210,humeraaziz,AIMIM,0,Graduate,34,F,381000.0,0,0,andhra_pradesh,secunderabad,2004,GEN,38394,973288,3.94,706
211,kailashchandra,IND,0,12th Pass,64,M,,0,0,andhra_pradesh,secunderabad,2004,GEN,828,973288,0.09,10809
212,mdpaulvedanth,BSP,0,Graduate,44,M,,0,0,andhra_pradesh,secunderabad,2004,GEN,7816,973288,0.8,16651
213,meghamurali,PPOI,0,Not Given,0,M,,0,0,andhra_pradesh,secunderabad,2004,GEN,1884,973288,0.19,6298
214,nchandrashekar,MCPI(S),0,10th Pass,47,M,,0,0,andhra_pradesh,secunderabad,2004,GEN,2978,973288,0.31,11590
215,padmyadagiri,IND,0,Not Given,0,M,,0,0,andhra_pradesh,secunderabad,2004,GEN,1253,973288,0.13,10809
216,seelamnarayana,IND,0,Post Graduate,40,M,2548000.0,3602500,0,andhra_pradesh,secunderabad,2004,GEN,3398,973288,0.35,10809
217,syednawazahmed,IND,0,10th Pass,42,M,,0,0,andhra_pradesh,secunderabad,2004,GEN,3830,973288,0.39,10809
218,sarveysathyanarayana,INC,0,Graduate Professional,49,M,1110000.0,480000,1,andhra_pradesh,siddipet,2004,SC,593879,1119814,53.03,3482
219,killikruparani,INC,0,Not Given,0,F,,0,1,andhra_pradesh,srikakulam,2004,GEN,330027,723774,45.6,3482
220,mylapallilakshmudu,BSP,1,Post Graduate,36,M,,0,0,andhra_pradesh,srikakulam,2004,GEN,13011,723774,1.8,16651
221,tamminenijaganmohanrao,IND,0,Graduate Professional,37,M,100543.0,0,0,andhra_pradesh,srikakulam,2004,GEN,4982,723774,0.69,10809
222,balashowryvallabhaneni,INC,0,Graduate,36,M,103238914.0,350000,1,andhra_pradesh,tenali,2004,GEN,366843,673462,54.47,3482
223,dilipraajadonepudi,BSP,0,Graduate,44,M,,0,0,andhra_pradesh,tenali,2004,SC,5694,673462,0.85,16651
224,duggiralarajaramkumar,IND,0,Post Graduate,53,M,1500000.0,0,0,andhra_pradesh,tenali,2004,GEN,1623,673462,0.24,10809
225,mandalisubrahmanyam,IND,0,Post Graduate,75,M,1560000.0,0,0,andhra_pradesh,tenali,2004,GEN,1153,673462,0.17,10809
226,narasimhareddytera,TRS,0,Post Graduate,42,M,25000.0,0,0,andhra_pradesh,tenali,2004,GEN,4183,673462,0.62,8284
227,ummareddyvenkateswarlu,TDP,0,Post Graduate,69,M,5975599.0,0,0,andhra_pradesh,tenali,2004,GEN,288287,673462,42.81,8300
228,venkateswarlupalla,IND,0,Not Given,62,M,848200.0,0,0,andhra_pradesh,tenali,2004,GEN,5679,673462,0.84,10809
229,chintamohan,INC,0,Graduate Professional,49,M,3982900.0,1325256,1,andhra_pradesh,tirupathi,2004,SC,510961,850787,60.06,3482
230,drnvenkataswamy,BJP,0,Post Graduate,72,M,7127164.0,0,0,andhra_pradesh,tirupathi,2004,SC,311633,850787,36.63,1605
231,kattamanchiprabhakar,IND,0,Post Graduate,35,M,70000.0,0,0,andhra_pradesh,tirupathi,2004,SC,11685,850787,1.37,10809
232,keswarrao,TRS,0,12th Pass,27,M,,0,0,andhra_pradesh,tirupathi,2004,SC,16508,850787,1.94,8284
233,apparaodamalapati,IND,0,10th Pass,60,M,4296000.0,0,1,andhra_pradesh,vijayawada,2004,GEN,549,945550,0.06,10809
234,aswiniduttchalasani,TDP,0,Others,53,M,26950458.0,5935000,0,andhra_pradesh,vijayawada,2004,GEN,405037,945550,42.84,8300
235,domakondaravikumar,IND,0,10th Pass,36,M,405000.0,0,0,andhra_pradesh,vijayawada,2004,SC,1005,945550,0.11,10809
236,donepudisrinivas,IND,0,Others,41,M,131000.0,0,0,andhra_pradesh,vijayawada,2004,GEN,482,945550,0.05,10809
237,gatlavenkatanarayanareddy,IND,0,Post Graduate,41,M,615000.0,0,0,andhra_pradesh,vijayawada,2004,GEN,493,945550,0.05,10809
238,gottumukkalasivaprasadaraju,IND,0,Post Graduate,42,M,16000.0,0,0,andhra_pradesh,vijayawada,2004,GEN,396,945550,0.04,10809
239,jakkatarakamallikarjunarao,IND,0,Graduate,37,M,45400.0,0,0,andhra_pradesh,vijayawada,2004,GEN,637,945550,0.07,10809
240,ramachandraraoj,TRS,0,Post Graduate,36,M,220000.0,0,0,andhra_pradesh,vijayawada,2004,GEN,1268,945550,0.13,8284
241,someswararaomadala,IND,0,Post Graduate,41,M,10000.0,0,0,andhra_pradesh,vijayawada,2004,GEN,3039,945550,0.32,10809
242,syedmoinuddin,IND,0,Post Graduate,60,M,1055000.0,0,0,andhra_pradesh,vijayawada,2004,GEN,1443,945550,0.15,10809
243,janardhanareddynedurumalli,INC,0,Graduate Professional,69,M,10916531.0,11212,1,andhra_pradesh,visakhapatnam,2004,GEN,524122,965740,54.27,3482
244,apparaogudivada,IND,0,Not Given,63,M,226200.0,0,0,andhra_pradesh,visakhapatnam,2004,GEN,1809,965740,0.19,10809
245,bharanikanaramarao,IND,0,Post Graduate,0,M,9912102.0,0,0,andhra_pradesh,visakhapatnam,2004,GEN,11002,965740,1.14,10809
246,drmvvsmurthy,TDP,0,Not Given,65,M,27339275.0,0,0,andhra_pradesh,visakhapatnam,2004,GEN,393551,965740,40.75,8300
247,kolaventisundararao,BSP,0,Graduate Professional,64,M,,0,0,andhra_pradesh,visakhapatnam,2004,GEN,16673,965740,1.73,16651
248,mamidisomunaidu,RJD,0,Not Given,67,M,,0,0,andhra_pradesh,visakhapatnam,2004,GEN,2018,965740,0.21,12103
249,satyanarayanamachiraju,IND,0,Graduate,60,M,7220000.0,0,0,andhra_pradesh,visakhapatnam,2004,GEN,5602,965740,0.58,10809
250,svbreddy,IND,0,Post Graduate,57,M,1662000.0,0,0,andhra_pradesh,visakhapatnam,2004,GEN,2358,965740,0.24,10809
251,vamsikiranb,PPOI,0,Not Given,28,M,10000.0,0,0,andhra_pradesh,visakhapatnam,2004,GEN,2920,965740,0.3,6298
252,bellaiahtejavath,IND,0,Not Given,52,M,,0,1,andhra_pradesh,warangal,2004,ST,5594,921872,0.61,10809
253,bodakuntivenkateshwarlu,TDP,0,Graduate,47,M,6933697.0,3926747,0,andhra_pradesh,warangal,2004,GEN,408339,921872,44.29,8300
254,gadejhansi,IND,0,Graduate,40,F,,0,0,andhra_pradesh,warangal,2004,GEN,9619,921872,1.04,10809
255,mamidalaelia,BSP,0,Post Graduate,59,M,3150000.0,0,0,andhra_pradesh,warangal,2004,GEN,14376,921872,1.56,16651
256,mumjalabikshapathi,IND,0,Graduate,29,M,,0,0,andhra_pradesh,warangal,2004,GEN,6930,921872,0.75,10809
257,tapirgao,BJP,0,Post Graduate,42,M,5516640.0,50000,1,arunachal_pradesh,arunachal_east,2004,ST,83335,163374,51.01,1605
258,matwangchimyang,IND,0,10th Pass,39,M,1760000.0,0,0,arunachal_pradesh,arunachal_east,2004,ST,16476,163374,10.08,10809
259,ogongtamuk,IND,0,8th Pass,47,M,1520000.0,0,0,arunachal_pradesh,arunachal_east,2004,ST,5251,163374,3.21,10809
260,onomtaknyo,IND,0,10th Pass,39,M,15000.0,0,0,arunachal_pradesh,arunachal_east,2004,ST,2962,163374,1.81,10809
261,tonypertin,IND,0,Graduate,36,M,11672964.0,0,0,arunachal_pradesh,arunachal_east,2004,ST,17009,163374,10.41,10809
262,wangcharajkumar,INC,0,12th Pass,37,M,5465000.0,0,0,arunachal_pradesh,arunachal_east,2004,ST,38341,163374,23.47,3482
263,khirenrijiju,BJP,0,Graduate,32,M,6511344.0,0,1,arunachal_pradesh,arunachal_west,2004,ST,123951,221554,55.95,1605
264,jodiktali,IND,0,Post Graduate,26,M,550729.0,0,0,arunachal_pradesh,arunachal_west,2004,ST,3133,221554,1.41,10809
265,kamenringu,Arunachal Congress,0,12th Pass,51,M,19487038.0,0,0,arunachal_pradesh,arunachal_west,2004,ST,76527,221554,34.54,8770
266,kardutaipodia,SP,0,12th Pass,54,M,8250000.0,0,0,arunachal_pradesh,arunachal_west,2004,ST,4901,221554,2.21,7425
267,kidoingo,SAP,0,Literate,33,M,770509.0,0,0,arunachal_pradesh,arunachal_west,2004,ST,4896,221554,2.21,7575
268,tadartaniang,AITC,0,10th Pass,51,M,117050000.0,0,0,arunachal_pradesh,arunachal_west,2004,ST,6241,221554,2.82,18228
269,tujobagra,IND,0,10th Pass,35,M,84761.0,0,0,arunachal_pradesh,arunachal_west,2004,ST,1905,221554,0.86,10809
270,birensinghengti,INC,0,Post Graduate,62,M,5389194.0,0,1,assam,autonomous_district,2004,ST,125937,401377,31.38,3482
271,chembergmomin,IND,0,10th Pass,39,M,50000.0,0,0,assam,autonomous_district,2004,ST,8003,401377,1.99,10809
272,drjayantarongpi,CPI(ML)(L),0,Post Graduate,50,F,5768428.0,0,0,assam,autonomous_district,2004,ST,74399,401377,18.54,2472
273,elwinteron,Autonomous State Demand Committee,0,Post Graduate,47,M,716926.0,0,0,assam,autonomous_district,2004,ST,101808,401377,25.36,994
274,harsingteron,SAP,0,Graduate,57,M,1595000.0,0,0,assam,autonomous_district,2004,ST,3178,401377,0.79,7575
275,ratanteron,BJP,0,Graduate,45,M,3246423.0,0,0,assam,autonomous_district,2004,ST,57584,401377,14.35,1605
276,sailendrahasnu,AGP,0,Graduate,50,M,1034829.0,0,0,assam,autonomous_district,2004,ST,3755,401377,0.94,978
277,sanmonikemprai,IND,0,12th Pass,35,M,59257.0,0,0,assam,autonomous_district,2004,ST,26713,401377,6.66,10809
278,afgolamosmani,INC,0,Graduate Professional,73,M,1005000.0,0,1,assam,barpeta,2004,GEN,266972,762681,35.0,3482
279,abdussalam,LJNSP,0,Not Given,38,M,160000.0,0,0,assam,barpeta,2004,GEN,5583,762681,0.73,5029
280,abdussamadahmed,UMFA,1,Doctorate,35,M,1040000.0,0,0,assam,barpeta,2004,GEN,53072,762681,6.96,13028
281,drtaraprasaddas,IND,0,12th Pass,53,M,24725263.0,6855406,0,assam,barpeta,2004,GEN,72583,762681,9.52,10809
282,jilanehoquelaskar,IND,0,10th Pass,39,M,60000.0,0,0,assam,barpeta,2004,GEN,2938,762681,0.39,10809
283,kumardeepakdas,AGP,0,Post Graduate,49,M,1183800.0,100000,0,assam,barpeta,2004,GEN,198847,762681,26.07,978
284,manoranjantalukdar,CPM,0,Graduate,47,M,311061.0,0,0,assam,barpeta,2004,GEN,48607,762681,6.37,14635
285,ranjitthakuria,BJP,0,Graduate,47,M,400000.0,0,0,assam,barpeta,2004,GEN,111058,762681,14.56,1605
286,syednururrohman,SP,0,12th Pass,60,M,1215000.0,0,0,assam,barpeta,2004,GEN,3021,762681,0.4,7425
287,anwarhussain,INC,0,Graduate Professional,58,M,558467.0,225000,1,assam,dhubri,2004,GEN,376588,863592,43.61,3482
288,afzalurrahman,AGP,0,Graduate,59,M,3328400.0,523000,0,assam,dhubri,2004,GEN,259966,863592,30.1,978
289,drjoyasreegoswamimahanta,IND,0,Doctorate,43,F,15269365.0,0,0,assam,dhubri,2004,GEN,22311,863592,2.58,10809
290,drmotiurrahmanmondal,IND,0,Doctorate,54,M,1951136.0,0,0,assam,dhubri,2004,GEN,47230,863592,5.47,10809
291,gandhinath,IND,0,Graduate,32,M,131000.0,0,0,assam,dhubri,2004,GEN,4686,863592,0.54,10809
292,jabeenborbhuyan,BJP,0,12th Pass,45,F,1481689.0,0,0,assam,dhubri,2004,GEN,90215,863592,10.45,1605
293,listirabha,IND,0,Post Graduate,58,M,330408.0,0,0,assam,dhubri,2004,ST,23835,863592,2.76,10809
294,minharalimandal,IND,0,Post Graduate,56,M,656500.0,42844,0,assam,dhubri,2004,GEN,7562,863592,0.88,10809
295,mohoruddinmondal,Muslim League Kerala State Committee,0,Post Graduate,35,M,110000.0,0,0,assam,dhubri,2004,GEN,3533,863592,0.41,5501
296,radhaballavadhikary,IND,0,Graduate,63,M,860388.0,0,0,assam,dhubri,2004,GEN,12572,863592,1.46,10809
297,shajahansheikh,IND,0,Others,34,M,21500.0,0,0,assam,dhubri,2004,GEN,15094,863592,1.75,10809
298,sarbanandasonowal,AGP,0,Graduate Professional,42,M,2038397.0,758854,1,assam,dibrugarh,2004,ST,220944,631240,35.0,978
299,amritborgohain,IND,0,Post Graduate,47,M,1480000.0,0,0,assam,dibrugarh,2004,GEN,6251,631240,0.99,10809
300,badhramrajgarh,IND,0,Not Given,65,M,35000.0,0,0,assam,dibrugarh,2004,GEN,15894,631240,2.52,10809
301,kamakhayatasa,BJP,0,Post Graduate,29,M,448000.0,0,0,assam,dibrugarh,2004,GEN,202390,631240,32.06,1605
302,pabansinghghatowar,INC,0,Graduate,57,M,5991408.0,0,0,assam,dibrugarh,2004,GEN,170589,631240,27.02,3482
303,subhassen,CPI(ML)(L),0,12th Pass,52,M,1672000.0,247064,0,assam,dibrugarh,2004,GEN,9843,631240,1.56,2472
304,titusbhengra,SAP,0,Not Given,43,M,6500.0,0,0,assam,dibrugarh,2004,GEN,5329,631240,0.84,7575
305,kiripchaliha,INC,0,Post Graduate,49,M,9202689.0,205430,1,assam,gauhati,2004,GEN,353250,881775,40.06,3482
306,bhabaniboro,IND,0,12th Pass,33,F,2269604.0,0,0,assam,gauhati,2004,ST,2554,881775,0.29,10809
307,bhrigukumarphukan,AGP,0,Post Graduate,47,M,3189300.0,640000,0,assam,gauhati,2004,GEN,180856,881775,20.51,978
308,bhubaneswarbarman,SP,0,8th Pass,80,M,420000.0,0,0,assam,gauhati,2004,GEN,2466,881775,0.28,7425
309,bhupenhazarika,BJP,0,Doctorate,78,M,4393756.0,1913212,0,assam,gauhati,2004,SC,292099,881775,33.13,1605
310,devendutta,TNGP,0,Graduate,60,M,2316500.0,77416,0,assam,gauhati,2004,GEN,14933,881775,1.69,12994
311,dhwajenbrahma,IND,0,Graduate,61,M,1361774.0,0,0,assam,gauhati,2004,ST,2586,881775,0.29,10809
312,kazinekibahmed,IND,0,Graduate,46,M,850962.0,0,0,assam,gauhati,2004,GEN,3089,881775,0.35,10809
313,nipondholua,SAP,0,Post Graduate,33,M,45000.0,0,0,assam,gauhati,2004,SC,2299,881775,0.26,7575
314,rajatchandrarabha,IND,0,Post Graduate,44,M,165104.0,0,0,assam,gauhati,2004,ST,14489,881775,1.64,10809
315,sumitradas,IND,0,10th Pass,35,F,76000.0,0,0,assam,gauhati,2004,GEN,11240,881775,1.27,10809
316,umeshchandradas,IND,0,Not Given,67,M,733800.0,0,0,assam,gauhati,2004,SC,1914,881775,0.22,10809
317,bijoykrishnahandique,INC,0,Post Graduate,69,M,1356192.0,0,1,assam,jorhat,2004,GEN,223624,666835,33.54,3482
318,dayanandaborgohain,BJP,0,Doctorate,54,M,1510000.0,90000,0,assam,jorhat,2004,GEN,149820,666835,22.47,1605
319,drupadborgohain,CPI,0,Graduate,63,M,546000.0,0,0,assam,jorhat,2004,GEN,172332,666835,25.84,2444
320,dulalchandrabaruah,AGP,0,Graduate,69,M,573068.0,0,0,assam,jorhat,2004,GEN,93353,666835,14.0,978
321,joyrammout,SAP,0,10th Pass,36,M,341739.0,0,0,assam,jorhat,2004,GEN,11015,666835,1.65,7575
322,rajkumardowara,RCPI(R),0,Graduate,39,M,600000.0,240254,0,assam,jorhat,2004,GEN,16691,666835,2.5,6897
323,dipgogoi,INC,0,Graduate,54,M,342751.0,0,1,assam,kaliabor,2004,GEN,301893,763083,39.56,3482
324,anilchoudhury,LJNSP,0,10th Pass,46,M,255020.0,0,0,assam,kaliabor,2004,GEN,18966,763083,2.49,5029
325,ataurrahman,SAP,0,10th Pass,55,M,70000.0,0,0,assam,kaliabor,2004,,12328,862871,1.43,10809
326,bikashtanti,IND,0,Post Graduate,30,M,61000.0,0,0,assam,kaliabor,2004,GEN,10012,763083,1.31,10809
327,binodgogoi,IND,0,Graduate,32,M,20000.0,0,0,assam,kaliabor,2004,GEN,20280,763083,2.66,10809
328,dimbeswarbora,SP,0,Graduate,42,M,1196000.0,0,0,assam,kaliabor,2004,GEN,3781,763083,0.5,7425
329,jitengogoi,IND,0,Literate,41,M,9294602.0,299000,0,assam,kaliabor,2004,GEN,30810,763083,4.04,10809
330,jitusarmah,IND,0,10th Pass,36,M,565000.0,0,0,assam,kaliabor,2004,GEN,4141,763083,0.54,10809
331,jurenrajkhowa,IND,0,Graduate,58,M,658345.0,0,0,assam,kaliabor,2004,GEN,4947,763083,0.65,10809
332,keshabmahanta,AGP,0,Post Graduate,43,M,3976021.0,0,0,assam,kaliabor,2004,GEN,234695,763083,30.76,978
333,rashidulhaque,JD(U),3,10th Pass,72,M,1128000.0,0,0,assam,kaliabor,2004,GEN,125966,763083,16.51,11002
334,lalitmohansuklabaidya,INC,0,Post Graduate,62,M,4197600.0,240000,1,assam,karimganj,2004,SC,321059,671491,47.81,3482
335,babulramdas,IND,0,Not Given,37,M,65000.0,0,0,assam,karimganj,2004,SC,3926,671491,0.58,10809
336,babulroy,IND,0,Not Given,27,M,115000.0,0,0,assam,karimganj,2004,SC,1960,671491,0.29,10809
337,lukendraroy,IND,0,Not Given,28,M,75000.0,0,0,assam,karimganj,2004,SC,2386,671491,0.36,10809
338,nepalchandradas,AGP,0,Literate,64,M,785894.0,0,0,assam,karimganj,2004,SC,106546,671491,15.87,978
339,parimalsuklabaidya,BJP,0,Graduate,45,M,637272.0,250000,0,assam,karimganj,2004,SC,229111,671491,34.12,1605
340,radhakantatanty,IND,0,Post Graduate,62,M,,0,0,assam,karimganj,2004,SC,2862,671491,0.43,10809
341,sushilkumardas,IND,0,Not Given,33,M,80000.0,0,0,assam,karimganj,2004,SC,3641,671491,0.54,10809
342,sansumakhunggurbwiswmuthiary,IND,0,Graduate,42,M,1694686.0,0,1,assam,kokrajhar,2004,ST,689620,966987,71.32,10809
343,derhagramochahary,INC,0,12th Pass,51,M,70738.0,328192,0,assam,kokrajhar,2004,ST,61425,966987,6.35,3482
344,rajendramushahary,IND,1,12th Pass,48,M,912000.0,379450,0,assam,kokrajhar,2004,ST,10451,966987,1.08,10809
345,sabdaramrabha,IND,0,Not Given,34,M,119000.0,0,0,assam,kokrajhar,2004,ST,205491,966987,21.25,10809
346,drarunkumarsarmah,AGP,0,Not Given,47,M,1467028.0,0,1,assam,lakhimpur,2004,GEN,300865,800020,37.61,978
347,bijunarah,IND,0,Graduate,31,M,390000.0,0,0,assam,lakhimpur,2004,ST,4456,800020,0.56,10809
348,ghanashyambhattarai,IND,0,10th Pass,45,M,51000.0,0,0,assam,lakhimpur,2004,GEN,2886,800020,0.36,10809
349,hekjelwood,IND,0,12th Pass,47,M,111000.0,0,0,assam,lakhimpur,2004,GEN,19710,800020,2.46,10809
350,isakkorkoria,IND,0,5th Pass,38,M,35000.0,0,0,assam,lakhimpur,2004,GEN,2765,800020,0.35,10809
351,padmeswarphukan,SAP,0,10th Pass,46,M,670000.0,0,0,assam,lakhimpur,2004,GEN,7888,800020,0.99,7575
352,puspagogoi,RSP,0,Doctorate,57,M,825000.0,0,0,assam,lakhimpur,2004,GEN,11757,800020,1.47,12053
353,rabindeka,IND,0,Graduate,54,M,200000.0,0,0,assam,lakhimpur,2004,SC,4905,800020,0.61,10809
354,raneenarah,INC,0,Graduate,40,F,5556439.0,0,0,assam,lakhimpur,2004,GEN,272717,800020,34.09,3482
355,sunmonidas,LJNSP,0,Post Graduate,34,M,,0,0,assam,lakhimpur,2004,SC,2948,800020,0.37,5029
356,udayshankarhazarika,BJP,0,Graduate,41,M,6105400.0,143298,0,assam,lakhimpur,2004,GEN,169123,800020,21.14,1605
357,narayanchandraborkataky,BJP,0,Graduate,60,M,5595818.0,301647,1,assam,mangaldoi,2004,GEN,345863,848938,40.74,1605
358,apurbabhattacharjee,AGP,0,Post Graduate,40,M,177889.0,0,0,assam,mangaldoi,2004,GEN,146098,848938,17.21,978
359,aroonbaruah,IND,0,Graduate,55,M,255273.0,0,0,assam,mangaldoi,2004,GEN,8209,848938,0.97,10809
360,bhupendranathkakati,IND,0,Post Graduate,57,M,921554.0,59691,0,assam,mangaldoi,2004,GEN,15046,848938,1.77,10809
361,madhabrajbangshi,INC,1,Post Graduate,48,M,1736457.0,529000,0,assam,mangaldoi,2004,GEN,315997,848938,37.22,3482
362,shahedabegum,SAP,0,10th Pass,40,F,20000.0,0,0,assam,mangaldoi,2004,GEN,10863,848938,1.28,7575
363,tridippatisingha,IND,0,12th Pass,37,M,50000.0,0,0,assam,mangaldoi,2004,GEN,6862,848938,0.81,10809
364,rajengohain,BJP,0,Graduate Professional,51,M,3679236.0,336600,1,assam,nowgong,2004,GEN,342704,786069,43.6,1605
365,bhupenchandramudoi,RPI,0,12th Pass,50,M,843690.0,0,0,assam,nowgong,2004,GEN,10599,786069,1.35,6911
366,birenchandradas,SAP,0,8th Pass,48,M,310000.0,0,0,assam,nowgong,2004,GEN,5616,786069,0.71,7575
367,bisnuprasad,INC,0,Post Graduate,60,M,13199000.0,74095,0,assam,nowgong,2004,GEN,311292,786069,39.6,3482
368,dhrubakumarsaikia,AGP,0,Post Graduate,58,M,1866432.0,190382,0,assam,nowgong,2004,GEN,104273,786069,13.27,978
369,hajiabdurrouf,UMFA,0,10th Pass,59,M,1708000.0,3000,0,assam,nowgong,2004,GEN,11585,786069,1.47,13028
370,sontoshmohandev,INC,0,Graduate,70,M,12356601.0,170759,1,assam,silchar,2004,GEN,246215,608233,40.48,3482
371,aloksen,SAP,0,Graduate,33,M,91349.0,0,0,assam,silchar,2004,GEN,4517,608233,0.74,7575
372,anwarhussainlaskar,SP,2,8th Pass,42,M,3874712.0,0,0,assam,silchar,2004,GEN,99820,608233,16.41,7425
373,ashutoshdas,IND,0,Literate,42,M,76000.0,0,0,assam,silchar,2004,SC,1673,608233,0.28,10809
374,benubhusonnath,IND,0,8th Pass,51,M,48000.0,0,0,assam,silchar,2004,GEN,1720,608233,0.28,10809
375,kabindrapurkyastha,BJP,0,Post Graduate,73,M,4194019.0,239231,0,assam,silchar,2004,GEN,224895,608233,36.98,1605
376,kantimoydeb,IND,0,Graduate,55,M,99500.0,0,0,assam,silchar,2004,GEN,1530,608233,0.25,10809
377,kshitindrasarkar,IND,0,5th Pass,35,M,35000.0,0,0,assam,silchar,2004,SC,1434,608233,0.24,10809
378,manoranjandas,IND,0,8th Pass,47,M,219000.0,0,0,assam,silchar,2004,SC,1419,608233,0.23,10809
379,noorulhuda,CPM,0,Post Graduate,74,M,1320000.0,0,0,assam,silchar,2004,GEN,20020,608233,3.29,14635
380,samarendraghosh,IND,0,Post Graduate,61,M,2455000.0,303120,0,assam,silchar,2004,GEN,4990,608233,0.82,10809
381,monikumarsubba,INC,0,8th Pass,54,M,186443565.0,0,1,assam,tezpur,2004,GEN,289847,719768,40.27,3482
382,dipentanti,IND,0,Graduate,49,M,325000.0,0,0,assam,tezpur,2004,GEN,21262,719768,2.95,10809
383,ghisalalagarwalla,BJP,12,12th Pass,63,M,18112938.0,13671007,0,assam,tezpur,2004,GEN,164662,719768,22.88,1605
384,padmahazarika,AGP,1,Literate,41,M,4025354.0,321477,0,assam,tezpur,2004,GEN,219402,719768,30.48,978
385,rubulsarma,CPI(ML)(L),0,Graduate,49,M,69783.0,0,0,assam,tezpur,2004,GEN,24595,719768,3.42,2472
386,sukdeopaswan,BJP,1,10th Pass,51,M,5934736.0,571481,1,bihar,araria,2004,SC,216677,652439,33.21,1605
387,arunkumarrajak,IJP,0,Graduate,36,M,3395000.0,0,0,bihar,araria,2004,SC,7905,652439,1.21,3430
388,dayachandkataria,IND,1,12th Pass,37,M,2176167.0,93810,0,bihar,araria,2004,SC,6260,652439,0.96,10809
389,jagdeoram,SAP,0,Graduate,47,M,30000.0,0,0,bihar,araria,2004,SC,2938,652439,0.45,7575
390,lalupaswan,IND,0,10th Pass,64,M,1100000.0,200000,0,bihar,araria,2004,SC,4661,652439,0.71,10809
391,nandlalpaswan,IND,0,Literate,42,M,30000.0,0,0,bihar,araria,2004,SC,8033,652439,1.23,10809
392,narayankumarram,BSP,0,10th Pass,43,M,355000.0,0,0,bihar,araria,2004,SC,17316,652439,2.65,16651
393,omprakashpaswan,AD,0,Not Given,25,M,15000.0,9000,0,bihar,araria,2004,SC,3367,652439,0.52,954
394,pushpanandrishideo,IND,0,Graduate,36,M,945000.0,0,0,bihar,araria,2004,SC,6094,652439,0.93,10809
395,rajdharpaswan,SHS,0,8th Pass,39,M,560700.0,8000,0,bihar,araria,2004,SC,4807,652439,0.74,18691
396,ramjidasrishideo,SP,0,12th Pass,46,M,1294500.0,350356,0,bihar,araria,2004,SC,188933,652439,28.96,7425
