,Candidate,Party,CriminalCases,Education,Age,Gender,TotalAssets,Liabilities,Winner,State,Constituency,Year,Category,Votes,ValidVotes,VoteSharePercentage,PartyID
181,entazali,Lok Bharati,0,8th Pass,51,M,1200000.0,0,0,assam,barpeta,2014,GEN,1937,1205863,0.16,4941
182,gautamkumarsarma,IND,0,Post Graduate,51,M,5276151.0,600000,0,assam,barpeta,2014,GEN,1859,1205863,0.15,10809
183,ismailhussain,INC,0,Post Graduate,60,M,18415063.0,0,0,assam,barpeta,2014,GEN,277802,1205863,23.04,3482
184,kamaluddin,IND,0,Literate,66,M,152836.0,0,0,assam,barpeta,2014,GEN,4316,1250845,0.35,10809
185,khurshidaanowarabegum,SUCI(C),0,Post Graduate,62,F,4918640.0,369608,0,assam,barpeta,2014,GEN,5710,1205863,0.47,8082
186,phanibhusanchoudhury,AGP,0,Graduate,62,M,9374499.0,67240,0,assam,barpeta,2014,GEN,73733,1205863,6.11,978
187,samsulhoque,IND,0,8th Pass,53,M,732000.0,0,0,assam,barpeta,2014,GEN,24444,1205863,2.03,10809
188,badruddinajmal,AIUDF,1,Post Graduate,50,M,432748134.0,0,1,assam,dhubri,2014,GEN,592569,1369624,43.27,795
189,alihussain,IND,0,Graduate,36,M,114136.0,0,0,assam,dhubri,2014,GEN,23816,1369624,1.74,10809
190,anowarhussain,AGP,0,Graduate,45,M,828710.0,0,0,assam,dhubri,2014,GEN,9897,1369624,0.72,978
191,azmalhussain,AAP,0,12th Pass,53,M,14635426.0,0,0,assam,dhubri,2014,GEN,4468,1369624,0.33,13
192,kashemaliakonda,IND,0,12th Pass,30,M,7590000.0,2150000,0,assam,dhubri,2014,GEN,2785,1369624,0.2,10809
193,kasiruddinsk,IUML,0,12th Pass,63,M,2746500.0,16000,0,assam,dhubri,2014,GEN,1455,1369624,0.11,3952
194,moharuddinmondal,IND,0,Graduate Professional,44,M,4332581.0,9000,0,assam,dhubri,2014,GEN,40208,1369624,2.94,10809
195,mohendrachandraroy,IND,0,8th Pass,43,M,161205.0,0,0,assam,dhubri,2014,GEN,4607,1369624,0.34,10809
196,monirulhussain,IND,0,12th Pass,30,M,453385.0,0,0,assam,dhubri,2014,GEN,2723,1369624,0.2,10809
197,ramekbalshahani,IND,0,5th Pass,62,M,2755078.0,0,0,assam,dhubri,2014,GEN,2375,1369624,0.17,10809
198,rameshwarteli,BJP,0,10th Pass,43,M,977943.0,0,1,assam,dibrugarh,2014,GEN,494364,890968,55.49,1605
199,anupphukon,AGP,0,Post Graduate,56,M,4737100.0,3549764,0,assam,dibrugarh,2014,GEN,45710,890968,5.13,978
200,chenirammoran,AIFB,0,10th Pass,48,M,824337.0,0,0,assam,dibrugarh,2014,GEN,7112,890968,0.8,3040
201,navajyotikalita,AITC,0,10th Pass,36,M,25004000.0,32650000,0,assam,dibrugarh,2014,GEN,8582,890968,0.96,18228
202,pabansinghghatowar,INC,0,Graduate,62,M,49229437.0,2547986,0,assam,dibrugarh,2014,GEN,309017,890968,34.68,3482
203,ajadali,IND,0,Others,43,M,1271997.0,536237,0,assam,gauhati,2014,GEN,2385,1511729,0.16,10809
204,anilbhagawati,IND,2,Doctorate,40,M,4619004.0,229300,0,assam,gauhati,2014,GEN,5782,1511729,0.38,10809
205,bandanabarmanbaruah,SP,0,Graduate,30,F,2087486.0,0,0,assam,gauhati,2014,GEN,3240,1511729,0.21,7425
206,benedictalokareng,IND,1,10th Pass,68,M,565000.0,20000,0,assam,gauhati,2014,ST,12432,1511729,0.82,10809
207,birendraprasadbaishya,AGP,0,Post Graduate,57,M,15564483.0,1790999,0,assam,gauhati,2014,GEN,86546,1511729,5.72,978
208,gopibaruah,Lok Bharati,0,8th Pass,44,M,670004.0,0,0,assam,gauhati,2014,GEN,2411,1511729,0.16,4941
209,gopinathdas,AIUDF,0,Graduate,53,M,11382580.0,0,0,assam,gauhati,2014,SC,137254,1511729,9.08,795
210,kazinekibahmed,Regional Democratic Secular Congress,0,Graduate,55,M,16650020.0,0,0,assam,gauhati,2014,GEN,6636,1511729,0.44,16464
211,khargeswardas,IND,0,8th Pass,43,M,550800.0,0,0,assam,gauhati,2014,SC,2532,1511729,0.17,10809
212,mdzakirhussain,IND,0,12th Pass,47,M,1823905.0,0,0,assam,gauhati,2014,GEN,2275,1511729,0.15,10809
213,pradipkalita,IND,0,12th Pass,45,M,3600000.0,0,0,assam,gauhati,2014,GEN,7345,1511729,0.49,10809
214,pranjalbordoloy,AAP,0,Graduate,43,M,8726568.0,7111191,0,assam,gauhati,2014,GEN,4809,1511729,0.32,13
215,kamakhyaprasadtasa,BJP,0,Post Graduate,38,M,1694785.0,0,1,assam,jorhat,2014,GEN,456420,931336,49.01,1605
216,bijoykrishnahandique,INC,0,Post Graduate,82,M,43378685.0,0,0,assam,jorhat,2014,GEN,354000,931336,38.01,3482
217,drupadborgohain,CPI,0,Graduate,68,M,1479690.0,0,0,assam,jorhat,2014,GEN,28930,931336,3.11,2444
218,guninbasumatari,SP,0,Graduate Professional,62,M,10322068.0,217200,0,assam,jorhat,2014,ST,5754,931336,0.62,7425
219,horenborgohain,AIFB,0,Post Graduate,37,M,3260000.0,800,0,assam,jorhat,2014,GEN,3472,931336,0.37,3040
220,manoromgogoi,AAP,0,Post Graduate,44,M,6659665.0,1647593,0,assam,jorhat,2014,GEN,3659,931336,0.39,13
221,nasirahmed,AIUDF,0,Graduate,52,M,1830000.0,0,0,assam,jorhat,2014,GEN,7331,931336,0.79,795
222,prodiphazarika,AGP,0,Post Graduate,61,M,6989852.0,650000,0,assam,jorhat,2014,GEN,46626,931336,5.01,978
223,rajkumardowarah,IND,0,Graduate,43,M,487600.0,0,0,assam,jorhat,2014,GEN,4737,931336,0.51,10809
224,ribulayagogoi,AITC,0,10th Pass,32,F,1383171.0,0,0,assam,jorhat,2014,GEN,5759,931336,0.62,18228
225,gouravgogoi,INC,0,Post Graduate,31,M,5473199.0,1042133,1,assam,kaliabor,2014,GEN,443315,1166490,38.0,3482
226,arupkumarmahanta,CPI(ML)L,0,Graduate,43,M,458613.0,0,0,assam,kaliabor,2014,GEN,5433,1166490,0.47,9890
227,binodgogoi,IND,0,Graduate,43,M,3600000.0,0,0,assam,kaliabor,2014,GEN,9583,1166490,0.82,10809
228,jintigogoi,AAP,0,Graduate,39,F,42000.0,0,0,assam,kaliabor,2014,GEN,2584,1166490,0.22,13
229,jitengogoi,IND,1,8th Pass,52,M,14407099.0,2700000,0,assam,kaliabor,2014,GEN,8271,1166490,0.71,10809
230,mithualkumar,AIFB,0,8th Pass,41,M,1630000.0,0,0,assam,kaliabor,2014,GEN,2966,1166490,0.25,3040
231,mrinalkumarsaikia,BJP,0,Post Graduate,46,M,3360000.0,50000,0,assam,kaliabor,2014,GEN,349441,1166490,29.96,1605
232,rahmatullah,IND,0,Graduate Professional,30,M,255300.0,0,0,assam,kaliabor,2014,GEN,4985,1166490,0.43,10809
233,sahabaahmed,IND,0,Graduate Professional,39,F,10104000.0,0,0,assam,kaliabor,2014,GEN,2411,1166490,0.21,10809
234,samsulalam,AITC,0,Graduate,32,M,605000.0,0,0,assam,kaliabor,2014,GEN,6538,1166490,0.56,18228
235,radheshyambiswas,AIUDF,0,12th Pass,59,M,7068281.0,0,1,assam,karimganj,2014,SC,362866,886920,40.91,795
236,goutammalakar,IND,0,8th Pass,30,M,242000.0,0,0,assam,karimganj,2014,SC,2447,886920,0.28,10809
237,krishnadas,BJP,0,12th Pass,45,M,2794334.0,0,0,assam,karimganj,2014,SC,260772,886920,29.4,1605
238,lalitmohonsuklabaidya,INC,2,Post Graduate,72,M,11328972.0,0,0,assam,karimganj,2014,SC,226562,886920,25.54,3482
239,pintumalakar,IND,0,12th Pass,43,M,440000.0,0,0,assam,karimganj,2014,SC,1664,886920,0.19,10809
240,pradipsuklabaidya,IND,0,8th Pass,35,M,299847.0,0,0,assam,karimganj,2014,SC,2392,886920,0.27,10809
241,rabindranathchoudhury,AGP,0,Graduate Professional,74,M,15546810.0,0,0,assam,karimganj,2014,SC,5556,886920,0.63,978
242,rinkumalakar,SP,0,8th Pass,39,M,533500.0,13000,0,assam,karimganj,2014,SC,2275,886920,0.26,7425
243,sabujdas,IND,0,10th Pass,39,M,332000.0,0,0,assam,karimganj,2014,SC,1974,886920,0.22,10809
244,sajalendumalakar,IND,0,10th Pass,39,M,417000.0,0,0,assam,karimganj,2014,SC,2465,886920,0.28,10809
245,sanjitkumardas,IND,0,10th Pass,39,M,640607.0,0,0,assam,karimganj,2014,SC,1880,886920,0.21,10809
246,nabakumarsarania,IND,3,12th Pass,45,M,2155559.0,0,1,assam,kokrajhar,2014,ST,634428,1223869,51.84,10809
247,chandanbrahma,BPF,0,Graduate,44,M,61378388.0,26772159,0,assam,kokrajhar,2014,ST,243759,1223869,19.92,9451
248,ranjitshekharmooshahary,AITC,0,Graduate,68,M,31461513.0,0,0,assam,kokrajhar,2014,ST,17537,1223869,1.43,18228
249,sabdaramrabha,IND,0,Graduate Professional,45,M,3607000.0,0,0,assam,kokrajhar,2014,ST,20074,1223869,1.64,10809
250,sansumakhunggurbwiswmuthiary,IND,0,Graduate,53,M,21117979.0,571917,0,assam,kokrajhar,2014,ST,11239,1223869,0.92,10809
251,sarbanandasonowal,BJP,0,Graduate Professional,52,M,14497515.0,0,1,assam,lakhimpur,2014,ST,612543,1111975,55.09,1605
252,davidhoro,IND,0,10th Pass,36,M,94000.0,0,0,assam,lakhimpur,2014,GEN,5903,1111975,0.53,10809
253,dheborgohainboruah,AITC,0,Graduate Professional,57,M,7878597.0,0,0,assam,lakhimpur,2014,GEN,9095,1111975,0.82,18228
254,hariprasaddihingia,AGP,2,10th Pass,44,M,80659606.0,1997168,0,assam,lakhimpur,2014,GEN,81753,1111975,7.35,978
255,hemkantamiri,SUCI(C),0,Graduate Professional,32,M,69500.0,0,0,assam,lakhimpur,2014,SC,1590,85543,1.86,8082
256,hrishikeshbaruah,IND,0,Post Graduate,27,M,9000.0,0,0,assam,lakhimpur,2014,GEN,6013,1111975,0.54,10809
257,keshabgogoi,IND,0,Graduate,45,M,858000.0,0,0,assam,lakhimpur,2014,GEN,2752,1111975,0.25,10809
258,khairulislam,IND,0,10th Pass,38,M,413129.0,0,0,assam,lakhimpur,2014,GEN,4119,1111975,0.37,10809
259,mamunimdadulhaquechawdhury,AIUDF,0,Post Graduate,34,M,567483.0,0,0,assam,lakhimpur,2014,GEN,37343,1111975,3.36,795
260,raneenarah,INC,0,Graduate,50,F,88519819.0,1118242,0,assam,lakhimpur,2014,GEN,320405,1111975,28.81,3482
261,ranjitsinghgorh,IND,0,Graduate,45,M,4611700.0,0,0,assam,lakhimpur,2014,GEN,6335,1111975,0.57,10809
262,ramendeka,BJP,0,Graduate,59,M,14782357.0,5400953,1,assam,mangaldoi,2014,GEN,486357,1233237,39.44,1605
263,aroonbarooa,Regional Democratic Secular Congress,0,Post Graduate,58,M,732083.0,0,0,assam,mangaldoi,2014,GEN,4164,1233237,0.34,16464
264,debakumarbarman,AITC,0,Others,42,M,15202790.0,948237,0,assam,mangaldoi,2014,GEN,8341,1233237,0.68,18228
265,kiripchaliha,INC,0,Post Graduate,59,M,25799434.0,0,0,assam,mangaldoi,2014,GEN,463473,1233237,37.58,3482
266,madhabrajbangshi,AGP,0,Graduate Professional,58,M,6779962.0,5480000,0,assam,mangaldoi,2014,GEN,66467,1233237,5.39,978
267,namratasarma,AAP,0,Post Graduate,34,F,219905.0,0,0,assam,mangaldoi,2014,GEN,3424,1233237,0.28,13
268,pareshbaishya,AIUDF,2,Graduate,43,M,459875.0,0,0,assam,mangaldoi,2014,SC,74710,1233237,6.06,795
269,ratulkumarchoudhury,SP,1,Graduate,47,M,780000.0,80000,0,assam,mangaldoi,2014,GEN,3658,1233237,0.3,7425
270,sahadevdas,BPF,0,Post Graduate,49,M,1036784.0,0,0,assam,mangaldoi,2014,GEN,86347,1233237,7.0,9451
271,sahnurali,IND,0,10th Pass,53,M,2001874.0,215000,0,assam,mangaldoi,2014,GEN,5531,1233237,0.45,10809
272,shachindranathbrahma,IND,0,10th Pass,60,M,41000.0,0,0,assam,mangaldoi,2014,ST,12443,1233237,1.01,10809
273,rajengohain,BJP,1,Graduate Professional,63,M,24736544.0,5328287,1,assam,nowgong,2014,GEN,494146,1230074,40.17,1605
274,dipakkumarborah,AITC,0,Post Graduate,50,M,627023.0,0,0,assam,nowgong,2014,GEN,6835,1230074,0.56,18228
275,dradityalangthasa,AIUDF,0,Doctorate,48,M,5644731.0,301684,0,assam,nowgong,2014,ST,314012,1230074,25.53,795
276,farukhazarika,IND,0,5th Pass,42,M,2408443.0,700000,0,assam,nowgong,2014,GEN,11325,1230074,0.92,10809
277,jonjonalibaruah,INC,0,Graduate,55,F,41306996.0,9937766,0,assam,nowgong,2014,GEN,350587,1230074,28.5,3482
278,rafiqulislam,AIFB,0,8th Pass,26,M,390000.0,0,0,assam,nowgong,2014,GEN,2783,1230074,0.23,3040
279,selimasultana,IND,0,10th Pass,28,F,677952.0,18404,0,assam,nowgong,2014,GEN,6462,1230074,0.53,10809
280,abdulmannanbarbhuiya,AAP,0,Graduate,56,M,1042000.0,900000,0,assam,silchar,2014,GEN,3118,799830,0.39,13
281,arunangshubhattacharjee,SUCI(C),0,Post Graduate,55,M,873605.0,666567,0,assam,silchar,2014,GEN,8595,799830,1.07,8082
282,bijoykrishnanath,AGP,0,Graduate,70,M,11038641.0,0,0,assam,silchar,2014,GEN,7679,799830,0.96,978
283,jayantamallick,IND,1,Graduate,44,M,777174.0,43000,0,assam,silchar,2014,SC,1605,799830,0.2,10809
284,kabindrapurkayastha,BJP,0,Post Graduate,82,M,6236945.0,130502,0,assam,silchar,2014,GEN,301210,799830,37.66,1605
285,kamaldas,IND,0,5th Pass,39,M,900802.0,0,0,assam,silchar,2014,SC,2170,799830,0.27,10809
286,kutubahmedmazumder,AIUDF,0,Graduate,74,M,1249603.0,190679,0,assam,silchar,2014,GEN,85530,799830,10.69,795
287,madhusudhandas,IND,0,12th Pass,48,M,72053.0,0,0,assam,silchar,2014,SC,3151,799830,0.39,10809
288,nilumandol,SHS,0,8th Pass,38,M,283000.0,0,0,assam,silchar,2014,SC,1922,799830,0.24,18691
289,nirupammandal,IND,0,Graduate Professional,31,M,25500.0,0,0,assam,silchar,2014,SC,2462,799830,0.31,10809
290,rashidahmedlaskar,SP,0,12th Pass,28,M,785000.0,0,0,assam,silchar,2014,GEN,3347,799830,0.42,7425
291,rejamondalibarbhuiya,CPI(M),0,Graduate Professional,52,M,1164212.0,0,0,assam,silchar,2014,GEN,12460,799830,1.56,14635
292,ramprasadsarmah,BJP,0,Graduate Professional,58,M,6655300.0,0,1,assam,tezpur,2014,GEN,446511,980688,45.53,1605
293,bhupenkumarborah,INC,0,Post Graduate,43,M,26084515.0,3350225,0,assam,tezpur,2014,GEN,360491,980688,36.76,3482
294,eliaskujur,IND,0,Graduate Professional,42,M,502074.0,0,0,assam,tezpur,2014,GEN,5207,980688,0.53,10809
295,gopichandshahabadi,AITC,0,Graduate,69,M,20624119.0,3437403,0,assam,tezpur,2014,GEN,8712,980688,0.89,18228
296,josephtoppo,AGP,0,10th Pass,65,M,3289490.0,22904,0,assam,tezpur,2014,GEN,40489,980688,4.13,978
297,khemrajchetry,CPI(M),0,12th Pass,55,M,300100.0,0,0,assam,tezpur,2014,GEN,24910,980688,2.54,14635
298,lakshikantakurmi,CPI(ML)L,0,8th Pass,36,M,106200.0,0,0,assam,tezpur,2014,GEN,10725,980688,1.09,9890
299,monikumarsubba,IND,2,8th Pass,56,M,3067535137.0,1400740132,0,assam,tezpur,2014,GEN,62730,980688,6.4,10809
300,rajensaikia,AIFB,0,10th Pass,54,M,1318447.0,0,0,assam,tezpur,2014,GEN,4246,980688,0.43,3040
301,abdulrahman,BSP,0,Literate,29,M,813848.0,0,0,bihar,araria,2014,GEN,17724,975811,1.82,16651
302,chandrabhushan,AAP,0,Graduate Professional,48,M,14088067.0,5025161,0,bihar,araria,2014,GEN,5685,975811,0.58,13
303,mdaslambeg,Janta Dal Rashtravadi,1,12th Pass,35,M,15000.0,63733,0,bihar,araria,2014,GEN,5149,975811,0.53,4562
304,pankajkishormandal,IND,2,10th Pass,34,M,202412.0,50000,0,bihar,araria,2014,GEN,10704,975811,1.1,10809
305,pradeepkumarsingh,BJP,4,10th Pass,48,M,4291479.0,802182,0,bihar,araria,2014,GEN,447546,977802,45.77,1605
306,rajeshkumar,Bharat Vikas Morcha,0,10th Pass,46,M,1475000.0,50000,0,bihar,araria,2014,GEN,4646,975811,0.48,9678
307,ramanandrishideo,Lok Dal,0,12th Pass,63,M,10000.0,0,0,bihar,araria,2014,SC,3411,975811,0.35,4996
308,sanjaykumarrishidev,CPI(ML)L,1,Literate,32,M,14175.0,0,0,bihar,araria,2014,SC,5292,975811,0.54,9890
309,sarwatjahreansari,Samajwadi Janata Party (Rashtriya),0,Post Graduate,37,F,296000.0,0,0,bihar,araria,2014,GEN,6376,975811,0.65,7408
310,rajkumarsingh,BJP,0,Graduate Professional,61,M,50403293.0,0,1,bihar,arrah,2014,GEN,523,1033883,0.05,11839
311,ashokram,IND,0,12th Pass,41,M,71051.0,0,0,bihar,arrah,2014,SC,5648,977323,0.58,10809
312,baijnathyadav,Bahujan Mukti Party,0,5th Pass,49,M,6060167.0,350000,0,bihar,arrah,2014,GEN,6886,893213,0.77,1074
313,bharatbhushanpandey,Akhil Bharatiya Jan Sangh,0,Doctorate,40,M,1757000.0,0,0,bihar,arrah,2014,GEN,1427,1258342,0.11,2560
314,drsurendrakumarprasad,AAP,0,Post Graduate,59,M,12314344.0,0,0,bihar,arrah,2014,GEN,7518,893213,0.84,13
315,gopalsingh,IND,0,10th Pass,73,M,2410664.0,0,0,bihar,arrah,2014,GEN,5879,893213,0.66,10809
316,rajuyadav,CPI(ML)L,1,Post Graduate,31,M,491000.0,0,0,bihar,arrah,2014,GEN,98805,893213,11.06,9890
317,rameshchandrabadal,BSP,1,Literate,59,M,726000.0,0,0,bihar,arrah,2014,SC,7637,893213,0.86,16651
318,shambhuprasadsharma,Hindustan Vikas Dal,0,Graduate Professional,61,M,300000.0,0,0,bihar,arrah,2014,GEN,5680,893213,0.64,16023
319,shankardayalpaswan,IND,4,Others,49,M,1525000.0,2500,0,bihar,arrah,2014,SC,5610,893213,0.63,10809
320,bagikumarverma,JD(U),0,Graduate,61,M,32766379.0,1600000,0,bihar,aurangabad,2014,GEN,136137,786274,17.31,11002
321,durgathakur,IND,0,10th Pass,55,M,730000.0,0,0,bihar,aurangabad,2014,GEN,3696,786274,0.47,10809
322,nikhilkumar,INC,0,Post Graduate,72,M,297302441.0,0,0,bihar,aurangabad,2014,GEN,241594,786274,30.73,3482
323,raginilatasingh,AAP,0,Post Graduate,49,F,14532000.0,183755,0,bihar,aurangabad,2014,GEN,6703,786274,0.85,13
324,rakeshsharma,IND,0,Doctorate,42,M,12693861.0,828288,0,bihar,aurangabad,2014,GEN,5726,786274,0.73,10809
325,ramjisingh,IND,0,Post Graduate,45,M,1310000.0,50000,0,bihar,aurangabad,2014,GEN,7195,786274,0.92,10809
326,ritadevi,SP,0,10th Pass,43,F,5136715.0,800000,0,bihar,aurangabad,2014,GEN,3333,786274,0.42,7425
327,santoshkumar,BSP,2,Graduate,45,M,130000.0,0,0,bihar,aurangabad,2014,GEN,418826,1017732,41.15,11002
328,jaiprakashnarayanyadav,RJD,2,Post Graduate,60,M,27846274.0,791539,1,bihar,banka,2014,GEN,285150,899353,31.71,12103
329,akhilbhartiyasharma,IND,0,Graduate Professional,48,M,50000.0,0,0,bihar,banka,2014,GEN,4721,899353,0.52,10809
330,alimuddinansari,IND,0,Others,53,M,352000.0,0,0,bihar,banka,2014,GEN,15010,928490,1.62,13
331,deepakkumar,SUCI(C),0,12th Pass,35,M,2633089.0,0,0,bihar,banka,2014,SC,1446,961297,0.15,1074
332,mahboobalamansari,Bharatiya Momin Front,0,Post Graduate,55,M,8071913.0,0,0,bihar,banka,2014,GEN,2280,899353,0.25,9424
333,mukeshkumarsinha,Bhartiya Ekta Manch Party,0,Doctorate,42,M,6905132.0,2588967,0,bihar,banka,2014,GEN,2405,899353,0.27,15861
334,nareshkumarpriyadarshi,IND,0,Graduate,38,M,3863500.0,250000,0,bihar,banka,2014,GEN,30814,899353,3.43,10809
335,nirajkumar,AAP,0,12th Pass,43,M,1977100.0,0,0,bihar,banka,2014,GEN,8084,978649,0.83,10809
336,putulkumari,BJP,2,Post Graduate,54,F,58028261.0,725973,0,bihar,banka,2014,GEN,275006,899353,30.58,1605
337,sanjaykumar,BSP,1,10th Pass,58,M,1800000.0,1200000,0,bihar,banka,2014,SC,23595,921761,2.56,16651
338,sargunsah,IND,0,8th Pass,59,M,1824000.0,0,0,bihar,banka,2014,GEN,11056,899353,1.23,10809
339,harikantprasad,Bharatiya Bahujan Congress,0,10th Pass,37,M,1951470.0,90000,0,bihar,begusarai,2014,GEN,3344,1077855,0.31,15789
340,mohammadjaved,IND,0,Literate,44,M,139052.0,0,0,bihar,begusarai,2014,GEN,1657,1056688,0.16,16314
341,pankajpaswan,IND,0,Post Graduate,29,M,102895.0,0,0,bihar,begusarai,2014,SC,3323,1077855,0.31,10809
342,pinkidevi,Bahujan Mukti Party,2,12th Pass,28,F,3638500.0,0,0,bihar,begusarai,2014,GEN,4858,1077855,0.45,1074
343,rajendraprasadsingh,CPI,5,Graduate,68,M,8437962.0,194145,0,bihar,begusarai,2014,GEN,192639,1077855,17.87,2444
344,rajendrayadav,IND,0,Post Graduate,45,M,7368500.0,0,0,bihar,begusarai,2014,GEN,4605,1077855,0.43,10809
345,rampadarathyadav,BSP,0,Graduate Professional,47,M,8422000.0,0,0,bihar,begusarai,2014,GEN,9014,1077855,0.84,16651
346,shaileshkumarurphbulomandal,RJD,1,12th Pass,38,M,20216734.0,0,1,bihar,bhagalpur,2014,GEN,367623,974016,37.74,12103
347,abuqaiser,JD(U),1,Graduate,40,M,45138014.0,1700000,0,bihar,bhagalpur,2014,GEN,132256,974016,13.58,11002
348,anandkumarjain,IND,0,Graduate Professional,52,M,6172660.0,0,0,bihar,bhagalpur,2014,GEN,4734,974016,0.49,10809
349,gauravkumarghosh,National Tiger Party,0,12th Pass,35,M,8464037.0,250000,0,bihar,bhagalpur,2014,GEN,3251,974016,0.33,16297
350,indradeokumarsingh,IND,0,Graduate Professional,35,M,3312913.0,0,0,bihar,bhagalpur,2014,GEN,12710,974016,1.3,10809
351,kumkumsingh,Bharat Vikas Morcha,1,Doctorate,57,F,825000.0,0,0,bihar,bhagalpur,2014,GEN,8025,974016,0.82,9678
352,naushabakhanam,BSP,2,10th Pass,33,F,6756440.0,600000,0,bihar,bhagalpur,2014,GEN,11265,974016,1.16,16651
353,nishikantmandal,Bahujan Mukti Party,0,Graduate Professional,28,M,1480865.0,303354,0,bihar,bhagalpur,2014,ST,3147,974016,0.32,1074
354,ranjankumar,IND,0,8th Pass,31,M,355833.0,0,0,bihar,bhagalpur,2014,GEN,5165,974016,0.53,10809
355,rinkikumari,CPI(ML)(L),7,Post Graduate,30,F,22192.0,0,0,bihar,bhagalpur,2014,GEN,5778,974016,0.59,9890
356,ashwinikumarchoubey,BJP,0,Graduate,61,M,22100499.0,1923552,1,bihar,buxar,2014,GEN,319012,888204,35.92,1605
357,dadanyadav,BSP,22,10th Pass,50,M,26250000.0,103594500,0,bihar,buxar,2014,GEN,184788,888204,20.8,16651
358,indusingh,CPI(ML)L,0,Graduate Professional,36,F,10215879.0,0,0,bihar,buxar,2014,GEN,13051,888204,1.47,9890
359,jagadanandsingh,RJD,0,Graduate Professional,70,M,20142620.0,0,0,bihar,buxar,2014,GEN,186674,888204,21.02,12103
360,moniburrahman,Janta Dal Rashtravadi,0,12th Pass,44,M,3130000.0,0,0,bihar,buxar,2014,GEN,1864,888204,0.21,4562
361,narendrapratapsingh,IND,0,Post Graduate,33,M,7294224.0,0,0,bihar,buxar,2014,GEN,6130,888204,0.69,10809
362,pradeepkumarprasad,Pragatisheel Manav Samaj Party,0,10th Pass,34,M,1994000.0,0,0,bihar,buxar,2014,GEN,6901,888204,0.78,11906
363,kirtiazad,BJP,4,Graduate,55,M,28531267.0,431860,1,bihar,darbhanga,2014,GEN,314949,828342,38.02,1605
364,brahmadeoprasadkaryee,Bajjikanchal Vikas Party,0,Doctorate,61,M,4328327.0,919512,0,bihar,darbhanga,2014,GEN,2929,828342,0.35,1278
365,colonellakshmeshwarmishra,CPI(ML)L,0,Graduate Professional,55,M,15406445.0,2079445,0,bihar,darbhanga,2014,GEN,9111,828342,1.1,9890
366,durganandmahavirnayak,BSP,2,Post Graduate,42,M,63562000.0,304995,0,bihar,darbhanga,2014,GEN,8835,828342,1.07,16651
367,jainath,Bahujan Mukti Party,0,10th Pass,33,M,3295482.0,0,0,bihar,darbhanga,2014,SC,2956,828342,0.36,1074
368,krishnakumarpaswan,IND,0,Graduate,29,M,22000.0,0,0,bihar,darbhanga,2014,SC,10080,828342,1.22,10809
369,mdaliashraffatmi,RJD,0,Post Graduate,60,M,16036505.0,0,0,bihar,darbhanga,2014,GEN,279906,828342,33.79,12103
370,pradeeppaswan,IND,1,12th Pass,38,M,392707.0,0,0,bihar,darbhanga,2014,GEN,5963,828342,0.72,10809
371,sadrealamkhan,Akhil Bhartiya Mithila Party,0,10th Pass,65,M,1726698.0,0,0,bihar,darbhanga,2014,GEN,4558,828342,0.55,388
372,sanjaykumarjha,JD(U),0,Post Graduate,46,M,181383957.0,0,0,bihar,darbhanga,2014,GEN,104494,828342,12.61,11002
373,harimanjhi,BJP,1,8th Pass,51,M,10184120.0,2000000,1,bihar,gaya,2014,SC,326230,809378,40.31,1605
374,ashokkumar,JMM,0,Post Graduate,0,M,1843000.0,0,0,bihar,gaya,2014,SC,36863,809378,4.55,4653
375,bhuneswardas,Rashtriya Ahinsa Manch,0,Literate,50,M,1829000.0,0,0,bihar,gaya,2014,SC,7549,809378,0.93,16390
376,dhananjaykishore,AAP,0,Graduate Professional,38,M,6509560.0,6102,0,bihar,gaya,2014,SC,7312,809378,0.9,13
377,indradeochoudhary,Bahujan Mukti Party,0,10th Pass,40,M,507000.0,10000,0,bihar,gaya,2014,SC,5544,809378,0.68,1074
378,jitanrammanjhi,JD(U),0,Graduate,68,M,2360142.0,13109,0,bihar,gaya,2014,SC,131828,809378,16.29,11002
379,kapilchoudhary,AITC,0,12th Pass,44,M,1606000.0,0,0,bihar,gaya,2014,SC,9004,809378,1.11,18228
380,mamtakumari,SP,0,12th Pass,33,F,4195976.0,5454,0,bihar,gaya,2014,SC,6065,809378,0.75,7425
