,Unnamed: 0,Election_Type,State_Name,Constituency_Name,Assembly_No,Constituency_No,Year,month,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Turnout_Percentage,Vote_Share_Percentage,Margin,Margin_Percentage,Party_ID,MyNeta_education
6041,6041,GE,tamil_nadu,dindigul,17,22,2019,4,4,mansooralikhana,M,NTK,54957,,1160046,1541881,75.24,4.74,16173,1.39,5533,
6042,6042,GE,tamil_nadu,dindigul,17,22,2019,4,5,suthakaransdr,M,MNM,38784,,1160046,1541881,75.24,3.34,24607,2.12,24404,Graduate Professional
6043,6043,GE,tamil_nadu,dindigul,17,22,2019,4,6,nota,,NOTA,14177,,1160046,1541881,75.24,1.22,8434,0.73,5897,
6044,6044,GE,tamil_nadu,dindigul,17,22,2019,4,7,arasurmanoharanamanoharans,M,BSP,5743,,1160046,1541881,75.24,0.5,1840,0.16,16651,12th Pass
6045,6045,GE,tamil_nadu,dindigul,17,22,2019,4,8,vetriveln,M,IND,3903,,1160046,1541881,75.24,0.34,612,0.05,10809,
6046,6046,GE,tamil_nadu,dindigul,17,22,2019,4,9,nagarajm,M,IND,3291,,1160046,1541881,75.24,0.28,180,0.02,10809,Others
6047,6047,GE,tamil_nadu,dindigul,17,22,2019,4,10,pandim,M,IND,3111,,1160046,1541881,75.24,0.27,89,0.01,10809,Illiterate
6048,6048,GE,tamil_nadu,dindigul,17,22,2019,4,11,ananthrajt,M,IND,3022,,1160046,1541881,75.24,0.26,258,0.02,10809,Illiterate
6049,6049,GE,tamil_nadu,dindigul,17,22,2019,4,12,eswaranr,M,IND,2764,,1160046,1541881,75.24,0.24,556,0.05,10809,Graduate
6050,6050,GE,tamil_nadu,dindigul,17,22,2019,4,13,sureshk,M,UMK,2208,,1160046,1541881,75.24,0.19,404,0.03,13032,8th Pass
6051,6051,GE,tamil_nadu,dindigul,17,22,2019,4,14,arunkumara,M,IND,1804,,1160046,1541881,75.24,0.16,288,0.02,10809,Post Graduate
6052,6052,GE,tamil_nadu,dindigul,17,22,2019,4,15,murugesansp,M,IND,1516,,1160046,1541881,75.24,0.13,98,0.01,10809,12th Pass
6053,6053,GE,tamil_nadu,dindigul,17,22,2019,4,16,dineshkumarm,M,IND,1418,,1160046,1541881,75.24,0.12,94,0.01,10809,Post Graduate
6054,6054,GE,tamil_nadu,dindigul,17,22,2019,4,17,anburosed,M,IND,1324,,1160046,1541881,75.24,0.11,143,0.01,10809,12th Pass
6055,6055,GE,tamil_nadu,dindigul,17,22,2019,4,18,udayakumara,M,IND,1181,,1160046,1541881,75.24,0.1,55,0.0,10809,Post Graduate
6056,6056,GE,tamil_nadu,dindigul,17,22,2019,4,19,vembarasanv,M,IND,1126,,1160046,1541881,75.24,0.1,62,0.01,10809,10th Pass
6057,6057,GE,tamil_nadu,dindigul,17,22,2019,4,20,irudayasamyg,M,IND,1064,,1160046,1541881,75.24,0.09,211,0.02,10809,Post Graduate
6058,6058,GE,tamil_nadu,dindigul,17,22,2019,4,21,shanmugaprabuk,M,IND,853,,1160046,1541881,75.24,0.07,2,0.0,10809,Post Graduate
6059,6059,GE,tamil_nadu,dindigul,17,22,2019,4,22,velusamyp,M,IND,851,,1160046,1541881,75.24,0.07,0,0.0,10809,12th Pass
6060,6060,GE,tamil_nadu,karur,17,23,2019,4,1,jothimanis,F,INC,695697,GEN,1103165,1387286,79.52,63.06,420546,38.12,3482,Post Graduate
6061,6061,GE,tamil_nadu,karur,17,23,2019,4,2,thambiduraim,M,ADMK,275151,GEN,1103165,1387286,79.52,24.94,236608,21.45,930,Doctorate
6062,6062,GE,tamil_nadu,karur,17,23,2019,4,3,karuppaiyar,M,NTK,38543,,1103165,1387286,79.52,3.49,7404,0.67,5533,Post Graduate
6063,6063,GE,tamil_nadu,karur,17,23,2019,4,4,thangavelpsn,M,IND,31139,,1103165,1387286,79.52,2.82,15172,1.38,10809,Graduate Professional
6064,6064,GE,tamil_nadu,karur,17,23,2019,4,5,hariharandrr,M,MNM,15967,,1103165,1387286,79.52,1.45,6364,0.58,24404,Graduate Professional
6065,6065,GE,tamil_nadu,karur,17,23,2019,4,6,nota,,NOTA,9603,,1103165,1387286,79.52,0.87,6544,0.59,5897,
6066,6066,GE,tamil_nadu,karur,17,23,2019,4,7,aadhikrishnanp,M,BSP,3059,,1103165,1387286,79.52,0.28,192,0.02,16651,Literate
6067,6067,GE,tamil_nadu,karur,17,23,2019,4,8,mahamunia,M,IND,2867,,1103165,1387286,79.52,0.26,571,0.05,10809,Graduate Professional
6068,6068,GE,tamil_nadu,karur,17,23,2019,4,9,karthikeyanbk,M,IND,2296,,1103165,1387286,79.52,0.21,121,0.01,10809,Graduate Professional
6069,6069,GE,tamil_nadu,karur,17,23,2019,4,10,karthip,M,IND,2175,,1103165,1387286,79.52,0.2,225,0.02,10809,Graduate Professional
6070,6070,GE,tamil_nadu,karur,17,23,2019,4,11,ebeneezers,M,IND,1950,,1103165,1387286,79.52,0.18,365,0.03,10809,Post Graduate
6071,6071,GE,tamil_nadu,karur,17,23,2019,4,12,karthikeyanm,M,IND,1585,,1103165,1387286,79.52,0.14,59,0.01,10809,Post Graduate
6072,6072,GE,tamil_nadu,karur,17,23,2019,4,13,sathishkumars,M,IND,1526,,1103165,1387286,79.52,0.14,60,0.01,10809,
6073,6073,GE,tamil_nadu,karur,17,23,2019,4,14,ramachandranm,M,IND,1466,,1103165,1387286,79.52,0.13,166,0.02,10809,Graduate Professional
6074,6074,GE,tamil_nadu,karur,17,23,2019,4,15,kanagarajrt,M,IND,1300,,1103165,1387286,79.52,0.12,36,0.0,10809,8th Pass
6075,6075,GE,tamil_nadu,karur,17,23,2019,4,16,noyyalramasamym,M,TNLK,1264,,1103165,1387286,79.52,0.11,119,0.01,24405,10th Pass
6076,6076,GE,tamil_nadu,karur,17,23,2019,4,17,anbukanis,F,IND,1145,,1103165,1387286,79.52,0.1,16,0.0,10809,Post Graduate
6077,6077,GE,tamil_nadu,karur,17,23,2019,4,18,prabakarant,M,IND,1129,,1103165,1387286,79.52,0.1,84,0.01,10809,Graduate Professional
6078,6078,GE,tamil_nadu,karur,17,23,2019,4,19,muthukumarg,M,IND,1045,GEN,1103165,1387286,79.52,0.09,76,0.01,10809,Graduate Professional
6079,6079,GE,tamil_nadu,karur,17,23,2019,4,20,jothikumarj,M,DUUK,969,,1103165,1387286,79.52,0.09,49,0.0,24411,Graduate Professional
6080,6080,GE,tamil_nadu,karur,17,23,2019,4,21,muthukrp,M,IND,920,,1103165,1387286,79.52,0.08,33,0.0,10809,12th Pass
6081,6081,GE,tamil_nadu,karur,17,23,2019,4,22,pushpahenryrajs,M,IND,887,,1103165,1387286,79.52,0.08,27,0.0,10809,10th Pass
6082,6082,GE,tamil_nadu,karur,17,23,2019,4,23,saraswathik,F,INCP,860,SC,1103165,1387286,79.52,0.08,36,0.0,3875,Illiterate
6083,6083,GE,tamil_nadu,karur,17,23,2019,4,24,ulaganathant,M,IND,824,,1103165,1387286,79.52,0.07,11,0.0,10809,Graduate Professional
6084,6084,GE,tamil_nadu,karur,17,23,2019,4,25,dasaprakashk,M,IND,813,,1103165,1387286,79.52,0.07,93,0.01,10809,Graduate Professional
6085,6085,GE,tamil_nadu,karur,17,23,2019,4,26,magudeeswarank,M,IND,720,,1103165,1387286,79.52,0.07,3,0.0,10809,Graduate Professional
6086,6086,GE,tamil_nadu,karur,17,23,2019,4,27,ramamoorthyr,M,UMK,717,GEN,1103165,1387286,79.52,0.06,17,0.0,13032,8th Pass
6087,6087,GE,tamil_nadu,karur,17,23,2019,4,28,vigneshwaranp,M,IND,700,,1103165,1387286,79.52,0.06,3,0.0,10809,Graduate Professional
6088,6088,GE,tamil_nadu,karur,17,23,2019,4,29,selvarajk,M,IND,697,GEN,1103165,1387286,79.52,0.06,31,0.0,10809,Graduate
6089,6089,GE,tamil_nadu,karur,17,23,2019,4,30,anbazhagant,M,IND,666,,1103165,1387286,79.52,0.06,27,0.0,10809,Graduate Professional
6090,6090,GE,tamil_nadu,karur,17,23,2019,4,31,varadanm,M,IND,639,GEN,1103165,1387286,79.52,0.06,90,0.01,10809,Post Graduate
6091,6091,GE,tamil_nadu,karur,17,23,2019,4,32,palanivelp,M,IND,549,,1103165,1387286,79.52,0.05,37,0.0,10809,Graduate Professional
6092,6092,GE,tamil_nadu,karur,17,23,2019,4,33,ravisp,M,IND,512,GEN,1103165,1387286,79.52,0.05,6,0.0,10809,Graduate Professional
6093,6093,GE,tamil_nadu,karur,17,23,2019,4,34,prakashn,M,IND,506,GEN,1103165,1387286,79.52,0.05,90,0.01,10809,Graduate Professional
6094,6094,GE,tamil_nadu,karur,17,23,2019,4,35,vinothkumarn,M,IND,416,,1103165,1387286,79.52,0.04,2,0.0,10809,Graduate Professional
6095,6095,GE,tamil_nadu,karur,17,23,2019,4,36,manoharanm,M,AMPK,414,,1103165,1387286,79.52,0.04,16,0.0,24412,Graduate
6096,6096,GE,tamil_nadu,karur,17,23,2019,4,37,josephma,M,DMSK,398,,1103165,1387286,79.52,0.04,1,0.0,2953,10th Pass
6097,6097,GE,tamil_nadu,karur,17,23,2019,4,38,rajalingamm,M,IND,397,,1103165,1387286,79.52,0.04,0,0.0,10809,Post Graduate
6098,6098,GE,tamil_nadu,karur,17,23,2019,4,39,nagajothim,F,IND,397,,1103165,1387286,79.52,0.04,19,0.0,10809,10th Pass
6099,6099,GE,tamil_nadu,karur,17,23,2019,4,40,sivakumarv,M,IND,378,,1103165,1387286,79.52,0.03,65,0.01,10809,Graduate Professional
6100,6100,GE,tamil_nadu,karur,17,23,2019,4,41,babug,M,IND,313,,1103165,1387286,79.52,0.03,17,0.0,10809,Graduate Professional
6101,6101,GE,tamil_nadu,karur,17,23,2019,4,42,pitchaimuthut,M,IND,296,,1103165,1387286,79.52,0.03,26,0.0,10809,Graduate Professional
6102,6102,GE,tamil_nadu,karur,17,23,2019,4,43,rajeshkannank,M,IND,270,,1103165,1387286,79.52,0.02,0,0.0,10809,10th Pass
6103,6103,GE,tamil_nadu,tiruchirappalli,17,24,2019,4,1,thirunavukkarasarsu,M,INC,621285,GEN,1048062,1508963,69.46,59.28,459286,43.82,3482,Post Graduate
6104,6104,GE,tamil_nadu,tiruchirappalli,17,24,2019,4,2,drelangovanv,M,DMDK,161999,GEN,1048062,1508963,69.46,15.46,61181,5.84,2956,Graduate Professional
6105,6105,GE,tamil_nadu,tiruchirappalli,17,24,2019,4,3,sarubalarthondaiman,F,IND,100818,GEN,1048062,1508963,69.46,9.62,35532,3.39,10809,Post Graduate
6106,6106,GE,tamil_nadu,tiruchirappalli,17,24,2019,4,4,vinothv,M,NTK,65286,,1048062,1508963,69.46,6.23,23152,2.21,5533,Post Graduate
6107,6107,GE,tamil_nadu,tiruchirappalli,17,24,2019,4,5,anandharajav,M,MNM,42134,,1048062,1508963,69.46,4.02,27697,2.64,24404,Graduate
6108,6108,GE,tamil_nadu,tiruchirappalli,17,24,2019,4,6,nota,,NOTA,14437,,1048062,1508963,69.46,1.38,9545,0.91,5897,
6109,6109,GE,tamil_nadu,tiruchirappalli,17,24,2019,4,7,arunachalama,M,IND,4892,GEN,1048062,1508963,69.46,0.47,931,0.09,10809,Graduate
6110,6110,GE,tamil_nadu,tiruchirappalli,17,24,2019,4,8,balamurugans,M,BSP,3961,,1048062,1508963,69.46,0.38,292,0.03,16651,Graduate Professional
6111,6111,GE,tamil_nadu,tiruchirappalli,17,24,2019,4,9,thirunavukarasus,M,IND,3669,,1048062,1508963,69.46,0.35,218,0.02,10809,8th Pass
6112,6112,GE,tamil_nadu,tiruchirappalli,17,24,2019,4,10,sundrarajanp,M,IND,3451,,1048062,1508963,69.46,0.33,75,0.01,10809,5th Pass
6113,6113,GE,tamil_nadu,tiruchirappalli,17,24,2019,4,11,shadhikbatchaa,M,IND,3376,GEN,1048062,1508963,69.46,0.32,691,0.07,10809,Post Graduate
6114,6114,GE,tamil_nadu,tiruchirappalli,17,24,2019,4,12,asaithambip,M,CPI(ML)(L),2685,SC,1048062,1508963,69.46,0.26,153,0.01,2472,Graduate Professional
6115,6115,GE,tamil_nadu,tiruchirappalli,17,24,2019,4,13,gopalakrishnanv,M,IND,2532,,1048062,1508963,69.46,0.24,164,0.02,10809,Post Graduate
6116,6116,GE,tamil_nadu,tiruchirappalli,17,24,2019,4,14,nachis,F,DUUK,2368,,1048062,1508963,69.46,0.23,127,0.01,24411,10th Pass
6117,6117,GE,tamil_nadu,tiruchirappalli,17,24,2019,4,15,chellaperumal,M,IND,2241,,1048062,1508963,69.46,0.21,105,0.01,10809,Post Graduate
6118,6118,GE,tamil_nadu,tiruchirappalli,17,24,2019,4,16,karthikkm,M,IND,2136,,1048062,1508963,69.46,0.2,532,0.05,10809,Graduate Professional
6119,6119,GE,tamil_nadu,tiruchirappalli,17,24,2019,4,17,pushparajk,M,IND,1604,,1048062,1508963,69.46,0.15,250,0.02,10809,Others
6120,6120,GE,tamil_nadu,tiruchirappalli,17,24,2019,4,18,vijayakumarp,M,IND,1354,GEN,1048062,1508963,69.46,0.13,30,0.0,10809,12th Pass
6121,6121,GE,tamil_nadu,tiruchirappalli,17,24,2019,4,19,ganesanp,M,TNLK,1324,,1048062,1508963,69.46,0.13,21,0.0,24405,Graduate
6122,6122,GE,tamil_nadu,tiruchirappalli,17,24,2019,4,20,easudosss,M,ICF,1303,,1048062,1508963,69.46,0.12,80,0.01,3340,8th Pass
6123,6123,GE,tamil_nadu,tiruchirappalli,17,24,2019,4,21,ganeshr,M,IND,1223,,1048062,1508963,69.46,0.12,5,0.0,10809,5th Pass
6124,6124,GE,tamil_nadu,tiruchirappalli,17,24,2019,4,22,karuppaiahc,M,IND,1218,,1048062,1508963,69.46,0.12,59,0.01,10809,Graduate
6125,6125,GE,tamil_nadu,tiruchirappalli,17,24,2019,4,23,jayarammethas,M,IND,1159,,1048062,1508963,69.46,0.11,283,0.03,10809,Graduate Professional
6126,6126,GE,tamil_nadu,tiruchirappalli,17,24,2019,4,24,duraibenjamin,M,IND,876,,1048062,1508963,69.46,0.08,145,0.01,10809,Post Graduate
6127,6127,GE,tamil_nadu,tiruchirappalli,17,24,2019,4,25,kamarajk,M,IND,731,,1048062,1508963,69.46,0.07,0,0.0,10809,10th Pass
6128,6128,GE,tamil_nadu,perambalur,17,25,2019,4,1,paarivendhartr,M,DMK,683697,,1102767,1391853,79.23,62.0,403518,36.59,10192,Post Graduate
6129,6129,GE,tamil_nadu,perambalur,17,25,2019,4,2,sivapathynr,M,ADMK,280179,GEN,1102767,1391853,79.23,25.41,226634,20.55,930,Graduate Professional
6130,6130,GE,tamil_nadu,perambalur,17,25,2019,4,3,shanthik,F,NTK,53545,,1102767,1391853,79.23,4.86,7954,0.72,5533,Post Graduate
6131,6131,GE,tamil_nadu,perambalur,17,25,2019,4,4,rajasekaranm,M,IND,45591,,1102767,1391853,79.23,4.13,34266,3.11,10809,Post Graduate
6132,6132,GE,tamil_nadu,perambalur,17,25,2019,4,5,nota,,NOTA,11325,,1102767,1391853,79.23,1.03,6739,0.61,5897,
6133,6133,GE,tamil_nadu,perambalur,17,25,2019,4,6,muthulakshmir,F,BSP,4586,,1102767,1391853,79.23,0.42,273,0.02,16651,Post Graduate
6134,6134,GE,tamil_nadu,perambalur,17,25,2019,4,7,muruganp,M,IND,4313,,1102767,1391853,79.23,0.39,977,0.09,10809,8th Pass
6135,6135,GE,tamil_nadu,perambalur,17,25,2019,4,8,pachamuthup,M,IND,3336,,1102767,1391853,79.23,0.3,165,0.01,10809,5th Pass
6136,6136,GE,tamil_nadu,perambalur,17,25,2019,4,9,vincentmelbonej,M,IND,3171,,1102767,1391853,79.23,0.29,716,0.06,10809,12th Pass
6137,6137,GE,tamil_nadu,perambalur,17,25,2019,4,10,rajasekarant,M,IND,2455,,1102767,1391853,79.23,0.22,838,0.08,10809,8th Pass
6138,6138,GE,tamil_nadu,perambalur,17,25,2019,4,11,vinothkumars,M,TNLK,1617,,1102767,1391853,79.23,0.15,232,0.02,24405,Graduate Professional
6139,6139,GE,tamil_nadu,perambalur,17,25,2019,4,12,sureshk,M,IND,1385,,1102767,1391853,79.23,0.13,238,0.02,10809,Graduate Professional
6140,6140,GE,tamil_nadu,perambalur,17,25,2019,4,13,senthilvela,M,UMK,1147,,1102767,1391853,79.23,0.1,164,0.01,13032,10th Pass
6141,6141,GE,tamil_nadu,perambalur,17,25,2019,4,14,uthamaselvann,M,IND,983,,1102767,1391853,79.23,0.09,21,0.0,10809,Graduate Professional
6142,6142,GE,tamil_nadu,perambalur,17,25,2019,4,15,annaduraiv,M,IND,962,,1102767,1391853,79.23,0.09,2,0.0,10809,Post Graduate
6143,6143,GE,tamil_nadu,perambalur,17,25,2019,4,16,rajasekaranm,M,ETMK,960,GEN,1102767,1391853,79.23,0.09,47,0.0,15990,
6144,6144,GE,tamil_nadu,perambalur,17,25,2019,4,17,javeedhussaint,M,IND,913,,1102767,1391853,79.23,0.08,28,0.0,10809,Others
6145,6145,GE,tamil_nadu,perambalur,17,25,2019,4,18,sababathis,M,IND,885,,1102767,1391853,79.23,0.08,7,0.0,10809,Graduate
6146,6146,GE,tamil_nadu,perambalur,17,25,2019,4,19,anandrajb,M,IND,878,,1102767,1391853,79.23,0.08,39,0.0,10809,Others
6147,6147,GE,tamil_nadu,perambalur,17,25,2019,4,20,karuppaiyam,M,IND,839,,1102767,1391853,79.23,0.08,0,0.0,10809,10th Pass
6148,6148,GE,tamil_nadu,cuddalore,17,26,2019,4,1,trvsramesh,M,DMK,522160,GEN,1043202,1364038,76.48,50.05,143983,13.8,10192,Graduate Professional
6149,6149,GE,tamil_nadu,cuddalore,17,26,2019,4,2,drrgovindasamy,M,PMK,378177,GEN,1043202,1364038,76.48,36.25,333285,31.95,11891,Post Graduate
6150,6150,GE,tamil_nadu,cuddalore,17,26,2019,4,3,kthangavel,M,IND,44892,,1043202,1364038,76.48,4.3,10200,0.98,10809,10th Pass
6151,6151,GE,tamil_nadu,cuddalore,17,26,2019,4,4,rchithra,F,NTK,34692,,1043202,1364038,76.48,3.33,10979,1.05,5533,Graduate
6152,6152,GE,tamil_nadu,cuddalore,17,26,2019,4,5,vannamalai,M,MNM,23713,,1043202,1364038,76.48,2.27,14988,1.44,24404,Post Graduate
6153,6153,GE,tamil_nadu,cuddalore,17,26,2019,4,6,nota,,NOTA,8725,,1043202,1364038,76.48,0.84,1185,0.11,5897,
6154,6154,GE,tamil_nadu,cuddalore,17,26,2019,4,7,kuppusamy,M,ACDP,7540,,1043202,1364038,76.48,0.72,4244,0.41,24932,Literate
6155,6155,GE,tamil_nadu,cuddalore,17,26,2019,4,8,sdhanasekaran,M,IND,3296,,1043202,1364038,76.48,0.32,436,0.04,10809,10th Pass
6156,6156,GE,tamil_nadu,cuddalore,17,26,2019,4,9,dsankar,M,IND,2860,,1043202,1364038,76.48,0.27,33,0.0,10809,Graduate
6157,6157,GE,tamil_nadu,cuddalore,17,26,2019,4,10,cjeyaprakash,M,BSP,2827,,1043202,1364038,76.48,0.27,240,0.02,16651,Others
6158,6158,GE,tamil_nadu,cuddalore,17,26,2019,4,11,chelladurai,M,TNLK,2587,,1043202,1364038,76.48,0.25,644,0.06,24405,Graduate
6159,6159,GE,tamil_nadu,cuddalore,17,26,2019,4,12,kraman,M,IND,1943,,1043202,1364038,76.48,0.19,272,0.03,10809,Graduate Professional
6160,6160,GE,tamil_nadu,cuddalore,17,26,2019,4,13,msathiyaseelan,M,IND,1671,,1043202,1364038,76.48,0.16,153,0.01,10809,Graduate
6161,6161,GE,tamil_nadu,cuddalore,17,26,2019,4,14,moovandhan,M,IND,1518,,1043202,1364038,76.48,0.15,168,0.02,10809,Post Graduate
6162,6162,GE,tamil_nadu,cuddalore,17,26,2019,4,15,khemanthkumar,M,IND,1350,,1043202,1364038,76.48,0.13,73,0.01,10809,Graduate Professional
6163,6163,GE,tamil_nadu,cuddalore,17,26,2019,4,16,dsenthamaraikannan,M,IND,1277,,1043202,1364038,76.48,0.12,357,0.03,10809,10th Pass
6164,6164,GE,tamil_nadu,cuddalore,17,26,2019,4,17,srajamohan,M,IND,920,,1043202,1364038,76.48,0.09,172,0.02,10809,Post Graduate
6165,6165,GE,tamil_nadu,cuddalore,17,26,2019,4,18,mraghunathan,M,IMK,748,,1043202,1364038,76.48,0.07,110,0.01,24413,Post Graduate
6166,6166,GE,tamil_nadu,cuddalore,17,26,2019,4,19,amanikandan,M,PUJP,638,,1043202,1364038,76.48,0.06,3,0.0,24534,8th Pass
6167,6167,GE,tamil_nadu,cuddalore,17,26,2019,4,20,amarimuthu,M,IND,635,,1043202,1364038,76.48,0.06,61,0.01,10809,Graduate Professional
6168,6168,GE,tamil_nadu,cuddalore,17,26,2019,4,21,ajayamani,M,IND,574,,1043202,1364038,76.48,0.06,115,0.01,10809,Graduate Professional
6169,6169,GE,tamil_nadu,cuddalore,17,26,2019,4,22,mpavadairaja,M,AgIMK,459,,1043202,1364038,76.48,0.04,0,0.0,102,8th Pass
6170,6170,GE,tamil_nadu,chidambaram,17,27,2019,4,1,thirumaavalavanthol,M,VCK,500229,SC,1153192,1480222,77.91,43.38,3219,0.28,8488,Doctorate
6171,6171,GE,tamil_nadu,chidambaram,17,27,2019,4,2,chandrasekarp,M,ADMK,497010,SC,1153192,1480222,77.91,43.1,434702,37.7,930,Post Graduate
6172,6172,GE,tamil_nadu,chidambaram,17,27,2019,4,3,elavarasana,M,IND,62308,SC,1153192,1480222,77.91,5.4,24837,2.15,10809,Doctorate
6173,6173,GE,tamil_nadu,chidambaram,17,27,2019,4,4,sivajothim,M,NTK,37471,SC,1153192,1480222,77.91,3.25,21936,1.9,5533,
6174,6174,GE,tamil_nadu,chidambaram,17,27,2019,4,5,nota,,NOTA,15535,,1153192,1480222,77.91,1.35,201,0.02,5897,
6175,6175,GE,tamil_nadu,chidambaram,17,27,2019,4,6,ravit,M,MNM,15334,SC,1153192,1480222,77.91,1.33,8322,0.72,24404,Others
6176,6176,GE,tamil_nadu,chidambaram,17,27,2019,4,7,gurusamyp,M,IND,7012,SC,1153192,1480222,77.91,0.61,2337,0.2,10809,Graduate
6177,6177,GE,tamil_nadu,chidambaram,17,27,2019,4,8,krishnarajm,M,AMPK,4675,SC,1153192,1480222,77.91,0.41,575,0.05,24412,Others
6178,6178,GE,tamil_nadu,chidambaram,17,27,2019,4,9,parvathis,F,DMSK,4100,SC,1153192,1480222,77.91,0.36,1107,0.1,2953,Literate
6179,6179,GE,tamil_nadu,chidambaram,17,27,2019,4,10,jagatheesanm,M,IND,2993,SC,1153192,1480222,77.91,0.26,838,0.07,10809,Others
6180,6180,GE,tamil_nadu,chidambaram,17,27,2019,4,11,kalaiyarasanr,M,IND,2155,SC,1153192,1480222,77.91,0.19,449,0.04,10809,5th Pass
6181,6181,GE,tamil_nadu,chidambaram,17,27,2019,4,12,krishnakumaria,F,IND,1706,SC,1153192,1480222,77.91,0.15,242,0.02,10809,8th Pass
6182,6182,GE,tamil_nadu,chidambaram,17,27,2019,4,13,periyasamyt,M,IND,1464,SC,1153192,1480222,77.91,0.13,264,0.02,10809,10th Pass
6183,6183,GE,tamil_nadu,chidambaram,17,27,2019,4,14,kittut,M,IND,1200,SC,1153192,1480222,77.91,0.1,0,0.0,10809,
6184,6184,GE,tamil_nadu,mayiladuthurai,17,28,2019,4,1,ramalingams,M,DMK,599292,GEN,1097243,1484842,73.9,54.62,261314,23.82,10192,Graduate
6185,6185,GE,tamil_nadu,mayiladuthurai,17,28,2019,4,2,asaimanis,M,ADMK,337978,,1097243,1484842,73.9,30.8,268948,24.51,930,Post Graduate
6186,6186,GE,tamil_nadu,mayiladuthurai,17,28,2019,4,3,senthamizhans,M,IND,69030,,1097243,1484842,73.9,6.29,27974,2.55,10809,12th Pass
6187,6187,GE,tamil_nadu,mayiladuthurai,17,28,2019,4,4,subhashinik,F,NTK,41056,,1097243,1484842,73.9,3.74,24051,2.19,5533,Graduate
6188,6188,GE,tamil_nadu,mayiladuthurai,17,28,2019,4,5,refayudeenm,M,MNM,17005,,1097243,1484842,73.9,1.55,8774,0.8,24404,8th Pass
6189,6189,GE,tamil_nadu,mayiladuthurai,17,28,2019,4,6,nota,,NOTA,8231,,1097243,1484842,73.9,0.75,5039,0.46,5897,
6190,6190,GE,tamil_nadu,mayiladuthurai,17,28,2019,4,7,subramanianp,M,IND,3192,,1097243,1484842,73.9,0.29,9,0.0,10809,8th Pass
6191,6191,GE,tamil_nadu,mayiladuthurai,17,28,2019,4,8,kalyanasundaramn,M,BSP,3183,,1097243,1484842,73.9,0.29,710,0.06,16651,12th Pass
6192,6192,GE,tamil_nadu,mayiladuthurai,17,28,2019,4,9,sugumarank,M,IND,2473,,1097243,1484842,73.9,0.23,315,0.03,10809,10th Pass
6193,6193,GE,tamil_nadu,mayiladuthurai,17,28,2019,4,10,srinivasanv,M,IND,2158,,1097243,1484842,73.9,0.2,550,0.05,10809,12th Pass
6194,6194,GE,tamil_nadu,mayiladuthurai,17,28,2019,4,11,vilvanathanm,M,IND,1608,,1097243,1484842,73.9,0.15,271,0.02,10809,Post Graduate
6195,6195,GE,tamil_nadu,mayiladuthurai,17,28,2019,4,12,rajasekara,M,IND,1337,,1097243,1484842,73.9,0.12,34,0.0,10809,Post Graduate
6196,6196,GE,tamil_nadu,mayiladuthurai,17,28,2019,4,13,devadosp,M,IND,1303,,1097243,1484842,73.9,0.12,202,0.02,10809,8th Pass
6197,6197,GE,tamil_nadu,mayiladuthurai,17,28,2019,4,14,thirugnanasambandamd,M,IND,1101,,1097243,1484842,73.9,0.1,72,0.01,10809,10th Pass
6198,6198,GE,tamil_nadu,mayiladuthurai,17,28,2019,4,15,kappurdhakshinamoorthym,M,IND,1029,,1097243,1484842,73.9,0.09,123,0.01,10809,12th Pass
6199,6199,GE,tamil_nadu,mayiladuthurai,17,28,2019,4,16,krithivasans,M,IND,906,,1097243,1484842,73.9,0.08,14,0.0,10809,Graduate
6200,6200,GE,tamil_nadu,mayiladuthurai,17,28,2019,4,17,habeebmohamedu,M,APEP,892,,1097243,1484842,73.9,0.08,115,0.01,815,10th Pass
6201,6201,GE,tamil_nadu,mayiladuthurai,17,28,2019,4,18,vanidhasm,M,IND,777,,1097243,1484842,73.9,0.07,49,0.0,10809,10th Pass
6202,6202,GE,tamil_nadu,mayiladuthurai,17,28,2019,4,19,shanmugamm,M,IND,728,,1097243,1484842,73.9,0.07,117,0.01,10809,8th Pass
6203,6203,GE,tamil_nadu,mayiladuthurai,17,28,2019,4,20,aravaazhik,M,IND,611,,1097243,1484842,73.9,0.06,8,0.0,10809,
6204,6204,GE,tamil_nadu,mayiladuthurai,17,28,2019,4,21,samiduraie,M,IND,603,,1097243,1484842,73.9,0.05,125,0.01,10809,10th Pass
6205,6205,GE,tamil_nadu,mayiladuthurai,17,28,2019,4,22,thirunavukkarasur,M,IND,478,GEN,1097243,1484842,73.9,0.04,13,0.0,10809,Post Graduate
6206,6206,GE,tamil_nadu,mayiladuthurai,17,28,2019,4,23,kannapiranm,M,IND,465,,1097243,1484842,73.9,0.04,32,0.0,10809,Graduate
6207,6207,GE,tamil_nadu,mayiladuthurai,17,28,2019,4,24,kannanr,M,IND,433,,1097243,1484842,73.9,0.04,18,0.0,10809,Post Graduate
6208,6208,GE,tamil_nadu,mayiladuthurai,17,28,2019,4,25,rajeshp,M,IND,415,,1097243,1484842,73.9,0.04,44,0.0,10809,8th Pass
6209,6209,GE,tamil_nadu,mayiladuthurai,17,28,2019,4,26,abdulbaseeth,M,IND,371,,1097243,1484842,73.9,0.03,46,0.0,10809,Graduate
