Sno,Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities,Winner,State,Constituency
4963,Manjit Kaur W/o Sukhwinder Singh,IND,0,Graduate,40,"Rs 25,82,974 ~ 25 Lacs+",Rs 0 ~ ,0,PUNJAB,JALANDHAR
4964,Nirmal Singh Bolina,IND,0,Post Graduate,72,"Rs 27,24,000 ~ 27 Lacs+","Rs 20,00,000 ~ 20 Lacs+",0,PUNJAB,JALANDHAR
4965,Paramjit Kumar,Bahujan Mukti Party,0,12th Pass,31,"Rs 5,66,932 ~ 5 Lacs+",Rs 0 ~ ,0,PUNJAB,JALANDHAR
4966,Pawan Kumar Tinu,SAD,0,Graduate,47,"Rs 2,82,85,754 ~ 2 Crore+","Rs 14,98,000 ~ 14 Lacs+",0,PUNJAB,JALANDHAR
4967,Subhash Goria,SHS,0,10th Pass,40,"Rs 36,11,885 ~ 36 Lacs+","Rs 10,00,000 ~ 10 Lacs+",0,PUNJAB,JALANDHAR
4968,Sukhwinder Singh Kotli,BSP,0,10th Pass,49,"Rs 29,26,365 ~ 29 Lacs+","Rs 7,15,175 ~ 7 Lacs+",0,PUNJAB,JALANDHAR
4969,Tara Singh Gill,Bahujan Samaj Party (Ambedkar),0,5th Pass,48,"Rs 7,66,660 ~ 7 Lacs+","Rs 4,00,000 ~ 4 Lacs+",0,PUNJAB,JALANDHAR
4970,Tarsem Peter,IND,0,Graduate,49,"Rs 4,01,029 ~ 4 Lacs+",Rs 0 ~ ,0,PUNJAB,JALANDHAR
4971,Vijay Hans,Democratic Bharatiya Samaj Party,0,10th Pass,51,"Rs 6,20,000 ~ 6 Lacs+",Rs 0 ~ ,0,PUNJAB,JALANDHAR
4972,Vijay Kumar,IND,0,5th Pass,40,"Rs 32,820 ~ 32 Thou+",Rs 0 ~ ,0,PUNJAB,JALANDHAR
4973,Vivek,IND,0,10th Pass,34,"Rs 1,35,500 ~ 1 Lacs+",Rs 0 ~ ,0,PUNJAB,JALANDHAR
4974,Ranjit Singh Brahmpura   Winner ,SAD,0,8th Pass,76,"Rs 17,78,14,755 ~ 17 Crore+","Rs 42,00,000 ~ 42 Lacs+",1,PUNJAB,KHADOOR SAHIB
4975,Baldeep Singh,AAP,0,Graduate,44,"Rs 3,94,47,450 ~ 3 Crore+",Rs 0 ~ ,0,PUNJAB,KHADOOR SAHIB
4976,Balwant Singh Sultanpuri,Bahujan Samaj Party (Ambedkar),0,8th Pass,0,"Rs 95,000 ~ 95 Thou+",Rs 0 ~ ,0,PUNJAB,KHADOOR SAHIB
4977,Balwinder Singh,IND, 2 ,Post Graduate,57,"Rs 19,15,000 ~ 19 Lacs+",Rs 0 ~ ,0,PUNJAB,KHADOOR SAHIB
4978,Bhupinder Singh,IND,0,12th Pass,30,"Rs 1,500 ~ 1 Thou+",Rs 0 ~ ,0,PUNJAB,KHADOOR SAHIB
4979,Gurnam Singh,IND, 1 ,10th Pass,59,"Rs 4,74,040 ~ 4 Lacs+",Rs 0 ~ ,0,PUNJAB,KHADOOR SAHIB
4980,Gurpal Singh,All India Mazdoor Party (Rangreta),0,5th Pass,53,"Rs 20,27,000 ~ 20 Lacs+",Rs 0 ~ ,0,PUNJAB,KHADOOR SAHIB
4981,Harminder Singh Gill,INC,0,Post Graduate,50,"Rs 2,91,31,071 ~ 2 Crore+","Rs 31,28,091 ~ 31 Lacs+",0,PUNJAB,KHADOOR SAHIB
4982,Jasbir Singh,IND,0,10th Pass,48,"Rs 7,00,000 ~ 7 Lacs+",Rs 0 ~ ,0,PUNJAB,KHADOOR SAHIB
4983,Kawaljit Singh,IND,0,10th Pass,29,"Rs 1,32,000 ~ 1 Lacs+",Rs 0 ~ ,0,PUNJAB,KHADOOR SAHIB
4984,Mahinder Singh Hamira,IND, 1 ,5th Pass,48,"Rs 25,25,000 ~ 25 Lacs+",Rs 0 ~ ,0,PUNJAB,KHADOOR SAHIB
4985,Simranjit Singh Mann,SAD(A)(Simranjit Singh Mann), 1 ,Graduate,68,"Rs 19,07,48,401 ~ 19 Crore+","Rs 15,00,000 ~ 15 Lacs+",0,PUNJAB,KHADOOR SAHIB
4986,Stephen Masih,SARVAJAN SAMAJ PARTY (D),0,Graduate,36,"Rs 7,63,500 ~ 7 Lacs+",Rs 0 ~ ,0,PUNJAB,KHADOOR SAHIB
4987,Sucha Singh Mann,BSP,0,8th Pass,46,"Rs 1,58,39,056 ~ 1 Crore+","Rs 22,87,814 ~ 22 Lacs+",0,PUNJAB,KHADOOR SAHIB
4988,Sukhchain Chand,Democratic Bharatiya Samaj Party, 2 ,10th Pass,36,"Rs 3,60,000 ~ 3 Lacs+",Rs 0 ~ ,0,PUNJAB,KHADOOR SAHIB
4989,Sukhdev Singh Chohan,IND,0,8th Pass,0,"Rs 6,15,500 ~ 6 Lacs+",Rs 0 ~ ,0,PUNJAB,KHADOOR SAHIB
4990,Sukhwant Singh,IND,0,10th Pass,53,"Rs 8,00,000 ~ 8 Lacs+","Rs 7,000 ~ 7 Thou+",0,PUNJAB,KHADOOR SAHIB
4991,Ravneet Singh Bittu   Winner ,INC,0,12th Pass,38,"Rs 3,15,09,170 ~ 3 Crore+","Rs 1,92,000 ~ 1 Lacs+",1,PUNJAB,LUDHIANA
4992,Akshaybar Nath Mishra,JD(U), 1 ,Post Graduate,48,"Rs 2,55,200 ~ 2 Lacs+",Rs 0 ~ ,0,PUNJAB,LUDHIANA
4993,Bittu,RPI(A),0,Literate,41,"Rs 1,80,864 ~ 1 Lacs+",Rs 0 ~ ,0,PUNJAB,LUDHIANA
4994,Darshan Singh,SHS,0,12th Pass,43,"Rs 50,22,000 ~ 50 Lacs+","Rs 1,70,000 ~ 1 Lacs+",0,PUNJAB,LUDHIANA
4995,Gurdeep Singh Kahlon,IND, 2 ,Graduate Professional,42,"Rs 99,75,000 ~ 99 Lacs+","Rs 70,000 ~ 70 Thou+",0,PUNJAB,LUDHIANA
4996,Hari Ram Sahni,AIFB, 1 ,8th Pass,47,"Rs 43,82,738 ~ 43 Lacs+",Rs 0 ~ ,0,PUNJAB,LUDHIANA
4997,Harvinder Singh Phoolka,AAP,0,Graduate Professional,58,"Rs 10,85,96,036 ~ 10 Crore+","Rs 1,02,10,645 ~ 1 Crore+",0,PUNJAB,LUDHIANA
4998,Jai Parkash Jain,IND,0,10th Pass,34,"Rs 10,34,092 ~ 10 Lacs+",Rs 0 ~ ,0,PUNJAB,LUDHIANA
4999,Jaswinder Singh Bains,IND,0,10th Pass,27,"Rs 40,000 ~ 40 Thou+",Rs 0 ~ ,0,PUNJAB,LUDHIANA
5000,Kishan Kumar Sharma,JKNPP,0,8th Pass,38,"Rs 98,000 ~ 98 Thou+",Rs 0 ~ ,0,PUNJAB,LUDHIANA
5001,Kulwinder Pal Singh,IND,0,Graduate Professional,34,"Rs 11,40,000 ~ 11 Lacs+",Rs 0 ~ ,0,PUNJAB,LUDHIANA
5002,Manpreet Singh Ayali,SAD,0,12th Pass,39,"Rs 19,13,14,896 ~ 19 Crore+","Rs 51,22,189 ~ 51 Lacs+",0,PUNJAB,LUDHIANA
5003,Mohammad Maksood Ansari,Bahujan Mukti Party,0,Literate,45,"Rs 1,04,00,000 ~ 1 Crore+","Rs 29,50,000 ~ 29 Lacs+",0,PUNJAB,LUDHIANA
5004,Mohd. Naseem Ansari,New All India Congress Party,0,12th Pass,46,"Rs 1,07,600 ~ 1 Lacs+",Rs 0 ~ ,0,PUNJAB,LUDHIANA
5005,Navjot Singh Mandair,BSP,0,Post Graduate,40,"Rs 60,71,675 ~ 60 Lacs+","Rs 2,00,000 ~ 2 Lacs+",0,PUNJAB,LUDHIANA
5006,Navpreet Singh Bedi,IND, 1 ,Post Graduate,28,"Rs 99,96,000 ~ 99 Lacs+",Rs 0 ~ ,0,PUNJAB,LUDHIANA
5007,Raj Kumar Atwal,IND,0,Graduate,44,"Rs 15,72,847 ~ 15 Lacs+","Rs 4,00,000 ~ 4 Lacs+",0,PUNJAB,LUDHIANA
5008,Rajiv Kumar Kalra,IND,0,10th Pass,43,"Rs 14,78,091 ~ 14 Lacs+",Rs 0 ~ ,0,PUNJAB,LUDHIANA
5009,Simarjeet Singh Bains,IND, 2 ,Graduate,43,"Rs 13,78,23,395 ~ 13 Crore+",Rs 0 ~ ,0,PUNJAB,LUDHIANA
5010,Simerjit Singh,IND,0,10th Pass,28,"Rs 1,75,000 ~ 1 Lacs+",Rs 0 ~ ,0,PUNJAB,LUDHIANA
5011,Sukhwinder Singh Sekhon,CPI(M),0,Graduate,51,"Rs 49,41,720 ~ 49 Lacs+","Rs 35,000 ~ 35 Thou+",0,PUNJAB,LUDHIANA
5012,Tarsem Singh Banga,IND, 2 ,5th Pass,53,"Rs 20,18,300 ~ 20 Lacs+","Rs 6,50,000 ~ 6 Lacs+",0,PUNJAB,LUDHIANA
5013,Dr.dharam Vira Gandhi   Winner ,AAP,0,Graduate Professional,63,"Rs 4,51,15,421 ~ 4 Crore+",Rs 0 ~ ,1,PUNJAB,PATIALA
5014,Amrik Singh,New All India Congress Party, 1 ,Illiterate,47,"Rs 6,07,780 ~ 6 Lacs+",Rs 0 ~ ,0,PUNJAB,PATIALA
5015,Bibi Kamaldeep Kaur Rajoana,IND,0,Graduate,36,"Rs 66,66,352 ~ 66 Lacs+","Rs 27,000 ~ 27 Thou+",0,PUNJAB,PATIALA
5016,Deepinder Singh Dhillon,SAD,0,Graduate Professional,53,"Rs 16,77,63,561 ~ 16 Crore+","Rs 10,74,803 ~ 10 Lacs+",0,PUNJAB,PATIALA
5017,Dharam Pal,IND,0,5th Pass,38,"Rs 3,02,000 ~ 3 Lacs+",Rs 0 ~ ,0,PUNJAB,PATIALA
5018,Gurbhej Singh,IND,0,10th Pass,33,"Rs 7,500 ~ 7 Thou+",Rs 0 ~ ,0,PUNJAB,PATIALA
5019,Gurpreet Singh,Bahujan Samaj Party (Ambedkar),0,5th Pass,38,"Rs 10,70,000 ~ 10 Lacs+",Rs 0 ~ ,0,PUNJAB,PATIALA
5020,Harish Kumar,SHS,0,8th Pass,47,"Rs 18,07,873 ~ 18 Lacs+",Rs 0 ~ ,0,PUNJAB,PATIALA
5021,Lakhwinder Singh Malhi,IND,0,12th Pass,62,"Rs 10,83,40,000 ~ 10 Crore+","Rs 5,76,000 ~ 5 Lacs+",0,PUNJAB,PATIALA
5022,Mohinder Pal Singh,SAD(A)(Simranjit Singh Mann),0,Post Graduate,52,"Rs 1,67,42,266 ~ 1 Crore+","Rs 1,02,32,000 ~ 1 Crore+",0,PUNJAB,PATIALA
5023,Nirmal Singh Dhaliwal,CPI,0,Graduate Professional,65,"Rs 84,03,786 ~ 84 Lacs+","Rs 3,00,000 ~ 3 Lacs+",0,PUNJAB,PATIALA
5024,Parveen Kumar,IND,0,12th Pass,35,"Rs 52,500 ~ 52 Thou+",Rs 0 ~ ,0,PUNJAB,PATIALA
5025,Parvesh Bhateja,IND,0,8th Pass,35,"Rs 4,53,030 ~ 4 Lacs+","Rs 1,90,632 ~ 1 Lacs+",0,PUNJAB,PATIALA
5026,Preneet Kaur,INC,0,Graduate,69,"Rs 86,35,64,071 ~ 86 Crore+","Rs 42,07,846 ~ 42 Lacs+",0,PUNJAB,PATIALA
5027,Rajinder Singh Pawar,IND,0,8th Pass,45,"Rs 1,15,11,278 ~ 1 Crore+",Rs 0 ~ ,0,PUNJAB,PATIALA
5028,Ram Singh Dhiman,BSP,0,10th Pass,42,"Rs 42,75,000 ~ 42 Lacs+",Rs 0 ~ ,0,PUNJAB,PATIALA
5029,Ramisher Singh Billa,IND,0,10th Pass,0,"Rs 13,75,000 ~ 13 Lacs+",Rs 0 ~ ,0,PUNJAB,PATIALA
5030,Randhir Singh,Bahujan Mukti Party,0,8th Pass,49,"Rs 3,14,75,000 ~ 3 Crore+",Rs 0 ~ ,0,PUNJAB,PATIALA
5031,Ranjit Kaur,Bharatiya Gaon Taj Dal,0,12th Pass,65,"Rs 46,98,863 ~ 46 Lacs+",Rs 0 ~ ,0,PUNJAB,PATIALA
5032,Ravinder Singh,Bharatiya Sant Mat Party,0,12th Pass,27,"Rs 20,53,000 ~ 20 Lacs+","Rs 5,50,000 ~ 5 Lacs+",0,PUNJAB,PATIALA
5033,Bhagwant Mann   Winner ,AAP,0,12th Pass,41,"Rs 4,30,57,512 ~ 4 Crore+","Rs 1,62,81,200 ~ 1 Crore+",1,PUNJAB,SANGRUR
5034,Bhagwant Singh,IND,0,12th Pass,31,"Rs 10,51,000 ~ 10 Lacs+",Rs 0 ~ ,0,PUNJAB,SANGRUR
5035,Bijender,IND,0,10th Pass,33,"Rs 7,90,500 ~ 7 Lacs+",Rs 0 ~ ,0,PUNJAB,SANGRUR
5036,Dharam Singh,IND,0,8th Pass,50,"Rs 92,78,598 ~ 92 Lacs+","Rs 50,000 ~ 50 Thou+",0,PUNJAB,SANGRUR
5037,Gurdeep Singh,Democratic Bharatiya Samaj Party,0,10th Pass,39,"Rs 8,12,000 ~ 8 Lacs+",Rs 0 ~ ,0,PUNJAB,SANGRUR
5038,Gurpreet Singh,CPI(ML)L,0,5th Pass,33,"Rs 15,350 ~ 15 Thou+",Rs 0 ~ ,0,PUNJAB,SANGRUR
5039,Harinder Kumar,IND,0,8th Pass,52,"Rs 95,08,574 ~ 95 Lacs+",Rs 0 ~ ,0,PUNJAB,SANGRUR
5040,Jaswant Singh,Bahujan Mukti Party,0,8th Pass,50,"Rs 12,18,000 ~ 12 Lacs+",Rs 0 ~ ,0,PUNJAB,SANGRUR
5041,Jit Singh,CPI(ML) Red Star,0,5th Pass,54,"Rs 2,91,000 ~ 2 Lacs+",Rs 0 ~ ,0,PUNJAB,SANGRUR
5042,Joginder Singh Aulakh,CPI(M),0,Post Graduate,63,"Rs 4,26,90,574 ~ 4 Crore+","Rs 4,58,196 ~ 4 Lacs+",0,PUNJAB,SANGRUR
5043,Joti Devaji Ansuia,IND,0,12th Pass,28,"Rs 21,000 ~ 21 Thou+",Rs 0 ~ ,0,PUNJAB,SANGRUR
5044,Karam Singh,IND,0,8th Pass,42,"Rs 2,10,000 ~ 2 Lacs+",Rs 0 ~ ,0,PUNJAB,SANGRUR
5045,Karnail Singh,SAD(A)(Simranjit Singh Mann),0,Graduate Professional,66,"Rs 45,81,380 ~ 45 Lacs+","Rs 64,000 ~ 64 Thou+",0,PUNJAB,SANGRUR
5046,Madan Bhatti,BSP,0,10th Pass,50,"Rs 61,66,306 ~ 61 Lacs+","Rs 3,26,000 ~ 3 Lacs+",0,PUNJAB,SANGRUR
5047,Mahmood Ahmed Thind,IUML,0,Graduate Professional,38,"Rs 29,30,897 ~ 29 Lacs+","Rs 4,00,000 ~ 4 Lacs+",0,PUNJAB,SANGRUR
5048,Manoj Kumar,IND,0,Graduate Professional,36,"Rs 34,06,000 ~ 34 Lacs+",Rs 0 ~ ,0,PUNJAB,SANGRUR
5049,Parveen Kaur,IND,0,8th Pass,48,"Rs 12,70,000 ~ 12 Lacs+",Rs 0 ~ ,0,PUNJAB,SANGRUR
5050,Sukhdev Ram Sharma,CPI,0,10th Pass,60,"Rs 88,86,669 ~ 88 Lacs+",Rs 0 ~ ,0,PUNJAB,SANGRUR
5051,Sukhdev Singh,IND,0,Post Graduate,46,"Rs 71,26,030 ~ 71 Lacs+","Rs 25,28,000 ~ 25 Lacs+",0,PUNJAB,SANGRUR
5052,Sukhdev Singh Dhindsa,SAD,0,Graduate,75,"Rs 8,75,88,083 ~ 8 Crore+","Rs 20,00,000 ~ 20 Lacs+",0,PUNJAB,SANGRUR
5053,Vijay Inder Singla,INC,0,Graduate Professional,42,"Rs 14,73,78,890 ~ 14 Crore+","Rs 1,38,63,761 ~ 1 Crore+",0,PUNJAB,SANGRUR
5054,Sanwar Lal Jat   Winner ,BJP,0,Doctorate,59,"Rs 1,80,64,656 ~ 1 Crore+",Rs 0 ~ ,1,RAJASTHAN,AJMER
5055,Anita Jain,IND,0,Graduate Professional,46,"Rs 47,00,000 ~ 47 Lacs+",Rs 0 ~ ,0,RAJASTHAN,AJMER
5056,Bhanwar Lal Soni,IND,0,8th Pass,57,"Rs 16,50,000 ~ 16 Lacs+",Rs 0 ~ ,0,RAJASTHAN,AJMER
5057,Jagdish,BSP,0,10th Pass,49,"Rs 31,57,459 ~ 31 Lacs+",Rs 0 ~ ,0,RAJASTHAN,AJMER
5058,Jagdish Singh Rawat,IND,0,5th Pass,54,"Rs 5,20,000 ~ 5 Lacs+",Rs 0 ~ ,0,RAJASTHAN,AJMER
5059,Krishna Kumar Dadhich,IND,0,Graduate,27,"Rs 1,00,000 ~ 1 Lacs+",Rs 0 ~ ,0,RAJASTHAN,AJMER
5060,Mukul Mishra,ABHM,0,12th Pass,47,"Rs 51,000 ~ 51 Thou+",Rs 0 ~ ,0,RAJASTHAN,AJMER
5061,Narain Das Sindhi,IND,0,12th Pass,65,"Rs 4,02,000 ~ 4 Lacs+",Rs 0 ~ ,0,RAJASTHAN,AJMER
5062,Ramlal,Akhil Bhartiya Aamjan Party,0,8th Pass,50,"Rs 1,10,000 ~ 1 Lacs+",Rs 0 ~ ,0,RAJASTHAN,AJMER
5063,Sachin Pilot,INC,0,Post Graduate,36,"Rs 5,39,34,000 ~ 5 Crore+",Rs 0 ~ ,0,RAJASTHAN,AJMER
5064,Sanwar Lal,NCP,0,5th Pass,30,"Rs 10,92,020 ~ 10 Lacs+",Rs 0 ~ ,0,RAJASTHAN,AJMER
5065,Surendra Kumar Jain,IND,0,Graduate,46,"Rs 12,42,221 ~ 12 Lacs+",Rs 0 ~ ,0,RAJASTHAN,AJMER
5066,Raghu Sharma   Winner ,INC,0,Doctorate,59,"Rs 2,48,56,695 ~ 2 Crore+","Rs 25,60,000 ~ 25 Lacs+",1, BYE ELECTION ON 29-01-2018,AJMER 
5067,Advocate Ranjeeta Rawat,Akhil Bhartiya Aamjan Party,0,Post Graduate,39,"Rs 13,000 ~ 13 Thou+",Rs 0 ~ ,0, BYE ELECTION ON 29-01-2018,AJMER 
5068,Danaram Meharara Meghwanshi,IND,0,Post Graduate,50,"Rs 4,03,30,000 ~ 4 Crore+","Rs 3,00,000 ~ 3 Lacs+",0, BYE ELECTION ON 29-01-2018,AJMER 
5069,Ganpat,IND,0,8th Pass,69,"Rs 4,45,000 ~ 4 Lacs+",Rs 0 ~ ,0, BYE ELECTION ON 29-01-2018,AJMER 
5070,Gul Mohammad,IND,0,10th Pass,32,"Rs 11,22,000 ~ 11 Lacs+",Rs 0 ~ ,0, BYE ELECTION ON 29-01-2018,AJMER 
5071,Hamid Husain,IND,0,12th Pass,48,"Rs 10,30,000 ~ 10 Lacs+",Rs 0 ~ ,0, BYE ELECTION ON 29-01-2018,AJMER 
5072,Hina,IND,0,Graduate,27,"Rs 21,80,000 ~ 21 Lacs+",Rs 0 ~ ,0, BYE ELECTION ON 29-01-2018,AJMER 
5073,Insaf Ali,IND,0,5th Pass,50,"Rs 9,75,000 ~ 9 Lacs+",Rs 0 ~ ,0, BYE ELECTION ON 29-01-2018,AJMER 
5074,Jagdish Bairwa,IND,0,10th Pass,54,"Rs 11,40,617 ~ 11 Lacs+",Rs 0 ~ ,0, BYE ELECTION ON 29-01-2018,AJMER 
5075,Kamla Rawat,IND,0,Illiterate,43,"Rs 46,40,000 ~ 46 Lacs+","Rs 5,50,000 ~ 5 Lacs+",0, BYE ELECTION ON 29-01-2018,AJMER 
5076,Krishna Kumar Dadhich,IND,0,Graduate Professional,31,"Rs 30,50,000 ~ 30 Lacs+",Rs 0 ~ ,0, BYE ELECTION ON 29-01-2018,AJMER 
5077,Manohar Gurjar,Hindustan Shakti Sena,0,5th Pass,31,"Rs 9,82,000 ~ 9 Lacs+","Rs 9,30,490 ~ 9 Lacs+",0, BYE ELECTION ON 29-01-2018,AJMER 
5078,Mohammad Nasim,IND,0,Graduate,44,"Rs 75,000 ~ 75 Thou+",Rs 0 ~ ,0, BYE ELECTION ON 29-01-2018,AJMER 
5079,Mukesh Gena,IND,0,Graduate Professional,30,"Rs 10,63,500 ~ 10 Lacs+","Rs 3,00,000 ~ 3 Lacs+",0, BYE ELECTION ON 29-01-2018,AJMER 
5080,Naim Khan,IND,0,5th Pass,32,"Rs 1,38,600 ~ 1 Lacs+",Rs 0 ~ ,0, BYE ELECTION ON 29-01-2018,AJMER 
5081,Peerdan Singh,IND, 1 ,8th Pass,55,"Rs 17,60,000 ~ 17 Lacs+","Rs 1,50,000 ~ 1 Lacs+",0, BYE ELECTION ON 29-01-2018,AJMER 
5082,Ravindra Singh Shekhawat,IND,0,Graduate,37,"Rs 98,000 ~ 98 Thou+",Rs 0 ~ ,0, BYE ELECTION ON 29-01-2018,AJMER 
5083,Sahajad Ali,IND,0,8th Pass,53,"Rs 6,50,000 ~ 6 Lacs+",Rs 0 ~ ,0, BYE ELECTION ON 29-01-2018,AJMER 
5084,Shahid Khan,IND,0,10th Pass,27,"Rs 1,35,500 ~ 1 Lacs+",Rs 0 ~ ,0, BYE ELECTION ON 29-01-2018,AJMER 
5085,Shivbhagwan,Dalit Soshit Pichhara Varg Adhikar Dal, 1 ,8th Pass,45,"Rs 30,85,000 ~ 30 Lacs+","Rs 4,86,022 ~ 4 Lacs+",0, BYE ELECTION ON 29-01-2018,AJMER 
5086,Surendra Kumar Jain,IND,0,Graduate,50,"Rs 15,26,568 ~ 15 Lacs+",Rs 0 ~ ,0, BYE ELECTION ON 29-01-2018,AJMER 
5087,Mahant Chand Nath Yogi   Winner ,BJP,0,Graduate,58,"Rs 1,99,653 ~ 1 Lacs+",Rs 0 ~ ,1,RAJASTHAN,ALWAR
5088,Arun Kumar Roopak,Naya Daur Party,0,Others,29,"Rs 1,71,000 ~ 1 Lacs+",Rs 0 ~ ,0,RAJASTHAN,ALWAR
5089,Azad Husain,BSP,0,12th Pass,50,"Rs 2,75,66,246 ~ 2 Crore+","Rs 21,25,000 ~ 21 Lacs+",0,RAJASTHAN,ALWAR
5090,Choudhary Nashrudeen,Socialist Party (India),0,Literate,82,"Rs 2,40,94,100 ~ 2 Crore+","Rs 14,50,000 ~ 14 Lacs+",0,RAJASTHAN,ALWAR
5091,Dashrath Kumar,Ambedkarite Party of India,0,Doctorate,39,"Rs 19,05,000 ~ 19 Lacs+","Rs 2,00,000 ~ 2 Lacs+",0,RAJASTHAN,ALWAR
5092,Hari Prasad,IND,0,Post Graduate,41,"Rs 7,07,938 ~ 7 Lacs+",Rs 0 ~ ,0,RAJASTHAN,ALWAR
5093,Hari Singh Sharma,IND,0,8th Pass,41,"Rs 5,16,000 ~ 5 Lacs+",Rs 0 ~ ,0,RAJASTHAN,ALWAR
5094,Jagdish Prasad Bairwa,IND,0,10th Pass,33,"Rs 26,59,200 ~ 26 Lacs+",Rs 0 ~ ,0,RAJASTHAN,ALWAR
5095,Jitendra Singh,INC,0,Graduate,42,"Rs 11,18,24,330 ~ 11 Crore+","Rs 47,81,367 ~ 47 Lacs+",0,RAJASTHAN,ALWAR
5096,Khaim Chand,Bharatiya Yuva Shakti,0,8th Pass,62,"Rs 72,46,800 ~ 72 Lacs+",Rs 0 ~ ,0,RAJASTHAN,ALWAR
5097,Khoob Raj Neeraj,Bahujan Mukti Party, 1 ,12th Pass,48,"Rs 1,15,13,535 ~ 1 Crore+","Rs 7,00,000 ~ 7 Lacs+",0,RAJASTHAN,ALWAR
5098,Kishan Lal,IND,0,8th Pass,66,"Rs 30,61,599 ~ 30 Lacs+",Rs 0 ~ ,0,RAJASTHAN,ALWAR
5099,Mangu Ram Sain,Akhil Bharatiya Congress Dal (Ambedkar),0,12th Pass,54,"Rs 72,000 ~ 72 Thou+",Rs 0 ~ ,0,RAJASTHAN,ALWAR
5100,Mursid Ahmed,AITC,0,Graduate,45,"Rs 6,39,86,428 ~ 6 Crore+","Rs 88,000 ~ 88 Thou+",0,RAJASTHAN,ALWAR
5101,Nishar Ahmad,Jai Maha Bharath Party,0,Literate,51,"Rs 3,64,13,916 ~ 3 Crore+",Rs 0 ~ ,0,RAJASTHAN,ALWAR
5102,Ramesh Panaval,IND,0,12th Pass,46,"Rs 16,000 ~ 16 Thou+",Rs 0 ~ ,0,RAJASTHAN,ALWAR
5103,Suresh Sharma,Jago Party,0,10th Pass,39,"Rs 2,75,000 ~ 2 Lacs+",Rs 0 ~ ,0,RAJASTHAN,ALWAR
5104,Virendra Vidrohi,AAP,0,Doctorate,50,"Rs 11,78,758 ~ 11 Lacs+","Rs 3,76,527 ~ 3 Lacs+",0,RAJASTHAN,ALWAR
5105,Virja Nand,SP,0,Graduate,62,"Rs 52,55,484 ~ 52 Lacs+",Rs 0 ~ ,0,RAJASTHAN,ALWAR
5106,Dr. Karan Singh Yadav   Winner ,INC,0,Post Graduate,72,"Rs 2,67,59,054 ~ 2 Crore+","Rs 9,79,039 ~ 9 Lacs+",1, BYE ELECTION ON 29-01-2018,ALWAR 
5107,Amit Kumar Gupta,IND,0,Graduate Professional,34,"Rs 97,73,982 ~ 97 Lacs+","Rs 42,00,000 ~ 42 Lacs+",0, BYE ELECTION ON 29-01-2018,ALWAR 
5108,Chaman Lal,RPI(A),0,Graduate Professional,51,"Rs 19,20,000 ~ 19 Lacs+","Rs 1,50,000 ~ 1 Lacs+",0, BYE ELECTION ON 29-01-2018,ALWAR 
5109,Daya Singh,IND, 1 ,Post Graduate,70,"Rs 53,53,625 ~ 53 Lacs+","Rs 2,34,000 ~ 2 Lacs+",0, BYE ELECTION ON 29-01-2018,ALWAR 
5110,Dr. Jaswant Singh Yadav,BJP,0,Graduate,64,"Rs 9,74,86,279 ~ 9 Crore+","Rs 5,41,043 ~ 5 Lacs+",0, BYE ELECTION ON 29-01-2018,ALWAR 
5111,Ibrahim Khan,IND,0,12th Pass,60,"Rs 1,70,54,185 ~ 1 Crore+","Rs 4,83,313 ~ 4 Lacs+",0, BYE ELECTION ON 29-01-2018,ALWAR 
5112,Jamaludeen,IND,0,10th Pass,43,"Rs 96,10,000 ~ 96 Lacs+",Rs 0 ~ ,0, BYE ELECTION ON 29-01-2018,ALWAR 
5113,Jaswant Singh,IND,0,10th Pass,54,"Rs 15,21,283 ~ 15 Lacs+","Rs 4,15,000 ~ 4 Lacs+",0, BYE ELECTION ON 29-01-2018,ALWAR 
5114,Khemraj Gurjar,IND,0,Graduate,25,"Rs 25,66,329 ~ 25 Lacs+","Rs 39,000 ~ 39 Thou+",0, BYE ELECTION ON 29-01-2018,ALWAR 
5115,Ramnath Meghwal,Inqalab Vikas Dal,0,12th Pass,35,"Rs 11,53,661 ~ 11 Lacs+","Rs 17,13,601 ~ 17 Lacs+",0, BYE ELECTION ON 29-01-2018,ALWAR 
5116,Manshankar Ninama   Winner ,BJP,0,8th Pass,58,"Rs 40,40,285 ~ 40 Lacs+","Rs 8,70,146 ~ 8 Lacs+",1,RAJASTHAN,BANSWARA
5117,Bhanji Bhai,JD(U),0,8th Pass,81,"Rs 1,57,52,404 ~ 1 Crore+","Rs 2,50,000 ~ 2 Lacs+",0,RAJASTHAN,BANSWARA
5118,Harish Rawat,AAP,0,10th Pass,39,"Rs 19,41,143 ~ 19 Lacs+",Rs 0 ~ ,0,RAJASTHAN,BANSWARA
5119,Resham Malviya,INC,0,12th Pass,49,"Rs 2,53,70,874 ~ 2 Crore+","Rs 60,79,932 ~ 60 Lacs+",0,RAJASTHAN,BANSWARA
5120,Soma Lal Koted,Bahujan Mukti Party,0,12th Pass,63,"Rs 1,20,80,300 ~ 1 Crore+",Rs 0 ~ ,0,RAJASTHAN,BANSWARA
5121,Vijaypal,BSP,0,Post Graduate,70,"Rs 7,40,000 ~ 7 Lacs+",Rs 0 ~ ,0,RAJASTHAN,BANSWARA
