Sno,Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities,Winner,State,Constituency
6809,Reena Devi,National Bhrashtachar Mukt Party,0,8th Pass,32,"Rs 1,20,000 ~ 1 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,BULANDSHAHR
6810,Satish,Bharatiya Bahujan Parivartan Party,0,Not Given,47,"Rs 5,90,000 ~ 5 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,BULANDSHAHR
6811,Vinay Kumar,Aapki Apni Party (Peoples),0,Graduate Professional,37,"Rs 13,65,000 ~ 13 Lacs+","Rs 5,60,300 ~ 5 Lacs+",0,UTTAR PRADESH,BULANDSHAHR
6812,Yogesh Verma,BSP, 28 ,12th Pass,50,"Rs 4,73,37,130 ~ 4 Crore+","Rs 86,09,902 ~ 86 Lacs+",0,UTTAR PRADESH,BULANDSHAHR
6813,Dr. Mahendra Nath Pandey   Winner ,BJP,0,Doctorate,62,"Rs 3,33,59,734 ~ 3 Crore+",Rs 0 ~ ,1,UTTAR PRADESH,CHANDAULI
6814,Arjun Pandey,Atulya Bharat Party,0,Post Graduate,66,"Rs 2,55,000 ~ 2 Lacs+","Rs 38,000 ~ 38 Thou+",0,UTTAR PRADESH,CHANDAULI
6815,Byasmuni,Kanshiram Bahujan Dal,0,Post Graduate,35,"Rs 1,94,939 ~ 1 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,CHANDAULI
6816,Jangbahadur,Bhartiya Manav Samaj Party,0,12th Pass,31,"Rs 1,06,94,000 ~ 1 Crore+",Rs 0 ~ ,0,UTTAR PRADESH,CHANDAULI
6817,Krishna Pratap Singh,Samagra Utthan Party,0,Post Graduate,47,"Rs 68,03,000 ~ 68 Lacs+","Rs 1,04,000 ~ 1 Lacs+",0,UTTAR PRADESH,CHANDAULI
6818,Liyakat Ali,IND,0,Graduate Professional,68,"Rs 1,19,73,165 ~ 1 Crore+","Rs 1,60,626 ~ 1 Lacs+",0,UTTAR PRADESH,CHANDAULI
6819,Mahender Yadav,Pragatisheel Manav Samaj Party,0,Graduate Professional,63,"Rs 18,10,000 ~ 18 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,CHANDAULI
6820,Mahendra Pratap Singh,Al-Hind Party,0,12th Pass,67,"Rs 50,08,000 ~ 50 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,CHANDAULI
6821,Rajesh Vishwakarma,Moulik Adhikar Party,0,12th Pass,36,"Rs 21,07,000 ~ 21 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,CHANDAULI
6822,Ramgovind,Suheldev Bhartiya Samaj Party,0,Graduate Professional,32,"Rs 1,97,703 ~ 1 Lacs+","Rs 9,917 ~ 9 Thou+",0,UTTAR PRADESH,CHANDAULI
6823,Sanjay Singh Chauhan,SP, 2 ,Post Graduate,43,"Rs 40,15,011 ~ 40 Lacs+","Rs 3,69,000 ~ 3 Lacs+",0,UTTAR PRADESH,CHANDAULI
6824,Shiv Kanya Kushwaha,Jan Adhikar Party, 2 ,5th Pass,52,"Rs 6,60,18,000 ~ 6 Crore+","Rs 2,47,77,000 ~ 2 Crore+",0,UTTAR PRADESH,CHANDAULI
6825,Shivratri,Prithviraj Janshakti Party,0,5th Pass,67,"Rs 4,90,000 ~ 4 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,CHANDAULI
6826,Ramapati Ram Tripathi   Winner ,BJP, 1 ,Graduate Professional,69,"Rs 2,94,51,678 ~ 2 Crore+","Rs 93,10,684 ~ 93 Lacs+",1,UTTAR PRADESH,DEORIA
6827,Birja,Peace Party,0,Literate,46,"Rs 12,40,000 ~ 12 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,DEORIA
6828,Brijendra Mani Tripathi,IND, 1 ,Graduate,51,"Rs 83,67,500 ~ 83 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,DEORIA
6829,Chandan Kumar Yadav,Rashtriya Ulama Council, 2 ,Graduate,31,"Rs 3,06,073 ~ 3 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,DEORIA
6830,Israr Ahamad,Bharatiya Aavaam Ekta Party,0,Graduate,45,"Rs 57,62,743 ~ 57 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,DEORIA
6831,Jitendra,Suheldev Bhartiya Samaj Party,0,Literate,43,"Rs 1,05,45,500 ~ 1 Crore+",Rs 0 ~ ,0,UTTAR PRADESH,DEORIA
6832,Manoj Kumar Mishra,Manuvadi Party,0,Graduate,45,"Rs 21,16,000 ~ 21 Lacs+","Rs 10,00,000 ~ 10 Lacs+",0,UTTAR PRADESH,DEORIA
6833,Onkar Singh,Samajwadi Samaj Party,0,Post Graduate,43,"Rs 5,97,93,984 ~ 5 Crore+","Rs 15,00,000 ~ 15 Lacs+",0,UTTAR PRADESH,DEORIA
6834,Ramashish Rai,IND,0,Post Graduate,55,"Rs 1,33,27,000 ~ 1 Crore+","Rs 3,00,000 ~ 3 Lacs+",0,UTTAR PRADESH,DEORIA
6835,Rekha Verma   Winner ,BJP, 3 ,12th Pass,45,"Rs 2,47,35,488 ~ 2 Crore+","Rs 70,95,916 ~ 70 Lacs+",1,UTTAR PRADESH,DHAURAHRA
6836,Anil Kumar,Bahujan Awam Party,0,Post Graduate,48,"Rs 17,67,409 ~ 17 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,DHAURAHRA
6837,Arshad Iliyas Siddiqui,BSP, 7 ,10th Pass,63,"Rs 52,49,86,176 ~ 52 Crore+","Rs 17,66,77,024 ~ 17 Crore+",0,UTTAR PRADESH,DHAURAHRA
6838,Baljeet Kaur,Hindusthan Nirman Dal,0,Literate,33,"Rs 21,31,000 ~ 21 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,DHAURAHRA
6839,Kunwar Jitin Prasada,INC,0,Post Graduate,42,"Rs 12,18,01,005 ~ 12 Crore+",Rs 0 ~ ,0,UTTAR PRADESH,DHAURAHRA
6840,Malkhan Singh Rajpoot,Pragatishil Samajwadi Party (Lohia),0,5th Pass,76,"Rs 1,14,50,000 ~ 1 Crore+",Rs 0 ~ ,0,UTTAR PRADESH,DHAURAHRA
6841,Mukesh Kumar,SHS,0,12th Pass,59,"Rs 89,065 ~ 89 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,DHAURAHRA
6842,Reetu Verma,IND, 1 ,Graduate,41,"Rs 82,10,000 ~ 82 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,DHAURAHRA
6843,Jagdambika Pal   Winner ,BJP, 3 ,Post Graduate,68,"Rs 10,33,66,710 ~ 10 Crore+","Rs 28,38,478 ~ 28 Lacs+",1,UTTAR PRADESH,DOMARIYAGANJ
6844,Aftab Alam,BSP, 3 ,Graduate,37,"Rs 6,32,42,772 ~ 6 Crore+","Rs 1,93,91,778 ~ 1 Crore+",0,UTTAR PRADESH,DOMARIYAGANJ
6845,Arjun Singh Lodhi,Bahujan Mukti Party,0,Post Graduate,50,"Rs 52,36,000 ~ 52 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,DOMARIYAGANJ
6846,Brijesh Kumar,Janhit Kisan Party,0,Literate,46,"Rs 1,67,00,000 ~ 1 Crore+","Rs 18,00,000 ~ 18 Lacs+",0,UTTAR PRADESH,DOMARIYAGANJ
6847,Chandrash,INC,0,Post Graduate,37,"Rs 6,40,76,173 ~ 6 Crore+","Rs 2,44,38,446 ~ 2 Crore+",0,UTTAR PRADESH,DOMARIYAGANJ
6848,Keshari Nandan,Sabka Dal United,0,8th Pass,35,"Rs 56,26,000 ~ 56 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,DOMARIYAGANJ
6849,Keshav,Suheldev Bhartiya Samaj Party,0,8th Pass,36,"Rs 28,93,000 ~ 28 Lacs+","Rs 6,00,000 ~ 6 Lacs+",0,UTTAR PRADESH,DOMARIYAGANJ
6850,Sanjay Kumar Chauhan,Nagrik Ekta Party,0,Graduate,44,"Rs 2,73,900 ~ 2 Lacs+","Rs 3,89,500 ~ 3 Lacs+",0,UTTAR PRADESH,DOMARIYAGANJ
6851,Shravan Kumar,IND,0,12th Pass,33,"Rs 52,000 ~ 52 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,DOMARIYAGANJ
6852,Rajveer Singh   Winner ,BJP,0,Graduate Professional,58,"Rs 38,36,29,735 ~ 38 Crore+","Rs 10,02,20,000 ~ 10 Crore+",1,UTTAR PRADESH,ETAH
6853,Anand Prakash Singh Rajput,Rashtriya Backward Party,0,Post Graduate,54,"Rs 77,23,000 ~ 77 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,ETAH
6854,Anuj Kumar,Subhashwadi Bhartiya Samajwadi Party (Subhas,0,Post Graduate,34,"Rs 94,000 ~ 94 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,ETAH
6855,Ashok Kumar,IND, 2 ,Graduate,55,"Rs 1,27,20,000 ~ 1 Crore+",Rs 0 ~ ,0,UTTAR PRADESH,ETAH
6856,Atar Singh,Rashtriya Shoshit Samaj Party,0,Post Graduate,59,"Rs 78,91,600 ~ 78 Lacs+","Rs 4,45,000 ~ 4 Lacs+",0,UTTAR PRADESH,ETAH
6857,Bharat Singh,Rashtriya Kranti Party, 1 ,Graduate,58,"Rs 15,50,000 ~ 15 Lacs+","Rs 1,90,000 ~ 1 Lacs+",0,UTTAR PRADESH,ETAH
6858,Hariom,IND,0,12th Pass,47,"Rs 26,70,854 ~ 26 Lacs+","Rs 31,08,762 ~ 31 Lacs+",0,UTTAR PRADESH,ETAH
6859,Indrapal,Rashtriya Surya Prakash Party,0,Literate,56,"Rs 11,02,500 ~ 11 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,ETAH
6860,Ku. Devendra Singh Yadav,SP,0,Doctorate,70,"Rs 2,04,64,15,655 ~ 204 Crore+","Rs 5,31,56,203 ~ 5 Crore+",0,UTTAR PRADESH,ETAH
6861,Naresh Chandra,Bhartiya Shakti Chetna Party, 1 ,Post Graduate,44,"Rs 37,43,729 ~ 37 Lacs+","Rs 27,01,468 ~ 27 Lacs+",0,UTTAR PRADESH,ETAH
6862,Parvati Nandan,Rashtriya Bharatiya Jan Jan Party,0,Post Graduate,53,"Rs 70,20,269 ~ 70 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,ETAH
6863,Rashmi Yadav,Pragatishil Samajwadi Party (Lohia),0,Doctorate,45,"Rs 83,98,348 ~ 83 Lacs+","Rs 5,06,000 ~ 5 Lacs+",0,UTTAR PRADESH,ETAH
6864,Satendra Kumar Panda,IND,0,12th Pass,65,"Rs 2,09,93,298 ~ 2 Crore+","Rs 32,18,593 ~ 32 Lacs+",0,UTTAR PRADESH,ETAH
6865,Suraj Singh,Jan Adhikar Party,0,Post Graduate,77,"Rs 1,35,94,065 ~ 1 Crore+","Rs 1,03,328 ~ 1 Lacs+",0,UTTAR PRADESH,ETAH
6866,Dr Ram Shankar Katheria   Winner ,BJP, 12 ,Doctorate,54,"Rs 1,51,54,538 ~ 1 Crore+","Rs 73,04,616 ~ 73 Lacs+",1,UTTAR PRADESH,ETAWAH
6867,Ajay Kumar,Bhartiya Jan Nayak Party, 2 ,Post Graduate,35,"Rs 42,05,000 ~ 42 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,ETAWAH
6868,Akshash Krishna,Pichhra Samaj Party,0,Graduate,30,"Rs 3,43,500 ~ 3 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,ETAWAH
6869,Arti Devi,Mahasankalp Janta Party,0,12th Pass,29,"Rs 31,80,000 ~ 31 Lacs+","Rs 6,50,000 ~ 6 Lacs+",0,UTTAR PRADESH,ETAWAH
6870,Ashok Kumar Dohare,INC,0,Graduate,45,"Rs 2,43,98,780 ~ 2 Crore+","Rs 19,00,000 ~ 19 Lacs+",0,UTTAR PRADESH,ETAWAH
6871,Dalveer Singh,IND,0,Graduate,26,"Rs 1,11,321 ~ 1 Lacs+","Rs 33,000 ~ 33 Thou+",0,UTTAR PRADESH,ETAWAH
6872,Kamlesh Kumar,SP,0,Graduate,35,"Rs 1,12,07,526 ~ 1 Crore+","Rs 21,90,246 ~ 21 Lacs+",0,UTTAR PRADESH,ETAWAH
6873,Lalta Prasad,Voters Party International,0,5th Pass,54,"Rs 35,46,200 ~ 35 Lacs+","Rs 40,000 ~ 40 Thou+",0,UTTAR PRADESH,ETAWAH
6874,Pooja,IND,0,Graduate,29,"Rs 1,12,07,526 ~ 1 Crore+","Rs 21,90,246 ~ 21 Lacs+",0,UTTAR PRADESH,ETAWAH
6875,Sanjay Kumar,IND,0,Graduate Professional,46,"Rs 43,64,623 ~ 43 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,ETAWAH
6876,Shambhu Dayal,Pragatishil Samajwadi Party (Lohia), 2 ,Graduate,61,"Rs 4,20,60,422 ~ 4 Crore+","Rs 99,49,035 ~ 99 Lacs+",0,UTTAR PRADESH,ETAWAH
6877,Sita,Bhartiya Shakti Chetna Party,0,5th Pass,0,"Rs 30,30,000 ~ 30 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,ETAWAH
6878,Lallu Singh   Winner ,BJP, 1 ,Post Graduate,64,"Rs 3,18,84,642 ~ 3 Crore+","Rs 1,12,76,478 ~ 1 Crore+",1,UTTAR PRADESH,FAIZABAD
6879,Anand Sen,SP, 8 ,12th Pass,55,"Rs 4,39,20,899 ~ 4 Crore+","Rs 15,60,431 ~ 15 Lacs+",0,UTTAR PRADESH,FAIZABAD
6880,Asha Devi,Lok Dal,0,12th Pass,25,"Rs 67,265 ~ 67 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,FAIZABAD
6881,Kamlesh Tiwari,IND, 8 ,Graduate,43,"Rs 6,72,000 ~ 6 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,FAIZABAD
6882,Kanchan Yadav,Moulik Adhikar Party,0,Post Graduate,34,"Rs 34,74,829 ~ 34 Lacs+","Rs 12,00,000 ~ 12 Lacs+",0,UTTAR PRADESH,FAIZABAD
6883,Lal Mani Tripathi (Bhai Sahab),IND,0,Post Graduate,55,"Rs 87,41,915 ~ 87 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,FAIZABAD
6884,Mahesh Tiwari,SHS,0,Post Graduate,46,"Rs 2,18,13,345 ~ 2 Crore+","Rs 15,34,016 ~ 15 Lacs+",0,UTTAR PRADESH,FAIZABAD
6885,Manoj Kumar Mishra,IND,0,12th Pass,28,"Rs 15,75,000 ~ 15 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,FAIZABAD
6886,Nirmal Khatri,INC, 3 ,Doctorate,68,"Rs 1,44,59,169 ~ 1 Crore+","Rs 4,09,256 ~ 4 Lacs+",0,UTTAR PRADESH,FAIZABAD
6887,Rajbahadur Urf Rajan Pandey,IND,0,12th Pass,45,"Rs 2,83,66,730 ~ 2 Crore+","Rs 5,00,000 ~ 5 Lacs+",0,UTTAR PRADESH,FAIZABAD
6888,Sharad Kumar,IND,0,Graduate,34,"Rs 7,88,716 ~ 7 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,FAIZABAD
6889,Sher Afgan,Bharat Prabhat Party,0,10th Pass,44,"Rs 1,02,28,866 ~ 1 Crore+",Rs 0 ~ ,0,UTTAR PRADESH,FAIZABAD
6890,Vijay Shankar Pandey,Lok Gathbandhan Party,0,Post Graduate,62,"Rs 1,55,09,419 ~ 1 Crore+","Rs 24,00,000 ~ 24 Lacs+",0,UTTAR PRADESH,FAIZABAD
6891,Mukesh Rajput   Winner ,BJP,0,Graduate,50,"Rs 7,49,64,501 ~ 7 Crore+","Rs 3,88,246 ~ 3 Lacs+",1,UTTAR PRADESH,FARRUKHABAD
6892,Luxman,SHS, 2 ,Graduate Professional,58,"Rs 25,12,801 ~ 25 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,FARRUKHABAD
6893,Manoj Agarwal,BSP, 2 ,Graduate,54,"Rs 54,78,43,588 ~ 54 Crore+","Rs 17,41,06,490 ~ 17 Crore+",0,UTTAR PRADESH,FARRUKHABAD
6894,Rahul Kumar,IND,0,Post Graduate,29,"Rs 6,13,256 ~ 6 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,FARRUKHABAD
6895,Salman Khurshid,INC, 1 ,Post Graduate,66,"Rs 38,42,80,845 ~ 38 Crore+",Rs 0 ~ ,0,UTTAR PRADESH,FARRUKHABAD
6896,Sanjay Kumar,IND,0,10th Pass,47,"Rs 76,89,598 ~ 76 Lacs+","Rs 24,92,188 ~ 24 Lacs+",0,UTTAR PRADESH,FARRUKHABAD
6897,Shree Krishan,Mazdoor Dalit Kisaan Mahila Gareeb Party (Hin,0,12th Pass,56,"Rs 2,35,95,341 ~ 2 Crore+",Rs 0 ~ ,0,UTTAR PRADESH,FARRUKHABAD
6898,Uday Pal Singh,Pragatishil Samajwadi Party (Lohia), 10 ,Graduate,42,"Rs 1,21,75,857 ~ 1 Crore+","Rs 3,20,000 ~ 3 Lacs+",0,UTTAR PRADESH,FARRUKHABAD
6899,Vipin Kumar Mishra,Bhartiya Shakti Chetna Party,0,12th Pass,30,"Rs 22,42,420 ~ 22 Lacs+","Rs 4,15,000 ~ 4 Lacs+",0,UTTAR PRADESH,FARRUKHABAD
6900,Sadhvi Niranjan Jyoti   Winner ,BJP,0,12th Pass,52,"Rs 1,06,67,372 ~ 1 Crore+","Rs 9,10,148 ~ 9 Lacs+",1,UTTAR PRADESH,FATEHPUR
6901,Ashok Kumar,Janhit Bharat Party,0,12th Pass,56,"Rs 32,73,573 ~ 32 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,FATEHPUR
6902,Beni Prasad,IND,0,Graduate,61,"Rs 3,00,000 ~ 3 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,FATEHPUR
6903,Juber Ahmad,IND,0,12th Pass,44,"Rs 27,08,670 ~ 27 Lacs+","Rs 2,43,387 ~ 2 Lacs+",0,UTTAR PRADESH,FATEHPUR
6904,Kamta Prasad,IND,0,12th Pass,36,"Rs 2,38,000 ~ 2 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,FATEHPUR
6905,Mahesh Chandra Sahu,Pragatishil Samajwadi Party (Lohia),0,Graduate,42,"Rs 3,00,86,078 ~ 3 Crore+","Rs 1,11,91,125 ~ 1 Crore+",0,UTTAR PRADESH,FATEHPUR
6906,Rajkumar,Vikas Insaf Party,0,Graduate,40,"Rs 30,000 ~ 30 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,FATEHPUR
6907,Rakesh Sachan,INC, 8 ,Post Graduate,63,"Rs 35,06,70,770 ~ 35 Crore+","Rs 6,77,94,880 ~ 6 Crore+",0,UTTAR PRADESH,FATEHPUR
6908,Ram Kumar,Peoples Party of India (Democratic),0,Graduate,68,"Rs 35,86,000 ~ 35 Lacs+","Rs 3,87,000 ~ 3 Lacs+",0,UTTAR PRADESH,FATEHPUR
6909,Sukhdev Prasad,BSP,0,8th Pass,62,"Rs 7,45,44,921 ~ 7 Crore+","Rs 45,00,729 ~ 45 Lacs+",0,UTTAR PRADESH,FATEHPUR
6910,Rajkumar Chahar   Winner ,BJP, 3 ,Graduate,52,"Rs 1,48,54,247 ~ 1 Crore+","Rs 3,56,404 ~ 3 Lacs+",1,UTTAR PRADESH,FATEHPUR SIKRI
6911,Anil Kumar Kushwaha,IND,0,Graduate,37,"Rs 46,93,000 ~ 46 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,FATEHPUR SIKRI
6912,Arti Sharma,IND,0,12th Pass,36,"Rs 8,03,000 ~ 8 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,FATEHPUR SIKRI
6913,Manisha Singh,Pragatishil Samajwadi Party (Lohia),0,12th Pass,44,"Rs 6,67,40,000 ~ 6 Crore+","Rs 2,39,553 ~ 2 Lacs+",0,UTTAR PRADESH,FATEHPUR SIKRI
6914,Naresh Kumar,IND,0,Not Given,38,"Rs 30,000 ~ 30 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,FATEHPUR SIKRI
6915,Nawab Gul Chaman Sherwani,VANCHITSAMAJ INSAAF PARTY, 1 ,8th Pass,36,"Rs 37,255 ~ 37 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,FATEHPUR SIKRI
6916,Pastar Thomsan Massy,IND,0,8th Pass,43,"Rs 1,96,400 ~ 1 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,FATEHPUR SIKRI
6917,Purushottam Das (Fauzi Bhai),IND,0,Graduate,59,"Rs 39,51,427 ~ 39 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,FATEHPUR SIKRI
6918,Raj Babbar,INC, 4 ,Graduate,68,"Rs 18,28,61,705 ~ 18 Crore+","Rs 1,22,94,927 ~ 1 Crore+",0,UTTAR PRADESH,FATEHPUR SIKRI
6919,Ram Bahori,IND,0,5th Pass,49,"Rs 53,87,104 ~ 53 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,FATEHPUR SIKRI
6920,Sadab Noor,Adarsh Samaj Party,0,Not Given,32,"Rs 20,000 ~ 20 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,FATEHPUR SIKRI
6921,Sarvesh Kumar,Bharatiya Majdoor Janta Party,0,Graduate Professional,29,"Rs 7,26,000 ~ 7 Lacs+","Rs 28,883 ~ 28 Thou+",0,UTTAR PRADESH,FATEHPUR SIKRI
6922,Satendar,Aam Janta Party (India),0,Post Graduate,28,"Rs 69,000 ~ 69 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,FATEHPUR SIKRI
6923,Shreebhagwan Sharma,BSP, 6 ,10th Pass,44,"Rs 1,37,18,806 ~ 1 Crore+",Rs 0 ~ ,0,UTTAR PRADESH,FATEHPUR SIKRI
6924,Vijay Singh Baghel,Rashtriya Shoshit Samaj Party,0,12th Pass,67,"Rs 6,52,80,898 ~ 6 Crore+",Rs 0 ~ ,0,UTTAR PRADESH,FATEHPUR SIKRI
6925,Dr. Chandra Sen Jadon   Winner ,BJP,0,Graduate Professional,68,"Rs 4,28,72,395 ~ 4 Crore+",Rs 0 ~ ,1,UTTAR PRADESH,FIROZABAD
6926,Akshay Yadav,SP,0,Graduate Professional,32,"Rs 32,11,57,801 ~ 32 Crore+","Rs 5,03,58,593 ~ 5 Crore+",0,UTTAR PRADESH,FIROZABAD
6927,Chaudhary Basheer,IND, 10 ,8th Pass,42,"Rs 2,75,48,145 ~ 2 Crore+","Rs 16,54,024 ~ 16 Lacs+",0,UTTAR PRADESH,FIROZABAD
6928,Rajveer,IND,0,10th Pass,47,"Rs 1,75,385 ~ 1 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,FIROZABAD
6929,Shivpal Singh Yadav,Pragatishil Samajwadi Party (Lohia),0,Graduate Professional,64,"Rs 9,98,33,148 ~ 9 Crore+","Rs 1,29,18,796 ~ 1 Crore+",0,UTTAR PRADESH,FIROZABAD
6930,Upendra Singh Rajput,Bharatiya Kisan Parivartan Party,0,Graduate Professional,0,"Rs 20,06,000 ~ 20 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,FIROZABAD
6931,Dr. Mahesh Sharma   Winner ,BJP,0,Graduate Professional,59,"Rs 47,87,59,568 ~ 47 Crore+","Rs 4,38,63,749 ~ 4 Crore+",1,UTTAR PRADESH,GAUTAM BUDDHA NAGAR
6932,Ashok Kumar Adhana,IND,0,10th Pass,37,"Rs 44,00,000 ~ 44 Lacs+","Rs 42,735 ~ 42 Thou+",0,UTTAR PRADESH,GAUTAM BUDDHA NAGAR
6933,Dayaram,Aapki Apni Party (Peoples),0,10th Pass,42,"Rs 1,06,300 ~ 1 Lacs+","Rs 21,400 ~ 21 Thou+",0,UTTAR PRADESH,GAUTAM BUDDHA NAGAR
6934,Dr. Arvind Kumar Singh,INC,0,Doctorate,30,"Rs 9,96,90,439 ~ 9 Crore+","Rs 3,53,29,571 ~ 3 Crore+",0,UTTAR PRADESH,GAUTAM BUDDHA NAGAR
6935,Jagdeep Singh,Loktantrik Janshakti Party,0,Graduate Professional,38,"Rs 38,50,000 ~ 38 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,GAUTAM BUDDHA NAGAR
6936,Jitendra Singh,Pragatishil Samajwadi Party (Lohia), 1 ,12th Pass,48,"Rs 9,92,38,678 ~ 9 Crore+","Rs 2,11,44,932 ~ 2 Crore+",0,UTTAR PRADESH,GAUTAM BUDDHA NAGAR
6937,Raghuvendra Kumar,Subhashwadi Bhartiya Samajwadi Party,0,Post Graduate,48,"Rs 47,68,026 ~ 47 Lacs+","Rs 32,00,000 ~ 32 Lacs+",0,UTTAR PRADESH,GAUTAM BUDDHA NAGAR
6938,Rampal,Rashtriya Samaj Paksha,0,Post Graduate,34,"Rs 7,74,000 ~ 7 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,GAUTAM BUDDHA NAGAR
6939,Rodash Gupta,IND,0,Post Graduate,38,"Rs 3,75,130 ~ 3 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,GAUTAM BUDDHA NAGAR
6940,Satveer,BSP, 1 ,8th Pass,42,"Rs 5,35,81,678 ~ 5 Crore+","Rs 70,70,674 ~ 70 Lacs+",0,UTTAR PRADESH,GAUTAM BUDDHA NAGAR
6941,Sher Singh Upaddhaya,Rashtriya Janta Party,0,8th Pass,51,"Rs 16,51,000 ~ 16 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,GAUTAM BUDDHA NAGAR
6942,Vinod Kumar Nagar,Rashtriya Bharatiya Jan Jan Party, 1 ,Post Graduate,38,"Rs 5,15,000 ~ 5 Lacs+","Rs 2,00,000 ~ 2 Lacs+",0,UTTAR PRADESH,GAUTAM BUDDHA NAGAR
6943,Vinod Sharma,All Indian Rajiv Congress Party,0,12th Pass,46,"Rs 46,83,847 ~ 46 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,GAUTAM BUDDHA NAGAR
6944,Vijay Kumar Singh   Winner ,BJP, 2 ,Doctorate,67,"Rs 5,65,45,702 ~ 5 Crore+",Rs 0 ~ ,1,UTTAR PRADESH,GHAZIABAD
6945,Amit Sharma,IND,0,10th Pass,37,"Rs 47,75,000 ~ 47 Lacs+","Rs 3,41,233 ~ 3 Lacs+",0,UTTAR PRADESH,GHAZIABAD
6946,Ashok Sharma,Subhashwadi Bhartiya Samajwadi Party,0,Post Graduate,62,"Rs 1,17,21,492 ~ 1 Crore+",Rs 0 ~ ,0,UTTAR PRADESH,GHAZIABAD
6947,Divya Yog Maya Saraswati,Rashtriya Bharatiya Jan Jan Party, 2 ,Illiterate,51,"Rs 6,50,000 ~ 6 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,GHAZIABAD
6948,Dolly Sharma,INC,0,Post Graduate,34,"Rs 2,10,01,366 ~ 2 Crore+",Rs 0 ~ ,0,UTTAR PRADESH,GHAZIABAD
6949,Mohan Lal,RPI(A),0,Graduate Professional,60,"Rs 1,90,23,713 ~ 1 Crore+",Rs 0 ~ ,0,UTTAR PRADESH,GHAZIABAD
6950,Mohd. Salim Ahmed,Sabse Achchhi Party,0,Literate,50,"Rs 32,52,000 ~ 32 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,GHAZIABAD
6951,Nagendra Kumar,SHS,0,Graduate,50,"Rs 43,92,354 ~ 43 Lacs+","Rs 7,85,000 ~ 7 Lacs+",0,UTTAR PRADESH,GHAZIABAD
6952,Rakesh Suri,Right to Recall Party,0,Graduate,42,"Rs 1,57,942 ~ 1 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,GHAZIABAD
